,y_pred,y_pred_prob,fpr,tpr,roc_threshold,roc_auc,accuracy,precision,recall,precision-recall_threshold,f1,precision-recall_auc
Logistic Regression,[1 1 0 ... 0 0 0],[0.51128548 0.97929427 0.01136099 ... 0.04519806 0.016292   0.14604167],"[0.00000000e+00 2.77932185e-04 5.55864369e-04 5.55864369e-04
 8.33796554e-04 8.33796554e-04 1.11172874e-03 1.11172874e-03
 1.66759311e-03 1.66759311e-03 2.50138966e-03 2.50138966e-03
 3.05725403e-03 3.05725403e-03 3.61311840e-03 3.61311840e-03
 3.89105058e-03 3.89105058e-03 4.16898277e-03 4.16898277e-03
 4.44691495e-03 4.44691495e-03 4.72484714e-03 4.72484714e-03
 5.28071151e-03 5.28071151e-03 5.55864369e-03 5.55864369e-03
 6.11450806e-03 6.11450806e-03 7.22623680e-03 7.22623680e-03
 8.33796554e-03 8.33796554e-03 8.61589772e-03 8.61589772e-03
 9.17176209e-03 9.17176209e-03 9.44969427e-03 9.44969427e-03
 1.00055586e-02 1.00055586e-02 1.02834908e-02 1.02834908e-02
 1.05614230e-02 1.05614230e-02 1.08393552e-02 1.08393552e-02
 1.11172874e-02 1.11172874e-02 1.13952196e-02 1.13952196e-02
 1.30628127e-02 1.30628127e-02 1.38966092e-02 1.38966092e-02
 1.41745414e-02 1.41745414e-02 1.52862702e-02 1.52862702e-02
 1.55642023e-02 1.55642023e-02 1.58421345e-02 1.58421345e-02
 1.69538633e-02 1.69538633e-02 1.75097276e-02 1.75097276e-02
 1.80655920e-02 1.80655920e-02 1.91773207e-02 1.91773207e-02
 2.05669817e-02 2.05669817e-02 2.16787104e-02 2.16787104e-02
 2.25125069e-02 2.25125069e-02 2.27904391e-02 2.27904391e-02
 2.44580322e-02 2.44580322e-02 2.58476932e-02 2.58476932e-02
 2.72373541e-02 2.72373541e-02 2.75152863e-02 2.75152863e-02
 2.77932185e-02 2.77932185e-02 2.86270150e-02 2.86270150e-02
 2.89049472e-02 2.89049472e-02 3.16842690e-02 3.16842690e-02
 3.25180656e-02 3.25180656e-02 3.36297943e-02 3.36297943e-02
 3.50194553e-02 3.50194553e-02 3.52973874e-02 3.52973874e-02
 3.69649805e-02 3.69649805e-02 3.72429127e-02 3.72429127e-02
 3.75208449e-02 3.75208449e-02 4.00222346e-02 4.00222346e-02
 4.08560311e-02 4.08560311e-02 4.16898277e-02 4.16898277e-02
 4.86381323e-02 4.86381323e-02 5.44747082e-02 5.44747082e-02
 5.47526404e-02 5.47526404e-02 5.50305725e-02 5.50305725e-02
 5.58643691e-02 5.58643691e-02 5.83657588e-02 5.83657588e-02
 6.42023346e-02 6.42023346e-02 6.64257921e-02 6.64257921e-02
 7.03168427e-02 7.03168427e-02 7.05947749e-02 7.05947749e-02
 7.28182324e-02 7.28182324e-02 7.33740967e-02 7.33740967e-02
 7.39299611e-02 7.39299611e-02 7.86548082e-02 7.86548082e-02
 7.97665370e-02 7.97665370e-02 8.14341301e-02 8.14341301e-02
 8.61589772e-02 8.61589772e-02 8.67148416e-02 8.67148416e-02
 8.69927738e-02 8.69927738e-02 9.00500278e-02 9.00500278e-02
 9.06058922e-02 9.06058922e-02 9.08838243e-02 9.08838243e-02
 9.47748749e-02 9.47748749e-02 9.61645359e-02 9.61645359e-02
 9.75541968e-02 9.75541968e-02 9.78321290e-02 9.78321290e-02
 9.83879933e-02 9.83879933e-02 9.94997221e-02 9.94997221e-02
 1.00055586e-01 1.00055586e-01 1.01167315e-01 1.01167315e-01
 1.01445247e-01 1.01445247e-01 1.02834908e-01 1.02834908e-01
 1.04780434e-01 1.04780434e-01 1.07003891e-01 1.07003891e-01
 1.10894942e-01 1.10894942e-01 1.15619789e-01 1.15619789e-01
 1.22012229e-01 1.22012229e-01 1.24235686e-01 1.24235686e-01
 1.25625347e-01 1.25625347e-01 1.26459144e-01 1.26459144e-01
 1.33407449e-01 1.33407449e-01 1.33963313e-01 1.33963313e-01
 1.37020567e-01 1.37020567e-01 1.38688160e-01 1.38688160e-01
 1.38966092e-01 1.38966092e-01 1.39244024e-01 1.39244024e-01
 1.39799889e-01 1.39799889e-01 1.41745414e-01 1.41745414e-01
 1.42579211e-01 1.42579211e-01 1.43690939e-01 1.43690939e-01
 1.45914397e-01 1.45914397e-01 1.48415787e-01 1.48415787e-01
 1.53418566e-01 1.53418566e-01 1.55364091e-01 1.55364091e-01
 1.59811006e-01 1.59811006e-01 1.62034464e-01 1.62034464e-01
 1.63979989e-01 1.63979989e-01 1.66481379e-01 1.66481379e-01
 1.67037243e-01 1.67037243e-01 1.72317954e-01 1.72317954e-01
 1.75653141e-01 1.75653141e-01 1.77320734e-01 1.77320734e-01
 1.77598666e-01 1.77598666e-01 1.81767649e-01 1.81767649e-01
 1.85102835e-01 1.85102835e-01 1.87882157e-01 1.87882157e-01
 1.90939411e-01 1.90939411e-01 1.96220122e-01 1.96220122e-01
 2.04280156e-01 2.04280156e-01 2.43468594e-01 2.43468594e-01
 2.45692051e-01 2.45692051e-01 2.53196220e-01 2.53196220e-01
 2.62645914e-01 2.62645914e-01 2.70983880e-01 2.70983880e-01
 2.75708727e-01 2.75708727e-01 2.78210117e-01 2.78210117e-01
 2.81545303e-01 2.81545303e-01 2.87937743e-01 2.87937743e-01
 2.98221234e-01 2.98221234e-01 3.05169539e-01 3.05169539e-01
 3.13229572e-01 3.13229572e-01 3.26848249e-01 3.26848249e-01
 3.45469705e-01 3.45469705e-01 3.60755976e-01 3.61311840e-01
 4.01056142e-01 4.01056142e-01 4.26903835e-01 4.26903835e-01
 4.30794886e-01 4.30794886e-01 4.33574208e-01 4.33574208e-01
 4.81100611e-01 4.81100611e-01 4.93329628e-01 4.93329628e-01
 5.26125625e-01 5.26125625e-01 5.38354641e-01 5.38354641e-01
 5.53085047e-01 5.53640912e-01 5.66981656e-01 5.66981656e-01
 5.68371317e-01 5.68371317e-01 5.81156198e-01 5.81156198e-01
 6.54252362e-01 6.54252362e-01 6.64257921e-01 6.64257921e-01
 7.10116732e-01 7.10116732e-01 9.04669261e-01 9.04669261e-01
 9.22734853e-01 9.22734853e-01 1.00000000e+00]","[0.         0.         0.         0.02427184 0.02427184 0.03398058
 0.03398058 0.03883495 0.03883495 0.08737864 0.08737864 0.09223301
 0.09223301 0.09708738 0.09708738 0.11165049 0.11165049 0.12621359
 0.12621359 0.13106796 0.13106796 0.1407767  0.1407767  0.14563107
 0.14563107 0.15048544 0.15048544 0.16019417 0.16019417 0.17961165
 0.17961165 0.18446602 0.18446602 0.18932039 0.18932039 0.20873786
 0.20873786 0.21359223 0.21359223 0.2184466  0.2184466  0.22330097
 0.22330097 0.23786408 0.23786408 0.24271845 0.24271845 0.25728155
 0.25728155 0.27184466 0.27184466 0.27669903 0.27669903 0.28640777
 0.28640777 0.29126214 0.29126214 0.2961165  0.2961165  0.31067961
 0.31067961 0.32038835 0.32038835 0.33009709 0.33009709 0.33495146
 0.33495146 0.33980583 0.33980583 0.34951456 0.34951456 0.35436893
 0.35436893 0.3592233  0.3592233  0.36407767 0.36407767 0.36893204
 0.36893204 0.37378641 0.37378641 0.37864078 0.37864078 0.38349515
 0.38349515 0.39320388 0.39320388 0.40291262 0.40291262 0.40776699
 0.40776699 0.41262136 0.41262136 0.41747573 0.41747573 0.42718447
 0.42718447 0.43203883 0.43203883 0.4368932  0.4368932  0.44174757
 0.44174757 0.44660194 0.44660194 0.45145631 0.45145631 0.46116505
 0.46116505 0.46601942 0.46601942 0.47572816 0.47572816 0.48058252
 0.48058252 0.49514563 0.49514563 0.5        0.5        0.50485437
 0.50485437 0.50970874 0.50970874 0.51456311 0.51456311 0.51941748
 0.51941748 0.52427184 0.52427184 0.52912621 0.52912621 0.53883495
 0.53883495 0.54368932 0.54368932 0.54854369 0.54854369 0.55339806
 0.55339806 0.55825243 0.55825243 0.5631068  0.5631068  0.56796117
 0.56796117 0.57281553 0.57281553 0.5776699  0.5776699  0.58252427
 0.58252427 0.58737864 0.58737864 0.59223301 0.59223301 0.59708738
 0.59708738 0.60194175 0.60194175 0.60679612 0.60679612 0.61165049
 0.61165049 0.61650485 0.61650485 0.62135922 0.62135922 0.62621359
 0.62621359 0.63106796 0.63106796 0.63592233 0.63592233 0.6407767
 0.6407767  0.64563107 0.64563107 0.65048544 0.65048544 0.65533981
 0.65533981 0.66019417 0.66019417 0.66504854 0.66504854 0.66990291
 0.66990291 0.67475728 0.67475728 0.67961165 0.67961165 0.68446602
 0.68446602 0.68932039 0.68932039 0.69417476 0.69417476 0.69902913
 0.69902913 0.7038835  0.7038835  0.70873786 0.70873786 0.71359223
 0.71359223 0.7184466  0.7184466  0.72330097 0.72330097 0.72815534
 0.72815534 0.73300971 0.73300971 0.73786408 0.73786408 0.74271845
 0.74271845 0.74757282 0.74757282 0.75242718 0.75242718 0.76213592
 0.76213592 0.76699029 0.76699029 0.77669903 0.77669903 0.78640777
 0.78640777 0.79126214 0.79126214 0.7961165  0.7961165  0.80097087
 0.80097087 0.80582524 0.80582524 0.81067961 0.81067961 0.81553398
 0.81553398 0.82038835 0.82038835 0.82524272 0.82524272 0.83009709
 0.83009709 0.83495146 0.83495146 0.83980583 0.83980583 0.84466019
 0.84466019 0.84951456 0.84951456 0.85436893 0.85436893 0.8592233
 0.8592233  0.86407767 0.86407767 0.86893204 0.86893204 0.87378641
 0.87378641 0.87864078 0.87864078 0.88349515 0.88349515 0.88834951
 0.88834951 0.89320388 0.89320388 0.89805825 0.89805825 0.90291262
 0.90291262 0.90776699 0.90776699 0.91262136 0.91262136 0.9223301
 0.9223301  0.9223301  0.9223301  0.92718447 0.92718447 0.93203883
 0.93203883 0.9368932  0.9368932  0.94174757 0.94174757 0.94660194
 0.94660194 0.95145631 0.95145631 0.95631068 0.95631068 0.96116505
 0.96116505 0.96116505 0.96116505 0.96601942 0.96601942 0.97087379
 0.97087379 0.97572816 0.97572816 0.98058252 0.98058252 0.98543689
 0.98543689 0.99029126 0.99029126 0.99514563 0.99514563 1.
 1.        ]","[1.99995718e+00 9.99957177e-01 9.99949230e-01 9.99440794e-01
 9.99401236e-01 9.99122556e-01 9.99042523e-01 9.98256437e-01
 9.98071980e-01 9.91574444e-01 9.89504196e-01 9.88985294e-01
 9.88467711e-01 9.88357963e-01 9.87665519e-01 9.86962072e-01
 9.86759815e-01 9.85574183e-01 9.84529167e-01 9.84397754e-01
 9.84161225e-01 9.82149724e-01 9.81224119e-01 9.80879458e-01
 9.79294266e-01 9.78654762e-01 9.78436162e-01 9.78267546e-01
 9.76230722e-01 9.73016359e-01 9.70508908e-01 9.70102528e-01
 9.65786380e-01 9.65692725e-01 9.65384512e-01 9.63859739e-01
 9.61903422e-01 9.61854219e-01 9.60414337e-01 9.60301697e-01
 9.58732958e-01 9.57457795e-01 9.57445222e-01 9.56051377e-01
 9.56030178e-01 9.53401324e-01 9.52959373e-01 9.51399368e-01
 9.50370461e-01 9.46048628e-01 9.44248949e-01 9.43947225e-01
 9.39902835e-01 9.39643139e-01 9.37853437e-01 9.37243531e-01
 9.37164020e-01 9.35236566e-01 9.33177446e-01 9.29611570e-01
 9.29400066e-01 9.28967724e-01 9.28710825e-01 9.26543443e-01
 9.24891808e-01 9.24559888e-01 9.22047850e-01 9.21979528e-01
 9.18920308e-01 9.17109007e-01 9.15782917e-01 9.15089762e-01
 9.12404974e-01 9.11605123e-01 9.06048735e-01 9.05154484e-01
 9.03010373e-01 9.00821100e-01 9.00397200e-01 8.99624180e-01
 8.97829155e-01 8.95827592e-01 8.91021998e-01 8.88938088e-01
 8.87253319e-01 8.85150916e-01 8.84664977e-01 8.83690721e-01
 8.83668496e-01 8.80912750e-01 8.77391353e-01 8.77162278e-01
 8.76541533e-01 8.75960090e-01 8.68339604e-01 8.66558097e-01
 8.65114452e-01 8.64860927e-01 8.64152585e-01 8.61856285e-01
 8.58713083e-01 8.58639552e-01 8.57520665e-01 8.56027645e-01
 8.51111201e-01 8.50866984e-01 8.50357038e-01 8.48754079e-01
 8.48587157e-01 8.47973490e-01 8.42521698e-01 8.40904932e-01
 8.37114395e-01 8.35749893e-01 8.32461679e-01 8.28576432e-01
 8.09691755e-01 8.09335886e-01 7.95696441e-01 7.94826683e-01
 7.91844417e-01 7.91337370e-01 7.90943104e-01 7.90797866e-01
 7.90264134e-01 7.88941074e-01 7.82690204e-01 7.82684912e-01
 7.68085929e-01 7.67723127e-01 7.61520177e-01 7.60242410e-01
 7.48754755e-01 7.46492092e-01 7.45473992e-01 7.44660412e-01
 7.41362226e-01 7.40925879e-01 7.39137531e-01 7.38776298e-01
 7.34846863e-01 7.34106957e-01 7.15977230e-01 7.14891051e-01
 7.12107891e-01 7.12073514e-01 7.08571891e-01 7.08550967e-01
 6.92517715e-01 6.91976424e-01 6.91141048e-01 6.91077818e-01
 6.89855830e-01 6.88738297e-01 6.82630078e-01 6.80954688e-01
 6.80244588e-01 6.79925816e-01 6.79751968e-01 6.78904657e-01
 6.72361000e-01 6.71498681e-01 6.66113097e-01 6.65483995e-01
 6.64385613e-01 6.63419301e-01 6.63200726e-01 6.62720291e-01
 6.62393333e-01 6.61612167e-01 6.56581542e-01 6.55833236e-01
 6.52782089e-01 6.48958305e-01 6.47033170e-01 6.46405950e-01
 6.45998954e-01 6.45653611e-01 6.43623532e-01 6.43228193e-01
 6.37961878e-01 6.37135031e-01 6.33093216e-01 6.32833416e-01
 6.20673510e-01 6.20446963e-01 6.11363952e-01 6.10994706e-01
 5.94045226e-01 5.93727678e-01 5.91286380e-01 5.91166554e-01
 5.89776002e-01 5.89055562e-01 5.87117788e-01 5.85463891e-01
 5.67709269e-01 5.67679898e-01 5.67044133e-01 5.65831233e-01
 5.53436062e-01 5.53070610e-01 5.48586254e-01 5.48554305e-01
 5.48500685e-01 5.48156121e-01 5.47747564e-01 5.47149023e-01
 5.47069056e-01 5.45271711e-01 5.40244548e-01 5.39178872e-01
 5.39043923e-01 5.38964152e-01 5.36970160e-01 5.36201268e-01
 5.31685588e-01 5.31419216e-01 5.25462628e-01 5.24482258e-01
 5.15549265e-01 5.15352078e-01 5.13744117e-01 5.13515159e-01
 5.04267066e-01 5.03679581e-01 4.98332284e-01 4.97727332e-01
 4.93830987e-01 4.93401376e-01 4.86676031e-01 4.86456775e-01
 4.85276850e-01 4.85095754e-01 4.75257936e-01 4.74824536e-01
 4.67065018e-01 4.66539378e-01 4.64814693e-01 4.64801950e-01
 4.64774399e-01 4.64536237e-01 4.58690054e-01 4.58678869e-01
 4.52604570e-01 4.52472401e-01 4.45744646e-01 4.44481615e-01
 4.36556952e-01 4.35779230e-01 4.27004199e-01 4.26692743e-01
 4.11874362e-01 4.11738548e-01 3.56073300e-01 3.55777832e-01
 3.52526805e-01 3.52480508e-01 3.41529545e-01 3.41470516e-01
 3.30942641e-01 3.30920902e-01 3.22032394e-01 3.21802221e-01
 3.15455534e-01 3.14486483e-01 3.12397160e-01 3.11934383e-01
 3.07843648e-01 3.07702163e-01 3.01614928e-01 3.01449455e-01
 2.88557831e-01 2.88063475e-01 2.79452199e-01 2.78679383e-01
 2.71552607e-01 2.71158221e-01 2.57912744e-01 2.57578251e-01
 2.39450450e-01 2.38520106e-01 2.22195424e-01 2.22007611e-01
 1.90417078e-01 1.90206444e-01 1.73020128e-01 1.72916342e-01
 1.71590929e-01 1.71305927e-01 1.69967542e-01 1.69693596e-01
 1.41598202e-01 1.41566776e-01 1.36328035e-01 1.36069107e-01
 1.20454624e-01 1.20447545e-01 1.15054544e-01 1.14960894e-01
 1.09224362e-01 1.09220739e-01 1.03404214e-01 1.02901418e-01
 1.02498895e-01 1.02408156e-01 9.85963740e-02 9.85118581e-02
 7.23344040e-02 7.22623016e-02 7.00636599e-02 6.99815576e-02
 5.72822265e-02 5.72082225e-02 6.63503822e-03 6.61717642e-03
 4.96592813e-03 4.95151690e-03 1.16654014e-04]",0.8842587845458914,0.8359621451104101,[0.05842314 0.05815603 0.05817253 ... 0.         0.         1.        ],[1.         0.99514563 0.99514563 ... 0.         0.         0.        ],[0.00495152 0.00496593 0.00496779 ... 0.99990747 0.99994923 0.99995718],0.3389830508474576,0.37935712825371737
