avg_rating,board_game_rank,game_sub_url,geek_rating,num_voters,title
"
			7.00		","<a name=""1148""></a>",/boardgame/55697/power-struggle,"
			6.405		","
			2181		",Power Struggle
"
			7.33		","<a name=""1248""></a>",/boardgame/191597/dale-merchants-2,"
			6.355		","
			1310		",Dale of Merchants 2
"
			7.34		","<a name=""251""></a>",/boardgame/5/acquire,"
			7.165		","
			17754		",Acquire
"
			7.50		","<a name=""150""></a>",/boardgame/463/magic-gathering,"
			7.346		","
			30698		",Magic: The Gathering
"
			7.94		","<a name=""751""></a>",/boardgame/182340/star-trek-frontiers,"
			6.658		","
			1404		",Star Trek: Frontiers
"
			7.68		","<a name=""451""></a>",/boardgame/128780/pax-porfiriana,"
			6.924		","
			2759		",Pax Porfiriana
"
			7.46		","<a name=""651""></a>",/boardgame/251658/sprawlopolis,"
			6.739		","
			2590		",Sprawlopolis
"
			7.36		","<a name=""351""></a>",/boardgame/177639/raptor,"
			7.026		","
			7048		",Raptor
"
			7.36		","<a name=""550""></a>",/boardgame/274960/point-salad,"
			6.823		","
			3759		",Point Salad
"
			6.46		","<a name=""3432""></a>",/boardgame/42490/pony-express,"
			5.810		","
			698		",Pony Express
"
			6.43		","<a name=""2640""></a>",/boardgame/9408/dos-rios,"
			5.933		","
			1327		",Dos Rios
"
			6.67		","<a name=""3630""></a>",/boardgame/3125/7th-sea-collectible-card-game,"
			5.785		","
			518		",7th Sea Collectible Card Game
"
			6.64		","<a name=""3729""></a>",/boardgame/1535/formula-1,"
			5.777		","
			561		",Formula-1
"
			7.27		","<a name=""3234""></a>",/boardgame/262208/dungeon-drop,"
			5.837		","
			429		",Dungeon Drop
"
			7.38		","<a name=""3531""></a>",/boardgame/8515/hybrid,"
			5.795		","
			320		",Hybrid
"
			7.23		","<a name=""3135""></a>",/boardgame/42929/martian-rails,"
			5.852		","
			380		",Martian Rails
"
			6.43		","<a name=""3333""></a>",/boardgame/192343/bubblee-pop,"
			5.822		","
			829		",Bubblee Pop
"
			6.71		","<a name=""3036""></a>",/boardgame/29602/okko-era-asagiri,"
			5.868		","
			746		",Okko: Era of the Asagiri
"
			7.49		","<a name=""2838""></a>",/boardgame/182770/dc-comics-dice-masters-worlds-finest,"
			5.896		","
			362		",DC Comics Dice Masters: World's Finest
"
			6.59		","<a name=""2442""></a>",/boardgame/39813/qwirkle-cubes,"
			5.975		","
			1153		",Qwirkle Cubes
"
			7.40		","<a name=""2937""></a>",/boardgame/101786/dust-tactics-revised-core-set,"
			5.880		","
			431		",Dust Tactics: Revised Core Set
"
			6.25		","<a name=""2541""></a>",/boardgame/214/cafe-international,"
			5.957		","
			2416		",Café International
"
			7.82		","<a name=""2739""></a>",/boardgame/229427/warhammer-40000-eighth-edition,"
			5.913		","
			338		","Warhammer 40,000 (Eighth Edition)"
"
			7.04		","<a name=""1841""></a>",/boardgame/45748/carcassonne-wheel-fortune,"
			6.132		","
			1067		",Carcassonne: Wheel of Fortune
"
			7.45		","<a name=""1349""></a>",/boardgame/228855/set-watch,"
			6.311		","
			1235		",Set a Watch
"
			6.44		","<a name=""2343""></a>",/boardgame/19948/rum-pirates,"
			5.996		","
			1723		",Rum & Pirates
"
			6.90		","<a name=""2046""></a>",/boardgame/1194/speed-circuit,"
			6.069		","
			1088		",Speed Circuit
"
			7.14		","<a name=""2244""></a>",/boardgame/2516/man-o-war,"
			6.019		","
			728		",Man O' War
"
			6.51		","<a name=""1747""></a>",/boardgame/175621/epic-card-game,"
			6.166		","
			4062		",Epic Card Game
"
			6.71		","<a name=""2145""></a>",/boardgame/206504/blood-englishman,"
			6.042		","
			1215		",The Blood of an Englishman
"
			7.37		","<a name=""850""></a>",/boardgame/159473/quartermaster-general,"
			6.586		","
			2176		",Quartermaster General
"
			7.23		","<a name=""1947""></a>",/boardgame/232361/after-virus,"
			6.098		","
			892		",After The Virus
"
			6.97		","<a name=""1549""></a>",/boardgame/230383/memoarrr,"
			6.233		","
			1484		",Memoarrr!
"
			8.09		","<a name=""53""></a>",/boardgame/159675/fields-arle,"
			7.642		","
			7192		",Fields of Arle
"
			7.63		","<a name=""1449""></a>",/boardgame/122240/last-night-earth-timber-peak,"
			6.271		","
			901		",Last Night on Earth: Timber Peak
"
			6.97		","<a name=""949""></a>",/boardgame/154386/medieval-academy,"
			6.526		","
			3358		",Medieval Academy
"
			7.06		","<a name=""1049""></a>",/boardgame/215841/exit-game-forgotten-island,"
			6.458		","
			2281		",Exit: The Game – The Forgotten Island
"
			6.86		","<a name=""1649""></a>",/boardgame/43152/assyria,"
			6.195		","
			1535		",Assyria
"
			7.22		","<a name=""1149""></a>",/boardgame/279254/ecos-first-continent,"
			6.405		","
			1661		",Ecos: First Continent
"
			6.96		","<a name=""1249""></a>",/boardgame/195856/bloodborne-card-game,"
			6.354		","
			2629		",Bloodborne: The Card Game
"
			7.66		","<a name=""252""></a>",/boardgame/182134/evolution-climate,"
			7.162		","
			5483		",Evolution: Climate
"
			7.46		","<a name=""151""></a>",/boardgame/148228/splendor,"
			7.345		","
			53310		",Splendor
"
			7.53		","<a name=""752""></a>",/boardgame/270970/century-new-world,"
			6.656		","
			2013		",Century: A New World
"
			7.98		","<a name=""452""></a>",/boardgame/17405/1846-race-midwest,"
			6.923		","
			1907		",1846: The Race for the Midwest
"
			7.12		","<a name=""652""></a>",/boardgame/8125/santiago,"
			6.738		","
			4739		",Santiago
"
			7.20		","<a name=""352""></a>",/boardgame/34219/biblios,"
			7.026		","
			14210		",Biblios
"
			7.53		","<a name=""551""></a>",/boardgame/24800/conflict-heroes-awakening-bear-russia-1941-42,"
			6.821		","
			2935		",Conflict of Heroes: Awakening the Bear! – Russia 1941-42
"
			6.90		","<a name=""3433""></a>",/boardgame/2150/londons-burning,"
			5.810		","
			435		",London's Burning
"
			6.98		","<a name=""2641""></a>",/boardgame/195867/papa-paolo,"
			5.933		","
			616		",Papà Paolo
"
			7.38		","<a name=""3631""></a>",/boardgame/165595/jamsumo,"
			5.785		","
			257		",JamSumo
"
			6.43		","<a name=""3730""></a>",/boardgame/145014/cardline-globetrotter,"
			5.777		","
			641		",Cardline: Globetrotter
"
			6.66		","<a name=""3235""></a>",/boardgame/2363/orient-express,"
			5.837		","
			650		",Orient Express
"
			6.77		","<a name=""3532""></a>",/boardgame/4001/space-marine,"
			5.795		","
			488		",Space Marine
"
			6.94		","<a name=""3136""></a>",/boardgame/201846/expancity,"
			5.852		","
			560		",Expancity
"
			6.89		","<a name=""3334""></a>",/boardgame/91773/resident-evil-deck-building-game-alliance,"
			5.822		","
			560		",Resident Evil Deck Building Game: Alliance
"
			7.67		","<a name=""3037""></a>",/boardgame/17651/under-lily-banners,"
			5.868		","
			303		",Under the Lily Banners
"
			7.15		","<a name=""2839""></a>",/boardgame/230200/overbooked,"
			5.896		","
			484		",Overbooked
"
			6.58		","<a name=""2443""></a>",/boardgame/34320/shanghaien,"
			5.975		","
			1172		",Shanghaien
"
			6.29		","<a name=""2938""></a>",/boardgame/230251/mint-delivery,"
			5.880		","
			1482		",Mint Delivery
"
			6.76		","<a name=""2542""></a>",/boardgame/174614/apotheca,"
			5.956		","
			967		",Apotheca
"
			7.34		","<a name=""2740""></a>",/boardgame/232824/caper,"
			5.912		","
			436		",Caper
"
			7.97		","<a name=""1842""></a>",/boardgame/163841/18cz,"
			6.131		","
			487		",18CZ
"
			7.67		","<a name=""1350""></a>",/boardgame/245422/werewords-deluxe-edition,"
			6.311		","
			876		",Werewords Deluxe Edition
"
			6.58		","<a name=""2344""></a>",/boardgame/420/rail-baron,"
			5.996		","
			1526		",Rail Baron
"
			7.30		","<a name=""2047""></a>",/boardgame/250621/18lilliput,"
			6.069		","
			654		",18Lilliput
"
			6.65		","<a name=""2245""></a>",/boardgame/433/shark,"
			6.019		","
			1241		",Shark
"
			6.91		","<a name=""1748""></a>",/boardgame/15600/kreta,"
			6.166		","
			1311		",Kreta
"
			6.96		","<a name=""2146""></a>",/boardgame/135281/serenissima-second-edition,"
			6.042		","
			870		",Serenissima (Second Edition)
"
			6.95		","<a name=""851""></a>",/boardgame/124/primordial-soup,"
			6.586		","
			4478		",Primordial Soup
"
			6.56		","<a name=""1948""></a>",/boardgame/28620/phoenicia,"
			6.098		","
			1852		",Phoenicia
"
			6.77		","<a name=""1550""></a>",/boardgame/62220/urban-sprawl,"
			6.233		","
			1936		",Urban Sprawl
"
			7.85		","<a name=""54""></a>",/boardgame/62219/dominant-species,"
			7.641		","
			17143		",Dominant Species
"
			7.19		","<a name=""1450""></a>",/boardgame/66510/red-dragon-inn-3,"
			6.271		","
			1447		",The Red Dragon Inn 3
"
			7.85		","<a name=""950""></a>",/boardgame/165872/liberty-or-death-american-insurrection,"
			6.524		","
			1187		",Liberty or Death: The American Insurrection
"
			6.88		","<a name=""1050""></a>",/boardgame/129051/le-havre-inland-port,"
			6.457		","
			3226		",Le Havre: The Inland Port
"
			6.65		","<a name=""1650""></a>",/boardgame/715/escape-colditz,"
			6.195		","
			2861		",Escape from Colditz
"
			7.46		","<a name=""1150""></a>",/boardgame/166571/tramways,"
			6.404		","
			1215		",Tramways
"
			7.67		","<a name=""1250""></a>",/boardgame/19622/victory-lost-crisis-ukraine-1942-1943,"
			6.354		","
			1000		",A Victory Lost: Crisis in Ukraine 1942-1943
"
			7.38		","<a name=""253""></a>",/boardgame/163967/tiny-epic-galaxies,"
			7.161		","
			14137		",Tiny Epic Galaxies
"
			7.69		","<a name=""152""></a>",/boardgame/146886/la-granja,"
			7.343		","
			7869		",La Granja
"
			7.22		","<a name=""753""></a>",/boardgame/22825/tide-iron,"
			6.655		","
			3690		",Tide of Iron
"
			7.17		","<a name=""453""></a>",/boardgame/113924/zombicide,"
			6.923		","
			15725		",Zombicide
"
			6.91		","<a name=""653""></a>",/boardgame/45/perudo,"
			6.737		","
			11987		",Perudo
"
			7.42		","<a name=""353""></a>",/boardgame/192153/pandemic-reign-cthulhu,"
			7.024		","
			7099		",Pandemic: Reign of Cthulhu
"
			7.30		","<a name=""552""></a>",/boardgame/143515/coal-baron,"
			6.820		","
			4120		",Coal Baron
"
			7.54		","<a name=""3434""></a>",/boardgame/3408/accursed-civil-war,"
			5.810		","
			265		",This Accursed Civil War
"
			6.35		","<a name=""2642""></a>",/boardgame/234190/unstable-unicorns,"
			5.933		","
			3158		",Unstable Unicorns
"
			6.81		","<a name=""3632""></a>",/boardgame/139508/walled-city-londonderry-borderlands,"
			5.784		","
			428		",The Walled City: Londonderry & Borderlands
"
			6.52		","<a name=""3731""></a>",/boardgame/241491/who-did-it,"
			5.777		","
			616		",Who Did It?
"
			7.37		","<a name=""3236""></a>",/boardgame/3463/wizard,"
			5.837		","
			480		",Wizard
"
			7.14		","<a name=""3533""></a>",/boardgame/4079/whats-my-word,"
			5.795		","
			310		",What's My Word?
"
			6.97		","<a name=""3137""></a>",/boardgame/3548/assault-hoth-empire-strikes-back,"
			5.851		","
			488		",Assault on Hoth: The Empire Strikes Back
"
			6.16		","<a name=""3335""></a>",/boardgame/176361/one-night-revolution,"
			5.822		","
			1498		",One Night Revolution
"
			9.33		","<a name=""3038""></a>",/boardgame/261393/dungeon-universalis,"
			5.868		","
			317		",Dungeon Universalis
"
			7.71		","<a name=""2840""></a>",/boardgame/125993/france-40,"
			5.896		","
			321		",France '40
"
			7.42		","<a name=""2444""></a>",/boardgame/271319/las-vegas-royale,"
			5.975		","
			463		",Las Vegas Royale
"
			7.38		","<a name=""2939""></a>",/boardgame/14080/mighty-endeavor,"
			5.880		","
			384		",The Mighty Endeavor
"
			7.13		","<a name=""2543""></a>",/boardgame/139562/rockwell,"
			5.956		","
			561		",Rockwell
"
			6.21		","<a name=""2741""></a>",/boardgame/713/nuclear-war,"
			5.912		","
			2771		",Nuclear War
"
			7.44		","<a name=""1843""></a>",/boardgame/124827/space-cadets-away-missions,"
			6.131		","
			738		",Space Cadets: Away Missions
"
			6.73		","<a name=""1351""></a>",/boardgame/29223/marrakech,"
			6.311		","
			3006		",Marrakech
"
			6.97		","<a name=""2345""></a>",/boardgame/224316/unlock-elite,"
			5.995		","
			720		",Unlock! The Elite
"
			6.69		","<a name=""2048""></a>",/boardgame/143157/sos-titanic,"
			6.069		","
			1346		",SOS Titanic
"
			6.91		","<a name=""2246""></a>",/boardgame/94389/urbion,"
			6.019		","
			869		",Urbion
"
			7.37		","<a name=""1749""></a>",/boardgame/195372/krazy-wordz,"
			6.166		","
			811		",Krazy Wordz
"
			6.57		","<a name=""2147""></a>",/boardgame/95105/1st-goal,"
			6.042		","
			1517		",1st & Goal
"
			7.35		","<a name=""852""></a>",/boardgame/176544/automania,"
			6.585		","
			2039		",Automania
"
			8.02		","<a name=""1949""></a>",/boardgame/38786/red-winter-soviet-attack-tolvajarvi-finland-8-12-d,"
			6.098		","
			470		","Red Winter: The Soviet Attack at Tolvajärvi, Finland – 8-12 December 1939"
"
			7.24		","<a name=""1551""></a>",/boardgame/255674/imhotep-duel,"
			6.232		","
			1056		",Imhotep: The Duel
"
			8.03		","<a name=""55""></a>",/boardgame/125153/gallerist,"
			7.638		","
			8624		",The Gallerist
"
			7.13		","<a name=""1451""></a>",/boardgame/206940/carcassonne-amazonas,"
			6.270		","
			1329		",Carcassonne: Amazonas
"
			6.80		","<a name=""951""></a>",/boardgame/42452/rattus,"
			6.523		","
			5518		",Rattus
"
			6.90		","<a name=""1051""></a>",/boardgame/902/meuterer,"
			6.457		","
			3189		",Meuterer
"
			7.68		","<a name=""1651""></a>",/boardgame/259298/ancient-world-second-edition,"
			6.195		","
			676		",The Ancient World (Second Edition)
"
			6.86		","<a name=""1151""></a>",/boardgame/57925/havana,"
			6.403		","
			2894		",Havana
"
			7.36		","<a name=""1251""></a>",/boardgame/2065/shogi,"
			6.354		","
			1444		",Shogi
"
			7.41		","<a name=""254""></a>",/boardgame/21241/neuroshima-hex-30,"
			7.160		","
			12749		",Neuroshima Hex! 3.0
"
			7.58		","<a name=""153""></a>",/boardgame/215/tichu,"
			7.340		","
			12826		",Tichu
"
			7.07		","<a name=""754""></a>",/boardgame/104710/wiz-war-eighth-edition,"
			6.654		","
			4511		",Wiz-War (eighth edition)
"
			7.21		","<a name=""454""></a>",/boardgame/183251/karuba,"
			6.922		","
			7859		",Karuba
"
			7.04		","<a name=""654""></a>",/boardgame/194879/not-alone,"
			6.737		","
			7057		",Not Alone
"
			7.37		","<a name=""354""></a>",/boardgame/65781/london,"
			7.021		","
			6170		",London
"
			7.27		","<a name=""553""></a>",/boardgame/43528/world-without-end,"
			6.817		","
			4488		",World Without End
"
			7.37		","<a name=""3435""></a>",/boardgame/215471/wind-film,"
			5.810		","
			287		",Wind the Film!
"
			6.89		","<a name=""2643""></a>",/boardgame/66085/keltis-das-orakel,"
			5.933		","
			643		",Keltis: Das Orakel
"
			6.80		","<a name=""3633""></a>",/boardgame/224894/michael-strogoff,"
			5.784		","
			432		",Michael Strogoff
"
			6.11		","<a name=""3732""></a>",/boardgame/300/tutankhamen,"
			5.776		","
			1265		",Tutankhamen
"
			6.42		","<a name=""3237""></a>",/boardgame/22347/pecking-order,"
			5.837		","
			868		",Pecking Order
"
			7.26		","<a name=""3534""></a>",/boardgame/226588/untold-adventures-await,"
			5.795		","
			316		",Untold: Adventures Await
"
			6.97		","<a name=""3138""></a>",/boardgame/61458/kaigan,"
			5.851		","
			434		",Kaigan
"
			7.23		","<a name=""3336""></a>",/boardgame/72667/mijnlieff,"
			5.822		","
			372		",Mijnlieff
"
			6.62		","<a name=""3039""></a>",/boardgame/804/thunder-road,"
			5.868		","
			752		",Thunder Road
"
			7.87		","<a name=""2841""></a>",/boardgame/1585/burma-campaign-northern-burma-1944,"
			5.896		","
			313		","Burma: The Campaign in Northern Burma, 1944"
"
			7.03		","<a name=""2445""></a>",/boardgame/422/1835,"
			5.975		","
			679		",1835
"
			7.32		","<a name=""2940""></a>",/boardgame/243358/space-park,"
			5.880		","
			437		",Space Park
"
			7.43		","<a name=""2544""></a>",/boardgame/210040/illimat,"
			5.956		","
			586		",Illimat
"
			7.10		","<a name=""2742""></a>",/boardgame/200171/legendary-big-trouble-little-china,"
			5.912		","
			554		",Legendary: Big Trouble in Little China
"
			6.39		","<a name=""1844""></a>",/boardgame/37196/sorry-sliders,"
			6.130		","
			3565		",Sorry! Sliders
"
			7.53		","<a name=""1352""></a>",/boardgame/245354/unlock-adventurers-oz,"
			6.310		","
			951		",Unlock! The Adventurers of Oz
"
			7.01		","<a name=""2346""></a>",/boardgame/180901/joraku,"
			5.993		","
			700		",Joraku
"
			7.50		","<a name=""2049""></a>",/boardgame/25729/world-war-eisenbach-gap,"
			6.068		","
			639		",World at War: Eisenbach Gap
"
			7.11		","<a name=""2247""></a>",/boardgame/251890/gunkimono,"
			6.019		","
			688		",Gunkimono
"
			6.45		","<a name=""1750""></a>",/boardgame/17025/friday-13th,"
			6.166		","
			3711		",Friday the 13th
"
			8.03		","<a name=""2148""></a>",/boardgame/247104/blitz-bowl,"
			6.041		","
			447		",Blitz Bowl
"
			7.03		","<a name=""853""></a>",/boardgame/34084/witchs-brew,"
			6.584		","
			3585		",Witch's Brew
"
			7.39		","<a name=""1950""></a>",/boardgame/200934/coldwater-crown,"
			6.097		","
			725		",Coldwater Crown
"
			7.12		","<a name=""1552""></a>",/boardgame/202977/cytosis-cell-biology-board-game,"
			6.232		","
			1380		",Cytosis: A Cell Biology Board Game
"
			7.78		","<a name=""56""></a>",/boardgame/157354/five-tribes,"
			7.633		","
			29713		",Five Tribes
"
			8.40		","<a name=""1452""></a>",/boardgame/230889/aristeia,"
			6.270		","
			654		",Aristeia!
"
			6.83		","<a name=""952""></a>",/boardgame/102548/dungeon-fighter,"
			6.521		","
			5579		",Dungeon Fighter
"
			7.42		","<a name=""1052""></a>",/boardgame/47055/high-frontier,"
			6.456		","
			1484		",High Frontier
"
			6.94		","<a name=""1652""></a>",/boardgame/15954/conquest-paradise,"
			6.195		","
			1381		",Conquest of Paradise
"
			7.05		","<a name=""1152""></a>",/boardgame/30658/rise-empires,"
			6.403		","
			1996		",Rise of Empires
"
			6.91		","<a name=""1252""></a>",/boardgame/111417/great-heartland-hauling-co,"
			6.354		","
			2258		",The Great Heartland Hauling Co.
"
			7.46		","<a name=""255""></a>",/boardgame/197376/charterstone,"
			7.158		","
			10408		",Charterstone
"
			7.59		","<a name=""154""></a>",/boardgame/9216/goa,"
			7.335		","
			10793		",Goa
"
			7.90		","<a name=""755""></a>",/boardgame/222514/batman-gotham-city-chronicles,"
			6.654		","
			1856		",Batman: Gotham City Chronicles
"
			7.40		","<a name=""455""></a>",/boardgame/119432/snowdonia,"
			6.921		","
			4319		",Snowdonia
"
			7.25		","<a name=""655""></a>",/boardgame/148319/tragedy-looper,"
			6.736		","
			3813		",Tragedy Looper
"
			7.77		","<a name=""355""></a>",/boardgame/156546/monikers,"
			7.019		","
			3081		",Monikers
"
			7.31		","<a name=""554""></a>",/boardgame/167400/ashes-rise-phoenixborn,"
			6.817		","
			4825		",Ashes: Rise of the Phoenixborn
"
			7.01		","<a name=""3436""></a>",/boardgame/128733/revolver-2-last-stand-malpaso,"
			5.810		","
			387		",Revolver 2: Last Stand at Malpaso
"
			6.71		","<a name=""2644""></a>",/boardgame/137155/potato-man,"
			5.933		","
			792		",Potato Man
"
			6.15		","<a name=""3634""></a>",/boardgame/19989/robber-knights,"
			5.784		","
			1258		",Robber Knights
"
			6.39		","<a name=""3733""></a>",/boardgame/6481/phoenix,"
			5.776		","
			666		",Phoenix
"
			6.94		","<a name=""3238""></a>",/boardgame/258411/unlock-expedition-challenger,"
			5.837		","
			444		",Unlock!: Expedition – Challenger
"
			7.34		","<a name=""3535""></a>",/boardgame/172965/guards-atlantis-tabletop-moba,"
			5.795		","
			316		",Guards of Atlantis: Tabletop MOBA
"
			6.85		","<a name=""3139""></a>",/boardgame/14683/men-iron,"
			5.851		","
			531		",Men of Iron
"
			6.69		","<a name=""3337""></a>",/boardgame/165876/spike,"
			5.821		","
			552		",Spike
"
			6.47		","<a name=""3040""></a>",/boardgame/153425/north-wind,"
			5.867		","
			925		",North Wind
"
			6.14		","<a name=""2842""></a>",/boardgame/908/tally-ho,"
			5.895		","
			2615		",Tally Ho!
"
			6.93		","<a name=""2446""></a>",/boardgame/175695/minerva,"
			5.974		","
			727		",Minerva
"
			7.19		","<a name=""2941""></a>",/boardgame/269603/minecraft-builders-biomes,"
			5.880		","
			448		",Minecraft: Builders & Biomes
"
			6.64		","<a name=""2545""></a>",/boardgame/160968/homeland-game,"
			5.955		","
			954		",Homeland: The Game
"
			7.53		","<a name=""2743""></a>",/boardgame/284775/funkoverse-strategy-game,"
			5.912		","
			490		",Funkoverse Strategy Game
"
			7.80		","<a name=""1845""></a>",/boardgame/173105/great-war,"
			6.130		","
			599		",The Great War
"
			6.90		","<a name=""1353""></a>",/boardgame/56931/arena-roma-ii,"
			6.310		","
			1968		",Arena: Roma II
"
			6.63		","<a name=""2347""></a>",/boardgame/184346/go-nuts-donuts,"
			5.993		","
			1318		",Go Nuts for Donuts
"
			6.70		","<a name=""2050""></a>",/boardgame/37734/cavum,"
			6.068		","
			1315		",Cavum
"
			6.20		","<a name=""2248""></a>",/boardgame/1293/boggle,"
			6.019		","
			6617		",Boggle
"
			6.62		","<a name=""1751""></a>",/boardgame/37371/piece-o-cake,"
			6.166		","
			2148		",Piece o' Cake
"
			7.63		","<a name=""2149""></a>",/boardgame/5622/pacific-war-struggle-against-japan-1941-1945,"
			6.041		","
			556		",Pacific War: The Struggle Against Japan 1941-1945
"
			6.79		","<a name=""854""></a>",/boardgame/327/loopin-louie,"
			6.582		","
			8081		",Loopin' Louie
"
			6.80		","<a name=""1951""></a>",/boardgame/153097/heroes-wanted,"
			6.097		","
			1467		",Heroes Wanted
"
			7.00		","<a name=""1553""></a>",/boardgame/73316/magnum-sal,"
			6.232		","
			1423		",Magnum Sal
"
			7.76		","<a name=""57""></a>",/boardgame/110327/lords-waterdeep,"
			7.631		","
			43029		",Lords of Waterdeep
"
			7.05		","<a name=""1453""></a>",/boardgame/193737/star-trek-panic,"
			6.270		","
			1523		",Star Trek Panic
"
			6.92		","<a name=""953""></a>",/boardgame/119591/rialto,"
			6.517		","
			3631		",Rialto
"
			7.32		","<a name=""1053""></a>",/boardgame/175223/valley-kings-afterlife,"
			6.456		","
			1625		",Valley of the Kings: Afterlife
"
			7.52		","<a name=""1653""></a>",/boardgame/231218/black-sonata,"
			6.194		","
			790		",Black Sonata
"
			6.80		","<a name=""1153""></a>",/boardgame/115/im-boss,"
			6.402		","
			3447		",I'm the Boss!
"
			6.70		","<a name=""1253""></a>",/boardgame/10093/axis-allies,"
			6.352		","
			5713		",Axis & Allies
"
			7.28		","<a name=""256""></a>",/boardgame/70919/takenoko,"
			7.156		","
			32285		",Takenoko
"
			7.59		","<a name=""155""></a>",/boardgame/129437/legendary-marvel-deck-building-game,"
			7.334		","
			18783		",Legendary: A Marvel Deck Building Game
"
			7.04		","<a name=""756""></a>",/boardgame/125678/dc-comics-deck-building-game,"
			6.654		","
			5918		",DC Comics Deck-Building Game
"
			7.60		","<a name=""456""></a>",/boardgame/174785/mare-nostrum-empires,"
			6.920		","
			3242		",Mare Nostrum: Empires
"
			6.95		","<a name=""656""></a>",/boardgame/53953/thunderstone,"
			6.735		","
			9919		",Thunderstone
"
			7.11		","<a name=""356""></a>",/boardgame/98778/hanabi,"
			7.016		","
			36129		",Hanabi
"
			7.31		","<a name=""555""></a>",/boardgame/193558/oracle-delphi,"
			6.815		","
			3890		",The Oracle of Delphi
"
			6.64		","<a name=""3437""></a>",/boardgame/225/icehouse,"
			5.809		","
			602		",Icehouse
"
			6.42		","<a name=""2645""></a>",/boardgame/73863/grimoire,"
			5.933		","
			1311		",Grimoire
"
			6.63		","<a name=""3635""></a>",/boardgame/207208/armageddon,"
			5.784		","
			498		",Armageddon
"
			7.36		","<a name=""3734""></a>",/boardgame/254619/porto,"
			5.776		","
			270		",Porto
"
			6.60		","<a name=""3239""></a>",/boardgame/7062/smarty-party,"
			5.836		","
			640		",Smarty Party!
"
			6.54		","<a name=""3536""></a>",/boardgame/248/blood-royale,"
			5.795		","
			619		",Blood Royale
"
			6.38		","<a name=""3140""></a>",/boardgame/145308/marrying-mr-darcy,"
			5.851		","
			1175		",Marrying Mr. Darcy
"
			8.25		","<a name=""3338""></a>",/boardgame/183578/wing-leader-supremacy-1943-1945,"
			5.821		","
			220		",Wing Leader: Supremacy 1943-1945
"
			6.73		","<a name=""3041""></a>",/boardgame/131682/city-gears,"
			5.867		","
			684		",City of Gears
"
			7.22		","<a name=""2843""></a>",/boardgame/46158/times-academy,"
			5.895		","
			433		",Time's Up! Academy
"
			7.54		","<a name=""2447""></a>",/boardgame/190400/aventuria-adventure-card-game,"
			5.974		","
			515		",Aventuria: Adventure Card Game
"
			6.37		","<a name=""2942""></a>",/boardgame/231665/fast-forward-fortress,"
			5.880		","
			1153		",Fast Forward: FORTRESS
"
			6.45		","<a name=""2546""></a>",/boardgame/40444/livingstone,"
			5.955		","
			1420		",Livingstone
"
			6.58		","<a name=""2744""></a>",/boardgame/1213/nuclear-escalation,"
			5.911		","
			944		",Nuclear Escalation
"
			6.53		","<a name=""1846""></a>",/boardgame/16991/khet-laser-game,"
			6.130		","
			2584		",Khet: The Laser Game
"
			6.98		","<a name=""1354""></a>",/boardgame/22348/duplik,"
			6.309		","
			1834		",Duplik
"
			6.64		","<a name=""2348""></a>",/boardgame/150926/roll-through-ages-iron-age,"
			5.993		","
			1082		",Roll Through the Ages: The Iron Age
"
			6.49		","<a name=""2051""></a>",/boardgame/16216/carcassonne-discovery,"
			6.068		","
			2115		",Carcassonne: The Discovery
"
			6.80		","<a name=""2249""></a>",/boardgame/176565/ninja-camp,"
			6.018		","
			1006		",Ninja Camp
"
			7.25		","<a name=""1752""></a>",/boardgame/155463/dc-comics-deck-building-game-forever-evil,"
			6.165		","
			1001		",DC Comics Deck-Building Game: Forever Evil
"
			6.52		","<a name=""2150""></a>",/boardgame/129351/cave,"
			6.041		","
			1707		",The Cave
"
			7.38		","<a name=""855""></a>",/boardgame/182694/watson-holmes,"
			6.582		","
			2036		",Watson & Holmes
"
			6.85		","<a name=""1952""></a>",/boardgame/22532/wings-war-dawn-world-war-ii,"
			6.097		","
			1230		",Wings of War: The Dawn of World War II
"
			6.85		","<a name=""1554""></a>",/boardgame/166286/bottom-9th,"
			6.231		","
			1851		",Bottom of the 9th
"
			7.79		","<a name=""58""></a>",/boardgame/18602/caylus,"
			7.628		","
			25954		",Caylus
"
			6.87		","<a name=""1454""></a>",/boardgame/174078/holmes-sherlock-mycroft,"
			6.270		","
			1949		",Holmes: Sherlock & Mycroft
"
			7.03		","<a name=""954""></a>",/boardgame/111124/dark-moon,"
			6.516		","
			2992		",Dark Moon
"
			6.80		","<a name=""1054""></a>",/boardgame/179572/dice-city,"
			6.455		","
			4254		",Dice City
"
			7.10		","<a name=""1654""></a>",/boardgame/157958/dungeonquest-revised-edition,"
			6.194		","
			1277		",DungeonQuest Revised Edition
"
			7.27		","<a name=""1154""></a>",/boardgame/1915/middle-earth,"
			6.402		","
			1790		",Middle-earth
"
			6.83		","<a name=""1254""></a>",/boardgame/1544/beyond-balderdash,"
			6.352		","
			2853		",Beyond Balderdash
"
			7.89		","<a name=""257""></a>",/boardgame/287954/azul-summer-pavilion,"
			7.153		","
			3471		",Azul: Summer Pavilion
"
			7.63		","<a name=""156""></a>",/boardgame/188/go,"
			7.331		","
			14138		",Go
"
			8.24		","<a name=""757""></a>",/boardgame/175095/dawn-zeds-third-edition,"
			6.653		","
			1148		",Dawn of the Zeds (Third edition)
"
			7.05		","<a name=""457""></a>",/boardgame/153938/camel,"
			6.920		","
			21408		",Camel Up
"
