,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/171912/cluedo-shuffle/credits'],"['Card Game', 'Deduction', 'Murder/Mystery']",[],"['Game: Cluedo / Clue (Parker Brothers, et al)']"
1,['https://boardgamegeek.com/boardgame/164670/mr-house/credits'],['Economic'],"['Card Drafting', 'Set Collection', 'Worker Placement']",['Series: Expert (Granna)']
2,['https://boardgamegeek.com/boardgame/298047/marvel-united/credits'],"['Card Game', 'Comic Book / Strip', 'Fighting']","['Cooperative Game', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Admin: Better Description Needed!', 'Admin: Unreleased Games', 'Comic Books: Marvel Universe', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Theme: Chibis', 'Theme: Superheroes']"
3,['https://boardgamegeek.com/boardgame/8043/gear-krieg-wargame/credits'],"['Collectible Components', 'Miniatures', 'Wargame', 'World War II']","['Action Points', 'Role Playing']",[]
4,['https://boardgamegeek.com/boardgame/285992/pac-man-board-game/credits'],['Video Game Theme'],"['Roll / Spin and Move', 'Team-Based Game']","['Players: One versus Many', 'Video Game Theme: Pac-Man']"
5,['https://boardgamegeek.com/boardgame/6982/mission-command-air/credits'],"['Aviation / Flight', 'Modern Warfare', 'Wargame']","['Dice Rolling', 'Hand Management', 'Roll / Spin and Move', 'Simultaneous Action Selection']",['Mission Command']
6,['https://boardgamegeek.com/boardgame/282287/rescue-animals/credits'],"['Animals', 'Dice', 'Environmental', 'Real-time']","['Dice Rolling', 'Set Collection']","['Animals: Apes / Monkeys', 'Animals: Bats', 'Animals: Cats', 'Animals: Deer', 'Animals: Dogs', 'Animals: Dolphins', 'Animals: Donkeys', 'Animals: Hedgehogs / Porcupines', 'Animals: Kangaroos', 'Animals: Pandas', 'Animals: Pigs', 'Animals: Rhinoceroses', 'Animals: Whales', 'Crowdfunding: Kickstarter']"
7,['https://boardgamegeek.com/boardgame/29736/little-italy/credits'],['Mafia'],"['Area Movement', 'Dice Rolling', 'Roll / Spin and Move']","['Cities: New York (New York, USA)']"
8,['https://boardgamegeek.com/boardgame/4878/how-host-murder-grapes-frath/credits'],"['Deduction', 'Murder/Mystery']",['Role Playing'],['Series: How to Host ...']
9,['https://boardgamegeek.com/boardgame/182915/ilios/credits'],"['Abstract Strategy', 'Fantasy']","['Area Majority / Influence', 'Tile Placement']","['Playford Games Ancient World Collection', 'Series: Ancient Conflict (Playford Games)']"
10,['https://boardgamegeek.com/boardgame/41496/chickyboom/credits'],"['Action / Dexterity', 'Animals', ""Children's Game"", 'Educational']",['Stacking and Balancing'],['Animals: Chickens']
11,['https://boardgamegeek.com/boardgame/510/eschnapur/credits'],['Exploration'],"['Auction/Bidding', 'Trading']","['Continents: Asia', 'Country: India']"
12,['https://boardgamegeek.com/boardgame/147136/elemental-blast/credits'],"['Card Game', 'Fantasy', 'Party Game']","['Hand Management', 'Set Collection', 'Take That']",['Crowdfunding: Kickstarter']
13,['https://boardgamegeek.com/boardgame/4518/sauerbaum/credits'],"['Dice', 'Environmental']",['Cooperative Game'],['Containers: Tubes']
14,['https://boardgamegeek.com/boardgame/100278/tripolo/credits'],"['Animals', ""Children's Game"", 'Educational']",['Pattern Recognition'],[]
15,['https://boardgamegeek.com/boardgame/89478/imaginiff-10th-anniversary-edition/credits'],"['Bluffing', 'Humor', 'Party Game']","['Roll / Spin and Move', 'Simultaneous Action Selection', 'Voting']",['Mensa Select']
16,['https://boardgamegeek.com/boardgame/10785/d-day-great-crusade/credits'],"['Dice', 'Fighting', 'Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Country: France']
17,['https://boardgamegeek.com/boardgame/94476/new-world-colony/credits'],"['Card Game', 'City Building', 'Economic', 'Print & Play', 'Renaissance']",['Hand Management'],"['Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']"
18,['https://boardgamegeek.com/boardgame/182274/nxs/credits'],['Abstract Strategy'],['Modular Board'],['Mechanic: Combinatorial']
19,['https://boardgamegeek.com/boardgame/7799/bloodiest-day/credits'],"['American Civil War', 'Wargame']","['Area Movement', 'Area-Impulse', 'Dice Rolling', 'Simulation']",[]
20,['https://boardgamegeek.com/boardgame/10780/powerpuff-girls-mojo-jojo-attacks-townsville-game/credits'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Dice', 'Movies / TV / Radio theme']","['Campaign / Battle Card Driven', 'Point to Point Movement']","['Animals: Apes / Monkeys', 'TV Series: The Powerpuff Girls']"
21,['https://boardgamegeek.com/boardgame/2354/scan/credits'],"['Card Game', 'Game System']","['Team-Based Game', 'Trick-taking']",[]
22,['https://boardgamegeek.com/boardgame/282/vikingatid/credits'],"['Medieval', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling']","['Country: Denmark', 'Country: Norway', 'Country: Sweden', 'History: Viking Expansion', 'Theme: Vikings']"
