,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/38263/sushi-bar/credits'],"['Card Game', 'Educational', 'Memory']","['Memory', 'Pattern Recognition']","['Continents: Asia', 'Theme: Food / Cooking']"
1,['https://boardgamegeek.com/boardgame/175263/4-birds/credits'],"['Abstract Strategy', 'Animals', 'Dice', 'Number']","['Area Majority / Influence', 'Dice Rolling']","['Animals: Birds', 'Crowdfunding: Kickstarter']"
2,['https://boardgamegeek.com/boardgame/8749/mukden-sino-soviet-combat-70s/credits'],"['Modern Warfare', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Theme: Alternate History']
3,['https://boardgamegeek.com/boardgame/4163/quest-faysylwood/credits'],"['Card Game', 'Fantasy', 'Fighting']",['Variable Player Powers'],[]
4,['https://boardgamegeek.com/boardgame/6944/battle-moscow-german-drive-moscow-1941/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table']","['Cities: Moscow (Russia)', 'Country: Russia', 'Magazine: Strategy & Tactics']"
5,['https://boardgamegeek.com/boardgame/256151/veracruz-1631/credits'],['Nautical'],"['Betting and Bluffing', 'Pattern Building']",['Country: Mexico']
6,['https://boardgamegeek.com/boardgame/5870/syzygy/credits'],"['Real-time', 'Word Game']",['Tile Placement'],[]
7,['https://boardgamegeek.com/boardgame/238912/dragon-ball-z-perfect-cell/credits'],"['Dice', 'Fighting']","['Cooperative Game', 'Dice Rolling', 'Variable Player Powers']",['Characters: Dragon Ball']
8,['https://boardgamegeek.com/boardgame/879/tacara/credits'],['Racing'],"['Point to Point Movement', 'Simulation']","['Admin: Better Description Needed!', 'Sports: Auto Racing']"
9,['https://boardgamegeek.com/boardgame/126255/keltis-or/credits'],"['Dice', 'Print & Play']","['Dice Rolling', 'Set Collection']",['Game: Lost Cities']
10,['https://boardgamegeek.com/boardgame/182400/poor-choices/credits'],['Humor'],"['Acting', 'Betting and Bluffing', 'Rock-Paper-Scissors', 'Role Playing', 'Storytelling', 'Take That', 'Voting']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter']"
11,['https://boardgamegeek.com/boardgame/63779/shake-n-take/credits'],"['Real-time', 'Science Fiction']","['Dice Rolling', 'Pattern Recognition']",[]
12,['https://boardgamegeek.com/boardgame/249362/sso/credits'],['Science Fiction'],"['Cooperative Game', 'Solo / Solitaire Game', 'Storytelling', 'Voting']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules']"
13,['https://boardgamegeek.com/boardgame/1622/strata-5/credits'],['Abstract Strategy'],['Network and Route Building'],['Components: 3-Dimensional (3D)']
14,['https://boardgamegeek.com/boardgame/38328/looney-bin/credits'],"['Card Game', 'Deduction', 'Horror', 'Humor', 'Medical']",['Hand Management'],['Medical: Psychiatric Hospitals / Asylums']
15,['https://boardgamegeek.com/boardgame/3916/how-host-murder-roman-ruins/credits'],"['Murder/Mystery', 'Party Game']",['Role Playing'],"['Ancient: Rome', 'Series: How to Host ...']"
16,['https://boardgamegeek.com/boardgame/298378/maharaja/credits'],"['City Building', 'Religious']","['Area Majority / Influence', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers', 'Victory Points as a Resource']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter']"
17,['https://boardgamegeek.com/boardgame/150971/lucca-city-games/credits'],"['Card Game', 'Renaissance']","['Card Drafting', 'Set Collection']",['Miglior Gioco Inedito']
18,['https://boardgamegeek.com/boardgame/13361/spaceopoly/credits'],"['Economic', 'Educational', 'Space Exploration']","['Dice Rolling', 'Roll / Spin and Move', 'Stock Holding', 'Trading']",[]
19,['https://boardgamegeek.com/boardgame/1277/fish-chips/credits'],['Abstract Strategy'],[],['Animals: Fish / Fishes']
20,['https://boardgamegeek.com/boardgame/229703/adellos/credits'],"['Economic', 'Fighting', 'Medieval', 'Wargame']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Hexagon Grid', 'King of the Hill', 'Player Elimination']",[]
21,['https://boardgamegeek.com/boardgame/217424/tenno/credits'],"['Bluffing', 'Card Game', 'Fighting', 'Medieval']","['Hand Management', 'Memory', 'Secret Unit Deployment', 'Take That']",['Continents: Asia']
22,['https://boardgamegeek.com/boardgame/154244/south-shall-rise-again/credits'],"['American Civil War', 'Zombies']",['Cooperative Game'],[]
23,['https://boardgamegeek.com/boardgame/244269/wizardz-bluff/credits'],"['Animals', 'Bluffing', 'Card Game', 'Fantasy']","['Betting and Bluffing', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Take That', 'Trick-taking']",[]
24,['https://boardgamegeek.com/boardgame/57458/darwinci/credits'],[],"['Auction/Bidding', 'Pattern Building', 'Tile Placement']",[]
25,['https://boardgamegeek.com/boardgame/11127/kursk-operation-zitadelle-4-july-1943/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],['Series: Kursk (SPI)']
26,['https://boardgamegeek.com/boardgame/40440/sector-41/credits'],"['Science Fiction', 'Space Exploration', 'Transportation']","['Grid Movement', 'Modular Board', 'Pick-up and Deliver']",[]
27,['https://boardgamegeek.com/boardgame/171543/pronto/credits'],['Word Game'],['Move Through Deck'],['Admin: Better Description Needed!']
28,['https://boardgamegeek.com/boardgame/41788/striking-anvil-operation-anvil-dragoon/credits'],"['Wargame', 'World War II']",['Area Movement'],"['Magazine: Battles', 'Players: Games with Solitaire Rules', 'Region: Provence (France)']"
29,['https://boardgamegeek.com/boardgame/244702/geistesblitz-junior/credits'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Real-time']",['Pattern Recognition'],['Game: Geistesblitz']
30,['https://boardgamegeek.com/boardgame/96342/black-stories-holiday-edition/credits'],"['Card Game', 'Deduction', 'Horror', 'Humor', 'Murder/Mystery', 'Party Game']",['Storytelling'],['Game: Black Stories']
31,['https://boardgamegeek.com/boardgame/248496/medved-wrr-karetni-hra/credits'],"['Card Game', ""Children's Game""]",['Set Collection'],[]
32,['https://boardgamegeek.com/boardgame/4935/test-arms/credits'],"['Korean War', 'Modern Warfare', 'Wargame']","['Hexagon Grid', 'Modular Board']","['History: Angolan Civil War', 'History: Chadian–Libyan conflict', 'History: Cold War', 'History: Falklands War', 'History: Gulf War', 'History: Indo-Pakistani Wars', 'History: Lebanese Wars 1975-2006', 'History: Soviet-Afghan War', 'History: Yom Kippur War', 'Series: The First Battle (GDW)']"
33,['https://boardgamegeek.com/boardgame/129625/irezumi/credits'],"['Bluffing', 'Card Game', 'Deduction']","['Area Majority / Influence', 'Hand Management']",[]
34,['https://boardgamegeek.com/boardgame/177209/pizza-spaghetti-e-mandolino/credits'],['Mafia'],['Dice Rolling'],[]
35,['https://boardgamegeek.com/boardgame/2400/brotherhood/credits'],"['Bluffing', 'Fighting', 'Mafia', 'Negotiation']",['Secret Unit Deployment'],['Theme: Mystery / Crime']
36,['https://boardgamegeek.com/boardgame/191081/schnapp-den-sack/credits'],"['Action / Dexterity', 'Number']",['Pattern Recognition'],['Admin: Better Description Needed!']
37,['https://boardgamegeek.com/boardgame/164428/ultimate-scheme/credits'],"['Humor', 'Spies/Secret Agents']","['Hand Management', 'Variable Player Powers', 'Worker Placement']",[]
38,['https://boardgamegeek.com/boardgame/134279/mafia-casino/credits'],"['Card Game', 'Mafia']",[],[]
39,['https://boardgamegeek.com/boardgame/3643/spellmaker/credits'],"['Card Game', 'Fantasy', 'Fighting']",['Pick-up and Deliver'],[]
40,['https://boardgamegeek.com/boardgame/147931/end-atlantis-revised-edition/credits'],"['Ancient', 'Bluffing', 'Fantasy', 'Nautical', 'Negotiation']","['Action Queue', 'Area Majority / Influence', 'Auction/Bidding', 'Hand Management', 'Variable Player Powers']",['Theme: Atlantis']
41,['https://boardgamegeek.com/boardgame/176400/kings-men/credits'],"['Card Game', 'Dice', 'Medieval', 'Negotiation', 'Political']","['Card Drafting', 'Dice Rolling', 'Take That']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter']"
42,['https://boardgamegeek.com/boardgame/38334/logan-stones/credits'],"['Abstract Strategy', 'Memory']","['Memory', 'Pattern Building', 'Tile Placement']",[]
43,['https://boardgamegeek.com/boardgame/6896/mechwar-2-red-star-white-star-modern-mechanized-co/credits'],"['Modern Warfare', 'Wargame']",['Hexagon Grid'],['Series: MechWar 2 (SPI)']
44,['https://boardgamegeek.com/boardgame/14077/nin-gonost/credits'],"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']",['Components: 3-Dimensional (3D)']
45,['https://boardgamegeek.com/boardgame/210937/dia-de-los-muertos/credits'],['Card Game'],['Trick-taking'],[]
46,['https://boardgamegeek.com/boardgame/7795/bundeswehr-northern-germany-late-1970s/credits'],"['Modern Warfare', 'Wargame']",['Hexagon Grid'],['Series: Capsule (SPI)']
47,['https://boardgamegeek.com/boardgame/58696/bugs/credits'],['Card Game'],['Ladder Climbing'],"['Animals: Insects', 'Card Games: Climbing']"
48,['https://boardgamegeek.com/boardgame/158163/invazions/credits'],"['Card Game', 'Zombies']","['Cooperative Game', 'Deck, Bag, and Pool Building']",[]
49,['https://boardgamegeek.com/boardgame/219661/crop-rotation/credits'],"['Abstract Strategy', 'Farming', 'Print & Play']","['Dice Rolling', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']",[]
50,['https://boardgamegeek.com/boardgame/150691/rok-1863/credits'],"['Card Game', 'Educational', 'Wargame']","['Cooperative Game', 'Dice Rolling', 'Hand Management']","['Country: Poland', 'History: Polish uprisings - Russo-Polish Wars (1792-1794-1831-1863)']"
51,['https://boardgamegeek.com/boardgame/35254/monopoly-indiana-jones/credits'],"['Economic', 'Movies / TV / Radio theme', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Monopoly', 'Movies: Indiana Jones', 'Theme: Archaeology']"
52,['https://boardgamegeek.com/boardgame/12629/marching-through-georgia/credits'],"['American Civil War', 'Wargame']",['Area Movement'],"['Country: USA', 'Series: Civil War Campaign (Clash of Arms Games)', 'States: Georgia']"
53,['https://boardgamegeek.com/boardgame/71304/iron-man-2-game-war/credits'],"['Card Game', 'Comic Book / Strip', 'Science Fiction']","['Hand Management', 'Simultaneous Action Selection']",['Comic Books: Marvel Universe']
54,['https://boardgamegeek.com/boardgame/4593/blooming-gardens/credits'],"['Bluffing', 'Card Game']","['Betting and Bluffing', 'Hand Management']","['Theme: Flowers', 'Theme: Gardening']"
55,['https://boardgamegeek.com/boardgame/162654/villannex/credits'],"['Card Game', 'City Building']","['Card Drafting', 'Simultaneous Action Selection']",[]
56,['https://boardgamegeek.com/boardgame/8787/armageddon-tactical-combat-3000-500-bc/credits'],"['Ancient', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['History: Roman Conquest of Italy', 'History: Wars in the Ancient Near East', 'Magazine: Strategy & Tactics', 'Series: Tactical (SPI)']"
57,['https://boardgamegeek.com/boardgame/12795/big-league-hockey-manager/credits'],['Sports'],"['Auction/Bidding', 'Card Drafting', 'Dice Rolling', 'Roll / Spin and Move', 'Trading']",['Sports: Ice Hockey']
58,['https://boardgamegeek.com/boardgame/280977/lato-z-komarami/credits'],['Card Game'],['Hand Management'],['Card Games: Climbing']
59,['https://boardgamegeek.com/boardgame/27781/jetsetters/credits'],"['Aviation / Flight', 'Card Game', 'Transportation', 'Travel']","['Card Drafting', 'Set Collection']",[]
60,['https://boardgamegeek.com/boardgame/175867/microfilms/credits'],"['Card Game', 'Deduction', 'Spies/Secret Agents']","['Hand Management', 'Memory', 'Team-Based Game']","['Crowdfunding: Kickstarter', 'Game: [redacted]']"
61,['https://boardgamegeek.com/boardgame/144631/futterneid/credits'],['Bluffing'],"['Commodity Speculation', 'Take That']","['Series: Freitag-Project (Friedemann Friese)', 'Theme: Food / Cooking']"
62,['https://boardgamegeek.com/boardgame/7526/welfen-und-staufer/credits'],"['Medieval', 'Political', 'Wargame']","['Area Movement', 'Dice Rolling', 'Voting']",['Country: Germany']
63,['https://boardgamegeek.com/boardgame/6346/nba-showdown/credits'],"['Card Game', 'Collectible Components', 'Sports']","['Dice Rolling', 'Hand Management']","['CCGs (Collectible Card Games)', 'Sports: Basketball']"
64,['https://boardgamegeek.com/boardgame/4012/army-group-center-june-22-28-1941/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Country: Belarus', 'Country: Russia']"
65,['https://boardgamegeek.com/boardgame/829/battle-bands/credits'],"['Card Game', 'Humor', 'Music', 'Party Game']","['Hand Management', 'Take That']",['Music Making & Makers']
66,['https://boardgamegeek.com/boardgame/175086/san-ni-ichi/credits'],"['Abstract Strategy', 'Card Game', 'Fighting', 'Number']","['Campaign / Battle Card Driven', 'Hand Management', 'Rock-Paper-Scissors', 'Simultaneous Action Selection', 'Trick-taking']","['Crowdfunding: Kickstarter', 'Theme: Ninjas']"
67,['https://boardgamegeek.com/boardgame/21849/uno-h2o-splash/credits'],"['Card Game', ""Children's Game""]","['Hand Management', 'Pattern Recognition']",['Game: UNO']
68,['https://boardgamegeek.com/boardgame/123587/triominos-challenge/credits'],['Abstract Strategy'],['Tile Placement'],"['Components: Triangular Dominoes', 'Game: Tri-Ominos', 'Traditional Games: Dominoes']"
69,['https://boardgamegeek.com/boardgame/76481/persian-incursion/credits'],"['Aviation / Flight', 'Modern Warfare', 'Wargame']","['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Simulation']","['Series: Harpoon (Clash of Arms Games)', 'Theme: Alternate History']"
70,['https://boardgamegeek.com/boardgame/125436/word-winder/credits'],"['Party Game', 'Word Game']",['Tile Placement'],[]
71,['https://boardgamegeek.com/boardgame/18765/shabadabada/credits'],"['Music', 'Party Game']",['Singing'],['Shabadabada']
72,['https://boardgamegeek.com/boardgame/19540/simpei/credits'],['Abstract Strategy'],['Pattern Building'],['n in a row']
73,['https://boardgamegeek.com/boardgame/153478/putz-die-wutz/credits'],"[""Children's Game"", 'Real-time']",['Pattern Recognition'],['Animals: Pigs']
74,['https://boardgamegeek.com/boardgame/21987/doktor-schlusselbart/credits'],"[""Children's Game""]",[],[]
75,['https://boardgamegeek.com/boardgame/256940/krosmaster-blast/credits'],"['Fantasy', 'Miniatures']","['Area Majority / Influence', 'Dice Rolling', 'Grid Movement']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter', 'Krosmaster']"
76,['https://boardgamegeek.com/boardgame/244738/anatomy-fluxx/credits'],['Card Game'],"['Hand Management', 'Set Collection']",['Game: Fluxx']
77,['https://boardgamegeek.com/boardgame/181615/nitro-glyxerol/credits'],"['Action / Dexterity', 'Real-time']",['Push Your Luck'],[]
78,['https://boardgamegeek.com/boardgame/175742/alien-wars/credits'],"['Action / Dexterity', 'Card Game', 'Science Fiction']",['Memory'],[]
79,['https://boardgamegeek.com/boardgame/162888/phoenix-covenant/credits'],"['Card Game', 'Fantasy']","['Cooperative Game', 'Grid Movement', 'Take That', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
80,['https://boardgamegeek.com/boardgame/278322/pinnacle/credits'],['Action / Dexterity'],[],"['Components: 3-Dimensional (3D)', 'Mechanic: Tower Stacking']"
81,['https://boardgamegeek.com/boardgame/9345/drops-co/credits'],"[""Children's Game""]",['Set Collection'],[]
82,['https://boardgamegeek.com/boardgame/85948/scho-ko/credits'],['Abstract Strategy'],"['Hand Management', 'Tile Placement']",['Theme: Food / Cooking']
83,['https://boardgamegeek.com/boardgame/4778/sinai/credits'],"['Arabian', 'Miniatures', 'Modern Warfare', 'Real-time', 'Wargame']","['Dice Rolling', 'Hexagon Grid']",['History: Yom Kippur War']
84,['https://boardgamegeek.com/boardgame/44715/pega-o-pinguim/credits'],"['Animals', ""Children's Game""]",['Simultaneous Action Selection'],['Animals: Penguins']
85,['https://boardgamegeek.com/boardgame/227318/deadly-premonition-board-game/credits'],"['Card Game', 'Deduction', 'Murder/Mystery']","['Dice Rolling', 'Hand Management', 'Player Elimination', 'Take That']",[]
86,['https://boardgamegeek.com/boardgame/9668/moot/credits'],"['Trivia', 'Word Game']",['Dice Rolling'],[]
87,['https://boardgamegeek.com/boardgame/2137/quest-grail/credits'],"['Card Game', 'Collectible Components', 'Fantasy', 'Medieval']",[],"['CCGs (Collectible Card Games)', 'Players: Games with Solitaire Rules', 'Theme: King Arthur / The Knights of the Round Table / Camelot']"
88,['https://boardgamegeek.com/boardgame/66969/zaglada-atlantydy/credits'],"['Ancient', 'Bluffing', 'Card Game', 'Fantasy', 'Nautical', 'Negotiation']","['Action Points', 'Area Majority / Influence', 'Auction/Bidding', 'Hand Management', 'Variable Player Powers', 'Voting']",['Theme: Atlantis']
89,['https://boardgamegeek.com/boardgame/30370/eti-estimated-time-invasion/credits'],['Science Fiction'],['Cooperative Game'],['Creatures: Aliens / Extraterrestrials']
90,['https://boardgamegeek.com/boardgame/126168/oh-no-invasion/credits'],"['Card Game', 'Science Fiction']","['Cooperative Game', 'Set Collection']",[]
91,['https://boardgamegeek.com/boardgame/73242/saipan-conquest-marianas/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Continents: Asia', 'Fire & Movement combat system', 'Series: Folio (Decision Games)']"
92,['https://boardgamegeek.com/boardgame/245025/paradise-lost/credits'],"['Deduction', 'Exploration', 'Fantasy']","['Dice Rolling', 'Point to Point Movement', 'Team-Based Game', 'Time Track', 'Variable Player Powers', 'Worker Placement']","['Admin: Better Description Needed!', 'Admin: Unreleased Games']"
93,['https://boardgamegeek.com/boardgame/155484/cheesonomics/credits'],"['Card Game', 'Economic', 'Memory']","['Hand Management', 'Memory', 'Push Your Luck', 'Set Collection', 'Take That']","['Crowdfunding: Kickstarter', 'Family Games (Gryphon Games)', 'Theme: Food / Cooking']"
94,['https://boardgamegeek.com/boardgame/111097/villains-and-vigilantes-card-game/credits'],"['Card Game', 'Comic Book / Strip']","['Action Points', 'Hand Management', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Theme: Superheroes']"
95,['https://boardgamegeek.com/boardgame/17787/phoenix-command-and-supplements/credits'],"['Miniatures', 'Wargame']",['Role Playing'],[]
96,['https://boardgamegeek.com/boardgame/256480/disastles/credits'],"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Player Elimination', 'Set Collection']",['Crowdfunding: Kickstarter']
97,['https://boardgamegeek.com/boardgame/167463/kuhlorado/credits'],['Dice'],"['Dice Rolling', 'Paper-and-Pencil', 'Pattern Building']","['Animals: Cattle / Cows', 'Mechanic: Roll-and-write', 'Nürnberger Kuh', 'Series: NSV Middys (Nürnberger Spielkartenverlag)']"
98,['https://boardgamegeek.com/boardgame/201560/neverlands-legacy/credits'],"['Adventure', 'Dice', 'Fantasy', 'Novel-based', 'Pirates']","['Area Majority / Influence', 'Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver']","['Crowdfunding: Kickstarter', 'Folk Tales & Fairy Tales: Peter Pan']"
99,['https://boardgamegeek.com/boardgame/74203/dungeon-venture/credits'],['Fantasy'],"['Cooperative Game', 'Dice Rolling', 'Modular Board', 'Variable Phase Order']",[]
100,['https://boardgamegeek.com/boardgame/12291/animal-party/credits'],"['Animals', ""Children's Game"", 'Dice']",['Dice Rolling'],"['Animals: Cats', 'Animals: Cattle / Cows', 'Animals: Chickens', 'Animals: Dogs', 'Animals: Pigs', 'Animals: Sheep']"
101,['https://boardgamegeek.com/boardgame/28238/kitty-bitty/credits'],"['Animals', ""Children's Game"", 'Memory']","['Dice Rolling', 'Memory']",['Animals: Frogs / Toads']
102,['https://boardgamegeek.com/boardgame/21412/take-your-pick/credits'],['Party Game'],[],[]
103,['https://boardgamegeek.com/boardgame/17352/subbuteo-cricket/credits'],"['Action / Dexterity', 'Collectible Components', 'Sports']",[],"['Mechanic: Finger Flicking Games', 'Sports: Cricket', 'Subbuteo']"
104,['https://boardgamegeek.com/boardgame/156224/foretold-rise-god/credits'],"['Card Game', 'Fantasy', 'Mythology']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Tile Placement']",['Crowdfunding: Kickstarter']
105,['https://boardgamegeek.com/boardgame/11060/normandy-invasion-europe-1944/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",[]
106,['https://boardgamegeek.com/boardgame/201345/kerosene/credits'],"['American West', 'Economic', 'Industry / Manufacturing', 'Negotiation', 'Territory Building']","['Pick-up and Deliver', 'Team-Based Game', 'Trading']",['Theme: Oil / Gas / Petroleum']
107,['https://boardgamegeek.com/boardgame/194820/mission-mars-2049/credits'],"['Economic', 'Science Fiction', 'Space Exploration', 'Territory Building']","['Area Majority / Influence', 'Dice Rolling', 'Point to Point Movement']",['Space: Mars']
