,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/37683/hogwarts-house-cup-challenge/credits'],"['Adventure', 'Movies / TV / Radio theme']",['Hand Management'],['Books: Harry Potter']
1,['https://boardgamegeek.com/boardgame/199530/commissioner-victor-lost-painting-case/credits'],['Deduction'],"['Pattern Building', 'Tile Placement']",[]
2,['https://boardgamegeek.com/boardgame/275469/floor-plan/credits'],"['Dice', 'Print & Play', 'Puzzle']","['Dice Rolling', 'Simultaneous Action Selection']","['Admin: Unreleased Games', 'Mechanic: Roll-and-write']"
3,['https://boardgamegeek.com/boardgame/158243/dragon-slayer/credits'],"['Dice', 'Fantasy', 'Fighting']","['Betting and Bluffing', 'Dice Rolling', 'Push Your Luck']","['Admin: Better Description Needed!', 'Creatures: Dragons', 'Crowdfunding: Kickstarter', 'Series: Postcard Box Games (Indie Boards and Cards)']"
4,['https://boardgamegeek.com/boardgame/2963/stockmarket/credits'],['Economic'],"['Commodity Speculation', 'Stock Holding']",[]
5,['https://boardgamegeek.com/boardgame/237800/long-road/credits'],"['American West', 'Card Game', 'Travel']","['Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Hand Management']",[]
6,['https://boardgamegeek.com/boardgame/148047/boom-runaway/credits'],"['Bluffing', 'Deduction']",['Auction/Bidding'],[]
7,['https://boardgamegeek.com/boardgame/27042/veritas/credits'],"['Medieval', 'Print & Play']","['Area Majority / Influence', 'Pick-up and Deliver']",[]
8,['https://boardgamegeek.com/boardgame/2199/thinking-mans-golf/credits'],['Sports'],[],"['Series: 3M Sports Games', 'Sports: Golf']"
9,['https://boardgamegeek.com/boardgame/5155/dorada/credits'],[],"['Point to Point Movement', 'Roll / Spin and Move']",[]
10,['https://boardgamegeek.com/boardgame/1396/ben-hur/credits'],"['Ancient', 'Racing']",['Resource to Move'],"['Ancient: Rome', 'Containers: Tubes']"
11,['https://boardgamegeek.com/boardgame/3138/cairo/credits'],"['Action / Dexterity', 'Dice']",['Dice Rolling'],"['Cities: Cairo (Egypt)', 'Country: Egypt', 'Mechanic: Finger Flicking Games']"
12,['https://boardgamegeek.com/boardgame/234378/unfinished-case-holmes/credits'],"['Adventure', 'Book', 'Murder/Mystery', 'Party Game', 'Print & Play', 'Puzzle', 'Real-time', 'Renaissance', 'Spies/Secret Agents']","['Cooperative Game', 'Paper-and-Pencil', 'Pattern Recognition', 'Role Playing', 'Storytelling']","['Books: Sherlock Holmes', 'Components: Digital Hybrid - App Required', 'Escape Room Games']"
13,['https://boardgamegeek.com/boardgame/171742/lion-judah-war-ethiopia-1935-1941/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Country: Ethiopia', 'History: Interwar period', 'History: Italo-Ethiopian Wars', 'Players: Two Player Only Games', 'Region: Horn of Africa']"
14,['https://boardgamegeek.com/boardgame/22733/uglydoll-card-game/credits'],['Card Game'],['Pattern Recognition'],['Theme: Dolls']
