,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/265226/mint-tin-mini-skulduggery/credits'],['Dice'],"['Dice Rolling', 'Push Your Luck', 'Take That']",['Containers: Mint Tins']
1,['https://boardgamegeek.com/boardgame/240827/dragons/credits'],"['Card Game', 'Fantasy']","['Card Drafting', 'Push Your Luck', 'Set Collection']",[]
2,['https://boardgamegeek.com/boardgame/208700/heroes-normandie-tactical-card-game/credits'],"['Card Game', 'Fighting', 'Wargame', 'World War II']","['Action Points', 'Dice Rolling', 'Simulation', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Region: Normandy (France)', 'Series: Heroes System Tactical Scale World War 2']"
3,['https://boardgamegeek.com/boardgame/23311/carrousel/credits'],"['Animals', 'Puzzle', 'Real-time']",[],['Animals: Horses']
4,['https://boardgamegeek.com/boardgame/147505/lords-ladies/credits'],"['Card Game', 'Humor']","['Dice Rolling', 'Hand Management', 'Take That']","['Crowdfunding: Kickstarter', 'Series: Bookshelf (Gryphon Games)']"
5,['https://boardgamegeek.com/boardgame/26736/ukraine-44/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table', 'Simulation']","['Country: Soviet Union', 'Country: Ukraine', 'Series: International Games (MMP)']"
6,['https://boardgamegeek.com/boardgame/8208/trial-strength-war-eastern-front-1941-1945-second/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",[]
7,['https://boardgamegeek.com/boardgame/156061/imperialism-road-domination/credits'],"['Civilization', 'Economic']","['Card Drafting', 'Hand Management']","['History: Age of Discovery', 'Theme: Colonial']"
8,['https://boardgamegeek.com/boardgame/37061/star-fleet-battles-designers-edition/credits'],"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Hexagon Grid', 'Simulation']","['Series: Star Fleet Universe', 'Star Fleet Battles', 'TV Series: Star Trek']"
9,['https://boardgamegeek.com/boardgame/4270/far-seas/credits'],"['Nautical', 'Wargame', 'World War I']","['Area Movement', 'Dice Rolling', 'Simultaneous Action Selection']","['Admin: Better Description Needed!', 'Magazine: Strategy & Tactics']"
10,['https://boardgamegeek.com/boardgame/85245/magicians-kitchen/credits'],"['Action / Dexterity', ""Children's Game"", 'Fantasy']",[],['Components: Marbles']
11,['https://boardgamegeek.com/boardgame/207117/abandon-planet/credits'],"['Negotiation', 'Party Game', 'Science Fiction']","['Modular Board', 'Set Collection', 'Simultaneous Action Selection', 'Team-Based Game', 'Trading', 'Worker Placement']",['Crowdfunding: Kickstarter']
12,['https://boardgamegeek.com/boardgame/190017/100-swords-blue-mammoths-dungeon/credits'],"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management']","['Crowdfunding: Kickstarter', 'Game: 100 Swords']"
13,['https://boardgamegeek.com/boardgame/5827/winter-war/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']","['Country: Finland', 'Series: Europa']"
14,['https://boardgamegeek.com/boardgame/34284/graffiti/credits'],"['Educational', 'Party Game', 'Word Game']",['Line Drawing'],[]
15,['https://boardgamegeek.com/boardgame/1416/meridian/credits'],['Abstract Strategy'],['Area Majority / Influence'],[]
16,['https://boardgamegeek.com/boardgame/282006/50-clues-pendulum-dead/credits'],"['Card Game', 'Deduction', 'Horror', 'Mature / Adult', 'Murder/Mystery', 'Puzzle']","['Cooperative Game', 'Storytelling']","['Components: Digital Hybrid - App Required', 'Escape Room Games', 'Series: 50 Clues']"
17,['https://boardgamegeek.com/boardgame/142334/sushi-dice/credits'],"['Action / Dexterity', 'Dice', 'Party Game', 'Real-time']","['Dice Rolling', 'Push Your Luck', 'Set Collection']","['Continents: Asia', 'Theme: Food / Cooking']"
18,['https://boardgamegeek.com/boardgame/21182/1850/credits'],"['Economic', 'Trains', 'Transportation']","['Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: USA', 'Series: 18xx']"
19,['https://boardgamegeek.com/boardgame/114261/malta-besieged-1940-1942/credits'],"['Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Solo / Solitaire Game']","['Country: Malta', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Wargames', 'Players: Wargames with Solitaire Rules', 'Series: States of Siege (Victory Point Games)', 'Tower Defense']"
20,['https://boardgamegeek.com/boardgame/201054/whats/credits'],"['Animals', 'Deduction', 'Memory']","['Memory', 'Set Collection']","['Animals: Birds', 'Crowdfunding: Kickstarter']"
21,['https://boardgamegeek.com/boardgame/156853/pirate-den/credits'],"['Bluffing', 'Card Game', 'Pirates']","['Hand Management', 'Simultaneous Action Selection', 'Take That']",['Crowdfunding: Kickstarter']
22,['https://boardgamegeek.com/boardgame/19464/soccer-tactics-world/credits'],"['Dice', 'Sports']",['Roll / Spin and Move'],['Sports: Football / Soccer']
23,['https://boardgamegeek.com/boardgame/198791/temp-worker-assassins/credits'],"['Card Game', 'Fantasy', 'Fighting', 'Humor', 'Zombies']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Worker Placement']",['Crowdfunding: Kickstarter']
24,['https://boardgamegeek.com/boardgame/2884/pathfinder/credits'],"['Abstract Strategy', 'Deduction', 'Maze']","['Point to Point Movement', 'Secret Unit Deployment']",['Series: E-Serie (F.X.Schmid)']
25,['https://boardgamegeek.com/boardgame/197707/lost-rlyeh/credits'],['Card Game'],"['Hand Management', 'Player Elimination', 'Single Loser Game']","['Theme: Cthulhu Mythos', 'Traditional Card Games: Palace']"
26,['https://boardgamegeek.com/boardgame/5485/atlantic-wall-invasion-europe-june-1944/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Admin: Better Description Needed!', 'Country: France']"
