,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/81850/trigger/credits'],"['Action / Dexterity', 'Card Game', 'Humor', 'Party Game']",['Hand Management'],[]
1,['https://boardgamegeek.com/boardgame/260234/middle-earth-strategy-battle-game-rules-manual/credits'],"['Book', 'Fantasy', 'Miniatures', 'Movies / TV / Radio theme', 'Novel-based', 'Wargame']","['Action Points', 'Dice Rolling', 'Variable Player Powers']",['Authors: J.R.R. Tolkien']
2,['https://boardgamegeek.com/boardgame/276924/time-chase/credits'],"['Card Game', 'Science Fiction']",['Trick-taking'],['Theme: Time Travel']
3,['https://boardgamegeek.com/boardgame/71676/back-future-card-game/credits'],"['Card Game', 'Movies / TV / Radio theme', 'Science Fiction']",['Modular Board'],"['Game: Chrononauts', 'Movies: Back to the Future', 'Theme: Alternate History', 'Theme: Time Travel']"
4,['https://boardgamegeek.com/boardgame/723/uncanny-x-men-alert-adventure-game/credits'],"['Comic Book / Strip', 'Fighting']",['Action Points'],"['Comic Books: Marvel Universe', 'Theme: Superheroes']"
5,['https://boardgamegeek.com/boardgame/93185/tetris-link/credits'],"['Abstract Strategy', 'Puzzle', 'Video Game Theme']",['Pattern Building'],"['Mensa Select', 'Video Game Theme: Tetris']"
6,['https://boardgamegeek.com/boardgame/119407/dixit-jinx/credits'],"['Bluffing', 'Card Game', 'Humor', 'Party Game', 'Real-time']","['Acting', 'Simultaneous Action Selection', 'Singing', 'Voting']","['Game: Dixit', 'Judging Games', 'Organizations: Board Games Association of Creators in Spain (LUDO)']"
7,['https://boardgamegeek.com/boardgame/3133/captain-parks-imaginary-polar-expedition/credits'],[],['Hand Management'],[]
8,['https://boardgamegeek.com/boardgame/13520/la-bataille-dalbuera-espagnol/credits'],"['Napoleonic', 'Wargame']",['Hexagon Grid'],['Series: La Bataille (Clash of Arms Games)']
9,['https://boardgamegeek.com/boardgame/154498/till-dawn/credits'],"['Card Game', 'Horror']","['Push Your Luck', 'Variable Player Powers']","['Creatures: Vampires', 'Crowdfunding: Kickstarter']"
10,['https://boardgamegeek.com/boardgame/19803/martian-chess/credits'],['Abstract Strategy'],['Grid Movement'],"['Looney Pyramid Games', 'Mechanic: Combinatorial', 'Traditional Games: Chess']"
11,['https://boardgamegeek.com/boardgame/6569/cronberg/credits'],"['City Building', 'Print & Play']","['Enclosure', 'Tile Placement']",['Admin: Better Description Needed!']
12,['https://boardgamegeek.com/boardgame/199086/festival-thousand-cats/credits'],"['Animals', 'Fantasy']","['Auction/Bidding', 'Hand Management', 'Simultaneous Action Selection', 'Trick-taking']","['Animals: Cats', 'Continents: Asia', 'Country: Japan']"
13,['https://boardgamegeek.com/boardgame/171419/my-first-bohnanza/credits'],"['Card Game', ""Children's Game"", 'Farming']","['Hand Management', 'Trading']","['Game: Bohnanza', 'Versions & Editions: Junior Versions of Grown-Up Games']"
14,['https://boardgamegeek.com/boardgame/993/den-ufern-des-nils/credits'],"['Ancient', 'Farming']","['Action Points', 'Area Majority / Influence']",['Rivers: Nile']
15,['https://boardgamegeek.com/boardgame/283150/monikers/credits'],['Party Game'],[],['Crowdfunding: Kickstarter']
16,['https://boardgamegeek.com/boardgame/31612/sultan/credits'],"['Arabian', 'Bluffing', 'Card Game']","['Auction/Bidding', 'Set Collection']",[]
17,['https://boardgamegeek.com/boardgame/369/5ive-straight/credits'],"['Abstract Strategy', 'Card Game', 'Puzzle']","['Hand Management', 'Pattern Building', 'Take That']",[]
18,['https://boardgamegeek.com/boardgame/982/amoeba-wars/credits'],"['Science Fiction', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Variable Player Powers']",[]
