,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/29924/monopoly-transformers/credits'],"['Economic', 'Movies / TV / Radio theme', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Monopoly', 'Toys: Transformers']"
1,['https://boardgamegeek.com/boardgame/4353/vector-3/credits'],"['Print & Play', 'Science Fiction', 'Wargame']",['Hexagon Grid'],['Series: Capsule (SPI)']
2,['https://boardgamegeek.com/boardgame/3168/alexanders-generals-diadochian-wars-323-281-bc/credits'],"['Ancient', 'Wargame']","['Area Movement', 'Dice Rolling']","['Admin: Better Description Needed!', 'Country: Greece']"
3,['https://boardgamegeek.com/boardgame/25469/schrecklicht/credits'],['Horror'],['Roll / Spin and Move'],[]
4,['https://boardgamegeek.com/boardgame/9541/addams-family-family-reunion-game/credits'],"[""Children's Game"", 'Horror', 'Movies / TV / Radio theme']","['Roll / Spin and Move', 'Set Collection']",['Characters: The Addams Family']
5,['https://boardgamegeek.com/boardgame/98203/redakai/credits'],"['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Movies / TV / Radio theme']","['Hand Management', 'Variable Player Powers']",['CCGs (Collectible Card Games)']
6,['https://boardgamegeek.com/boardgame/1105/titus/credits'],['Card Game'],[],[]
7,['https://boardgamegeek.com/boardgame/5841/quick-wit/credits'],"['Party Game', 'Trivia', 'Word Game']",[],[]
8,['https://boardgamegeek.com/boardgame/1714/moonstar/credits'],"['Abstract Strategy', 'Dice']","['Auction/Bidding', 'Betting and Bluffing', 'Dice Rolling']",[]
9,['https://boardgamegeek.com/boardgame/29010/walk-plank/credits'],"['Card Game', 'Pirates']",['Trick-taking'],[]
10,['https://boardgamegeek.com/boardgame/8806/trivial-pursuit-all-american-edition/credits'],"['Party Game', 'Trivia']",['Roll / Spin and Move'],"['Country: USA', 'Game: Trivial Pursuit']"
11,['https://boardgamegeek.com/boardgame/32922/camper-tour/credits'],"[""Children's Game"", 'Dice', 'Racing', 'Travel']","['Betting and Bluffing', 'Dice Rolling', 'Network and Route Building', 'Point to Point Movement', 'Push Your Luck', 'Roll / Spin and Move', 'Tile Placement']",[]
12,['https://boardgamegeek.com/boardgame/17159/survivor-game/credits'],['Movies / TV / Radio theme'],"['Acting', 'Voting']",['TV Series: Survivor']
13,['https://boardgamegeek.com/boardgame/2075/restaurant/credits'],[],['Commodity Speculation'],"['Admin: Better Description Needed!', 'Theme: Food / Cooking']"
14,['https://boardgamegeek.com/boardgame/8448/bible-challenge/credits'],"['Religious', 'Trivia']",['Roll / Spin and Move'],[]
15,['https://boardgamegeek.com/boardgame/37382/monopoly-wonder-world/credits'],"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",['Monopoly']
16,['https://boardgamegeek.com/boardgame/167465/laser-cat-attack/credits'],['Card Game'],['Card Drafting'],"['Animals: Cats', 'Crowdfunding: Kickstarter']"
17,['https://boardgamegeek.com/boardgame/9581/forest/credits'],"['Animals', 'Card Game', 'Educational', 'Environmental']",[],[]
18,['https://boardgamegeek.com/boardgame/4596/ein-nilpferd-kommt-selten-allein/credits'],"['Action / Dexterity', 'Party Game', 'Trivia']","['Line Drawing', 'Singing']",['Animals: Hippopotamuses']
19,['https://boardgamegeek.com/boardgame/195545/oppai-go/credits'],"['Card Game', 'Mature / Adult', 'Party Game']","['Hand Management', 'Take That', 'Variable Phase Order']","['Admin: Unreleased Games', 'Crowdfunding: Giochistarter', 'Crowdfunding: Kickstarter', 'Theme: Anime / Manga']"
20,['https://boardgamegeek.com/boardgame/4736/armor-supremacy/credits'],"['Card Game', 'Wargame', 'World War II']","['Card Drafting', 'Hand Management']",[]
