,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/8041/monopoly-lord-rings-trilogy-edition/credits'],"['Economic', 'Movies / TV / Radio theme', 'Negotiation', 'Novel-based']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Authors: J.R.R. Tolkien', 'Monopoly']"
1,['https://boardgamegeek.com/boardgame/14076/ladybug-game/credits'],"[""Children's Game"", 'Humor', 'Party Game']",['Roll / Spin and Move'],"['Animals: Insects', 'Animals: Ladybugs / Ladybirds']"
2,['https://boardgamegeek.com/boardgame/1148/eagle-kingdoms/credits'],"['Dice', 'Medieval', 'Party Game', 'Puzzle']","['Dice Rolling', 'Modular Board', 'Set Collection']",[]
3,['https://boardgamegeek.com/boardgame/7709/hands-down/credits'],"['Action / Dexterity', 'Bluffing', 'Card Game', ""Children's Game"", 'Real-time']","['Hand Management', 'Set Collection', 'Simultaneous Action Selection']",['Components: 3-Dimensional (3D)']
4,['https://boardgamegeek.com/boardgame/11370/civil-war/credits'],"['American Civil War', 'Post-Napoleonic', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",[]
5,['https://boardgamegeek.com/boardgame/23946/na-sygnale/credits'],"['Card Game', 'Humor', 'Party Game']","['Action Points', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Roll / Spin and Move']",[]
6,['https://boardgamegeek.com/boardgame/193295/drunk-stoned-or-stupid-party-game/credits'],"['Card Game', 'Humor', 'Mature / Adult', 'Party Game']",[],['Judging Games']
7,['https://boardgamegeek.com/boardgame/46744/race-3000/credits'],"[""Children's Game"", 'Racing']",['Roll / Spin and Move'],"['Series: LEGO Games', 'Sports: Auto Racing', 'Toys: LEGO']"
8,['https://boardgamegeek.com/boardgame/203739/evil-dead-2-official-board-game/credits'],"['Horror', 'Movies / TV / Radio theme']","['Area Movement', 'Cooperative Game', 'Dice Rolling', 'Hand Management']","['Admin: Cancelled Games', 'Components: Miniatures', 'Crowdfunding: Indiegogo', 'Crowdfunding: Kickstarter', 'Movies: Horror Movies']"
9,['https://boardgamegeek.com/boardgame/27389/smart-ass/credits'],"['Humor', 'Party Game', 'Trivia']","['Dice Rolling', 'Roll / Spin and Move']",['Animals: Donkeys']
10,['https://boardgamegeek.com/boardgame/198447/jim-hensons-labyrinth-board-game/credits'],"['Adventure', 'Movies / TV / Radio theme']","['Area Movement', 'Cooperative Game', 'Variable Player Powers']","[""Jim Henson's Board Game Collection""]"
11,['https://boardgamegeek.com/boardgame/16807/swipe/credits'],['Dice'],['Dice Rolling'],['Series: Ideal Dice Slide']
12,['https://boardgamegeek.com/boardgame/41068/twilight-board-game/credits'],"['Horror', 'Movies / TV / Radio theme', 'Trivia']","['Roll / Spin and Move', 'Storytelling']","['Books: Twilight', 'Creatures: Vampires']"
13,['https://boardgamegeek.com/boardgame/19560/zathura-adventure-waiting/credits'],['Movies / TV / Radio theme'],['Roll / Spin and Move'],"['Admin: Better Description Needed!', 'Books: Jumanji / Zathura']"
14,['https://boardgamegeek.com/boardgame/1647/spammers/credits'],['Card Game'],[],[]
15,['https://boardgamegeek.com/boardgame/12063/theres-moose-house/credits'],['Card Game'],[],['Animals: Deer']
16,['https://boardgamegeek.com/boardgame/24000/monopoly-nintendo/credits'],"['Economic', 'Negotiation', 'Video Game Theme']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Monopoly', 'Video Game Theme: Nintendo']"
17,['https://boardgamegeek.com/boardgame/150811/mega-man-board-game/credits'],"['Adventure', 'Card Game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Video Game Theme']","['Action Points', 'Deck, Bag, and Pool Building', 'Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']","['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Video Game Theme: Nintendo']"
