,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/95765/joe-name-it/credits'],"['Party Game', 'Trivia']",[],['Series: Port-A-Party (Gamewright)']
1,['https://boardgamegeek.com/boardgame/152902/fish-or-cut-bait/credits'],[],['Dice Rolling'],"['Animals: Fish / Fishes', 'Sports: Fishing / Angling']"
2,['https://boardgamegeek.com/boardgame/375/6-billion/credits'],['Science Fiction'],"['Area Majority / Influence', 'Hand Management']",[]
3,['https://boardgamegeek.com/boardgame/22090/destruct-3/credits'],['Action / Dexterity'],[],[]
4,['https://boardgamegeek.com/boardgame/8254/balance/credits'],"['Action / Dexterity', ""Children's Game""]",['Dice Rolling'],[]
5,['https://boardgamegeek.com/boardgame/1939/kismet/credits'],"['Card Game', 'Dice']",[],[]
6,['https://boardgamegeek.com/boardgame/27870/toss-your-cookies/credits'],"['Action / Dexterity', 'Card Game', 'Dice']","['Roll / Spin and Move', 'Set Collection']",['Theme: Food / Cooking']
7,['https://boardgamegeek.com/boardgame/1998/tutankhamens-revenge/credits'],"[""Children's Game"", 'Memory']","['Memory', 'Push Your Luck']","['Country: Egypt', 'Historical Figures: King Tutankhamun (King Tut)', 'Theme: Archaeology']"
8,['https://boardgamegeek.com/boardgame/9805/habana-taxi/credits'],"['Bluffing', 'Travel']",['Simultaneous Action Selection'],[]
9,['https://boardgamegeek.com/boardgame/73288/dumb-ass/credits'],"['Party Game', 'Trivia']",[],[]
10,['https://boardgamegeek.com/boardgame/2295/asterix-et-les-romains/credits'],"['Ancient', 'Card Game', ""Children's Game"", 'Comic Book / Strip']","['Pick-up and Deliver', 'Roll / Spin and Move', 'Trading']","['Ancient: Rome', 'Comic Books: Asterix']"
11,['https://boardgamegeek.com/boardgame/160273/virus-card-game/credits'],"['Abstract Strategy', 'Card Game', 'Horror', 'Medical']","['Hand Management', 'Network and Route Building', 'Simulation']","['Crowdfunding: Kickstarter', 'Medical: Diseases']"
12,['https://boardgamegeek.com/boardgame/32224/4th-corner/credits'],"['Abstract Strategy', 'Maze']","['Area Movement', 'Tile Placement']",[]
13,['https://boardgamegeek.com/boardgame/15462/get-nifty/credits'],"['Card Game', 'Comic Book / Strip']",[],[]
14,['https://boardgamegeek.com/boardgame/24125/gangster/credits'],"['Humor', 'Mafia']",['Roll / Spin and Move'],[]
15,['https://boardgamegeek.com/boardgame/195455/box/credits'],"['Abstract Strategy', 'Math', 'Puzzle', 'Territory Building']","['Area Majority / Influence', 'Enclosure', 'Pattern Building', 'Pattern Recognition', 'Team-Based Game', 'Tile Placement']","['Crowdfunding: Kickstarter', 'Pack O Game']"
16,['https://boardgamegeek.com/boardgame/57422/climate-poker/credits'],"['Card Game', 'Economic', 'Educational', 'Environmental', 'Political']","['Card Drafting', 'Hand Management', 'Pattern Recognition', 'Set Collection']",['Theme: Climate Change']
17,['https://boardgamegeek.com/boardgame/35877/piston-cup/credits'],"[""Children's Game"", 'Dice', 'Movies / TV / Radio theme', 'Racing']","['Dice Rolling', 'Roll / Spin and Move']","['Brands: Disney', 'Movies: Cars', 'Sports: Auto Racing']"
18,['https://boardgamegeek.com/boardgame/11616/monopoly-spider-man/credits'],"['Comic Book / Strip', 'Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Comic Books: Marvel Universe', 'Monopoly', 'Theme: Superheroes']"
19,['https://boardgamegeek.com/boardgame/285064/undo-drowned-hopes/credits'],"['Adventure', 'Card Game', 'Murder/Mystery']","['Cooperative Game', 'Storytelling']","['Country: England', 'Country: Portugal', 'Series: Undo (Pegasus Spiele)', 'Theme: Time Travel']"
