,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/136286/star-wars-bounty-hunter-das-wurfelspiel/credits'],"['Dice', 'Movies / TV / Radio theme', 'Science Fiction']","['Auction/Bidding', 'Dice Rolling']",['Movies: Star Wars']
1,['https://boardgamegeek.com/boardgame/166929/monster-laundry/credits'],"['Action / Dexterity', ""Children's Game"", 'Real-time']",['Set Collection'],['Creatures: Monsters']
2,['https://boardgamegeek.com/boardgame/12043/stadt-land-fluss/credits'],['Word Game'],['Paper-and-Pencil'],['Traditional Games: Categories / Guggenheim']
3,['https://boardgamegeek.com/boardgame/32194/saba-palast-der-konigin/credits'],['Arabian'],['Area Majority / Influence'],[]
4,['https://boardgamegeek.com/boardgame/2383/blue-line-hockey/credits'],['Sports'],['Roll / Spin and Move'],"['Series: 3M Sports Games', 'Sports: Ice Hockey']"
5,['https://boardgamegeek.com/boardgame/191133/monopoly-here-now-world-edition/credits'],[],['Roll / Spin and Move'],['Monopoly']
6,['https://boardgamegeek.com/boardgame/958/orcz/credits'],"['Bluffing', 'Fantasy', 'Fighting']","['Auction/Bidding', 'Rock-Paper-Scissors']",[]
7,['https://boardgamegeek.com/boardgame/29626/robotics/credits'],"['Industry / Manufacturing', 'Science Fiction']",['Trading'],[]
8,['https://boardgamegeek.com/boardgame/10869/heart-africa/credits'],['Economic'],['Auction/Bidding'],"['Admin: Better Description Needed!', 'Continents: Africa', 'Theme: Colonial']"
9,['https://boardgamegeek.com/boardgame/21788/panicozoo/credits'],"['Action / Dexterity', 'Animals', 'Card Game', 'Memory']","['Memory', 'Pattern Recognition']",[]
10,['https://boardgamegeek.com/boardgame/30248/mini-chuck-it-chicken/credits'],"['Action / Dexterity', 'Animals', ""Children's Game"", 'Dice', 'Farming']",['Roll / Spin and Move'],"['Animals: Chickens', 'Series: Mini (Ravensburger)']"
11,['https://boardgamegeek.com/boardgame/18199/whats-gnu/credits'],"[""Children's Game"", 'Word Game']",[],[]
12,['https://boardgamegeek.com/boardgame/13488/redneck-life/credits'],"['Humor', 'Party Game', 'Racing']",['Roll / Spin and Move'],[]
13,['https://boardgamegeek.com/boardgame/192311/fast-fhtagn/credits'],"['Card Game', 'Horror', 'Humor', 'Racing']","['Dice Rolling', 'Hand Management']",['Theme: Cthulhu Mythos']
14,['https://boardgamegeek.com/boardgame/136856/simsala-hopp/credits'],"['Action / Dexterity', ""Children's Game""]",[],[]
15,['https://boardgamegeek.com/boardgame/7604/final-fantasy-ix-tetra-master-card-game/credits'],"['Abstract Strategy', 'Card Game', 'Video Game Theme']","['Pattern Building', 'Tile Placement']","['Final Fantasy', 'Theme: Anime / Manga']"
16,['https://boardgamegeek.com/boardgame/15109/tegn-og-gaet/credits'],"['Humor', 'Party Game']",[],[]
17,['https://boardgamegeek.com/boardgame/4853/tripoley/credits'],['Card Game'],['Betting and Bluffing'],"['Card Games: Matching', 'Card Games: Outplay', 'Card Games: Shedding / Stops', 'Components: Traditional Playing Cards', 'Game: Tripoley', 'Series: Senior (Cadaco)', 'Traditional Card Games: Poker']"
18,['https://boardgamegeek.com/boardgame/87681/za-dan/credits'],"['Bluffing', 'Deduction', 'Party Game']",[],[]
19,['https://boardgamegeek.com/boardgame/28053/tunnelz/credits'],['Abstract Strategy'],[],['Mechanic: Connection']
20,['https://boardgamegeek.com/boardgame/1099/downspin/credits'],"['Abstract Strategy', 'Maze', 'Memory']",['Memory'],['Mensa Select']
21,['https://boardgamegeek.com/boardgame/9249/nar-fjarran/credits'],"['Educational', 'Movies / TV / Radio theme', 'Travel', 'Trivia']",['Roll / Spin and Move'],[]
22,['https://boardgamegeek.com/boardgame/21465/crazy-diamond-karatino/credits'],"['Negotiation', 'Transportation', 'Travel']",[],[]
23,['https://boardgamegeek.com/boardgame/8452/unconditional-surrender/credits'],"['American Civil War', 'Civil War', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['Magazine: Wargamer']
24,['https://boardgamegeek.com/boardgame/9968/custers-luck/credits'],"['American Indian Wars', 'Fighting', 'Wargame']","['Hexagon Grid', 'Simulation']",['Magazine: Wargamer']
25,['https://boardgamegeek.com/boardgame/193049/mau-mau/credits'],['Card Game'],['Hand Management'],"['Card Games: Eights', 'Card Games: Shedding / Stops']"
26,['https://boardgamegeek.com/boardgame/4508/warchon/credits'],"['Fantasy', 'Novel-based', 'Wargame']",['Area Movement'],['Admin: Better Description Needed!']
27,['https://boardgamegeek.com/boardgame/13716/hasami-shogi/credits'],['Abstract Strategy'],[],['Traditional Game: Petteia']
28,['https://boardgamegeek.com/boardgame/8514/forgotten-axis-romanian-campaign/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Zone of Control']","['Country: Romania', 'Magazine: Strategy & Tactics', 'Series: Forgotten Axis (Decision Games)']"
29,['https://boardgamegeek.com/boardgame/7097/go-international-travel-game/credits'],['Travel'],"['Pick-up and Deliver', 'Point to Point Movement', 'Roll / Spin and Move', 'Set Collection']",[]
30,['https://boardgamegeek.com/boardgame/934/die-kette-von-saba/credits'],['Economic'],"['Auction/Bidding', 'Tile Placement']",['Containers: Tubes']
31,['https://boardgamegeek.com/boardgame/10960/swarje/credits'],"['Card Game', 'Humor', 'Political']","['Team-Based Game', 'Voting']",['Country: Sweden']
32,['https://boardgamegeek.com/boardgame/164542/expeditie-robinson/credits'],"['Adventure', 'Deduction', 'Exploration', 'Movies / TV / Radio theme']","['Cooperative Game', 'Modular Board', 'Tile Placement', 'Voting']",[]
33,['https://boardgamegeek.com/boardgame/36230/dogfight/credits'],"['Aviation / Flight', 'World War II']","['Action Queue', 'Dice Rolling']",[]
34,['https://boardgamegeek.com/boardgame/196953/battle-yahtzee-alien-vs-predator/credits'],"['Dice', 'Movies / TV / Radio theme']","['Dice Rolling', 'Player Elimination', 'Variable Player Powers']","['Game: Yahtzee', 'Movies: Alien / Aliens']"
35,['https://boardgamegeek.com/boardgame/15372/guesstimation/credits'],"['Party Game', 'Trivia']",[],[]
36,['https://boardgamegeek.com/boardgame/6000/italian-campaign-anzio/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Country: Italy', 'History: World War II (Italy)', 'Magazine: Strategy & Tactics', 'Series: The Italian Campaign (Strategy and Tactics)', 'Series: Westwar System (John Schettler)']"
37,['https://boardgamegeek.com/boardgame/90974/splish-splash/credits'],"['Action / Dexterity', ""Children's Game"", 'Novel-based']","['Dice Rolling', 'Set Collection']",['Animals: Frogs / Toads']
38,['https://boardgamegeek.com/boardgame/15738/midevil/credits'],"['Horror', 'Miniatures', 'Zombies']","['Dice Rolling', 'Tile Placement']",['Game: Zombies!!! (Twilight Creations)']
39,['https://boardgamegeek.com/boardgame/28755/die-sprache-des-manitu/credits'],"['Card Game', 'Memory', 'Party Game', 'Word Game']",['Memory'],[]
40,['https://boardgamegeek.com/boardgame/10593/hepta/credits'],"['Abstract Strategy', 'Puzzle']",['Tile Placement'],"['Components: Polyominoes', 'Series: Traveller (Ravensburger)']"
41,['https://boardgamegeek.com/boardgame/10537/kit-caboodle/credits'],['Dice'],['Dice Rolling'],[]
42,['https://boardgamegeek.com/boardgame/176631/stratos/credits'],"['Exploration', 'Fantasy']","['Action Queue', 'Dice Rolling', 'Player Elimination', 'Tile Placement']",[]
43,['https://boardgamegeek.com/boardgame/38464/crash-crash/credits'],['Racing'],"['Area Majority / Influence', 'Modular Board', 'Tile Placement', 'Variable Player Powers']",[]
44,['https://boardgamegeek.com/boardgame/168278/firefly-tall-card/credits'],"['Bluffing', 'Card Game', 'Movies / TV / Radio theme']",['Betting and Bluffing'],['TV Series: Firefly']
45,['https://boardgamegeek.com/boardgame/25526/monopoly-batman/credits'],"['Comic Book / Strip', 'Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Comic Books: Batman', 'Comic Books: DC Universe', 'Monopoly', 'Theme: Superheroes']"
46,['https://boardgamegeek.com/boardgame/2589/winhard/credits'],['Card Game'],['Action Points'],[]
47,['https://boardgamegeek.com/boardgame/8332/red-beach-one-tarawa/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Magazine: Strategy & Tactics', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules']"
48,['https://boardgamegeek.com/boardgame/14116/bad-hollywood/credits'],['Card Game'],[],[]
49,['https://boardgamegeek.com/boardgame/33959/het-huis-anubis/credits'],"['Adventure', 'Exploration', 'Movies / TV / Radio theme', 'Puzzle']",['Modular Board'],['House of Anubis']
50,['https://boardgamegeek.com/boardgame/168204/sesam-puzzle-dich/credits'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Puzzle', 'Real-time']","['Dice Rolling', 'Tile Placement']",['Series: Superminis (HABA)']
51,['https://boardgamegeek.com/boardgame/19552/universal-fighting-system-penny-arcade/credits'],"['Card Game', 'Collectible Components', 'Comic Book / Strip', 'Fighting', 'Humor', 'Video Game Theme']",['Variable Player Powers'],"['CCGs (Collectible Card Games)', 'Penny Arcade', 'Universal Fighting System']"
52,['https://boardgamegeek.com/boardgame/42892/isle-doctor-necreaux/credits'],['Adventure'],"['Cooperative Game', 'Dice Rolling', 'Simultaneous Action Selection']",[]
53,['https://boardgamegeek.com/boardgame/2169/arcadia-wyld-hunt/credits'],"['Card Game', 'Collectible Components', 'Exploration', 'Fantasy', 'Fighting']",['Modular Board'],['CCGs (Collectible Card Games)']
54,['https://boardgamegeek.com/boardgame/11800/fantasyland/credits'],"[""Children's Game"", 'Maze']","['Dice Rolling', 'Grid Movement', 'Roll / Spin and Move', 'Set Collection', 'Static Capture']","['Admin: Better Description Needed!', 'Theme: Trees and Forests']"
55,['https://boardgamegeek.com/boardgame/34590/skoki-narciarskie/credits'],"['Action / Dexterity', 'Sports']","['Simulation', 'Voting']",['Sports: Winter Sports']
56,['https://boardgamegeek.com/boardgame/1977/tor/credits'],"['Card Game', 'Sports']",['Simultaneous Action Selection'],['Sports: Football / Soccer']
57,['https://boardgamegeek.com/boardgame/217340/raffzahn/credits'],['Dice'],"['Dice Rolling', 'Push Your Luck']",['Schmidt Spiele Klein & Fein']
58,['https://boardgamegeek.com/boardgame/21577/m-mouse/credits'],"['Card Game', ""Children's Game"", 'Educational', 'Memory', 'Word Game']","['Memory', 'Set Collection']","['Admin: Better Description Needed!', 'Animals: Mice']"
59,['https://boardgamegeek.com/boardgame/39193/voll-verladen/credits'],['Card Game'],['Set Collection'],['Theme: Trucks']
60,['https://boardgamegeek.com/boardgame/136554/rock-me-archimedes/credits'],"['Abstract Strategy', 'Action / Dexterity']","['Area Majority / Influence', 'Dice Rolling', 'Grid Movement', 'Point to Point Movement']",[]
61,['https://boardgamegeek.com/boardgame/1640/blockbusters/credits'],"['Movies / TV / Radio theme', 'Trivia']","['Team-Based Game', 'Tile Placement']","['TV Series: Blockbusters', 'TV Series: TV Game Shows']"
62,['https://boardgamegeek.com/boardgame/63900/pirate-plank/credits'],"['Negotiation', 'Pirates', 'Racing']",['Dice Rolling'],"['Series: LEGO Games', 'Toys: LEGO']"
63,['https://boardgamegeek.com/boardgame/34745/battleship-express/credits'],"['Dice', 'Travel']","['Dice Rolling', 'Take That']","['Game: Battleship', 'Series: Express Line (Hasbro)']"
64,['https://boardgamegeek.com/boardgame/5678/thieves-guild/credits'],"['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Medieval', 'Memory', 'Negotiation']","['Commodity Speculation', 'Cooperative Game', 'Dice Rolling', 'Memory', 'Roll / Spin and Move', 'Team-Based Game']",[]
65,['https://boardgamegeek.com/boardgame/6892/tarawa-bloody-betio/credits'],"['Wargame', 'World War II']",['Hexagon Grid'],"['Players: Games with Solitaire Rules', 'Players: Solitaire Only Wargames', 'Players: Wargames with Solitaire Rules']"
66,['https://boardgamegeek.com/boardgame/187719/banner-saga-warbands/credits'],"['Fantasy', 'Miniatures', 'Negotiation']","['Auction/Bidding', 'Cooperative Game', 'Point to Point Movement', 'Team-Based Game']",['Crowdfunding: Kickstarter']
67,['https://boardgamegeek.com/boardgame/157979/tau-ceti-planetary-crisis/credits'],"['Adventure', 'Dice', 'Economic', 'Environmental', 'Fighting', 'Miniatures', 'Science Fiction', 'Space Exploration', 'Transportation']","['Action Points', 'Area Majority / Influence', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Tile Placement', 'Trading', 'Variable Player Powers']","['Creatures: Aliens / Extraterrestrials', 'Crowdfunding: Kickstarter', 'Mechanic: 4X', 'Players: Games with Solitaire Rules']"
68,['https://boardgamegeek.com/boardgame/20131/texas-rollem/credits'],"['Bluffing', 'Dice']","['Betting and Bluffing', 'Dice Rolling']",['Mechanic: Bluffing – Dice Cup']
