,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/289802/dadaocheng-2nd-edition/credits'],"['Dice', 'Puzzle']","['Dice Rolling', 'Events', 'Track Movement']",[]
1,['https://boardgamegeek.com/boardgame/509/reef/credits'],['Card Game'],"['Dice Rolling', 'Set Collection']","['Animals: Fish / Fishes', 'Series: Two-player games (Kosmos)']"
2,['https://boardgamegeek.com/boardgame/1081/die-schlacht-der-dinosaurier/credits'],['Prehistoric'],[],"['Animals: Dinosaurs', 'Das Schwarze Auge']"
3,['https://boardgamegeek.com/boardgame/2216/vampyre/credits'],"['Exploration', 'Horror']",['Area-Impulse'],"['Books: Dracula', 'Creatures: Vampires', 'Creatures: Werewolves', 'Series: Minigames (TSR)']"
4,['https://boardgamegeek.com/boardgame/43332/austerlitz-20/credits'],"['Napoleonic', 'Wargame']",['Hexagon Grid'],['Napoleonic 20']
5,['https://boardgamegeek.com/boardgame/2335/rome-carthage/credits'],"['Ancient', 'Civilization', 'Fighting', 'Nautical', 'Wargame']","['Point to Point Movement', 'Simultaneous Action Selection']","['Ancient: Rome', 'Region: Mediterranean Sea']"
6,['https://boardgamegeek.com/boardgame/7635/torch/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Series: Europa']
7,['https://boardgamegeek.com/boardgame/1300/im-zeichen-des-kreuzes/credits'],"['Medieval', 'Travel']",['Area Movement'],[]
8,['https://boardgamegeek.com/boardgame/6841/transformers-armada-battle-cybertron/credits'],"['Card Game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction']","['Campaign / Battle Card Driven', 'Roll / Spin and Move', 'Variable Player Powers']","[""Cartoons: 80's Cartoons"", 'Theme: Robots', 'Toys: Transformers']"
9,['https://boardgamegeek.com/boardgame/234439/karuba-junior/credits'],"['Adventure', ""Children's Game"", 'Puzzle']","['Cooperative Game', 'Modular Board', 'Tile Placement']",['Versions & Editions: Junior Versions of Grown-Up Games']
