,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/8429/combat-command-tactical-combat-europe-1944/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Magazine: Strategy & Tactics']
1,['https://boardgamegeek.com/boardgame/4081/nick-nite-classic-tv-trivia-game/credits'],"['Movies / TV / Radio theme', 'Trivia']",['Roll / Spin and Move'],[]
2,['https://boardgamegeek.com/boardgame/156118/red-dragons-lair/credits'],"['Adventure', 'Card Game', 'Fantasy']","['Cooperative Game', 'Dice Rolling']","['Creatures: Dragons', 'Crowdfunding: Kickstarter']"
3,['https://boardgamegeek.com/boardgame/2492/doctor-faust/credits'],"['Fantasy', 'Renaissance']",['Action Points'],['Containers: Tubes']
4,['https://boardgamegeek.com/boardgame/131164/barbeque-party/credits'],"['Action / Dexterity', ""Children's Game""]",['Set Collection'],['Theme: Food / Cooking']
5,['https://boardgamegeek.com/boardgame/3919/chute-5/credits'],['Dice'],[],[]
6,['https://boardgamegeek.com/boardgame/13412/whats-neds-head/credits'],"['Action / Dexterity', ""Children's Game"", 'Humor']",['Pattern Recognition'],[]
7,['https://boardgamegeek.com/boardgame/26700/monopoly-dutch-edition/credits'],"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Country: The Netherlands', 'Monopoly']"
8,['https://boardgamegeek.com/boardgame/40507/skip-bo-junior/credits'],"['Card Game', ""Children's Game""]",['Hand Management'],"['Skip-Bo', 'Versions & Editions: Junior Versions of Grown-Up Games']"
9,['https://boardgamegeek.com/boardgame/1398/chicago/credits'],"['Fighting', 'Mafia']","['Area Majority / Influence', 'Area Movement']","['Cities: Chicago (Illinois, USA)', 'Country: USA']"
10,['https://boardgamegeek.com/boardgame/10599/tempest-gods/credits'],"['Card Game', 'Collectible Components', 'Fantasy']",[],['CCGs (Collectible Card Games)']
11,['https://boardgamegeek.com/boardgame/179876/jailbreakers-plan-your-escape/credits'],[],"['Dice Rolling', 'Push Your Luck', 'Set Collection', 'Worker Placement']","['Crowdfunding: Kickstarter', 'Theme: Jail / Prison (Modern)']"
12,['https://boardgamegeek.com/boardgame/14134/my-dwarves-fly/credits'],"['Card Game', 'Fantasy', 'Humor']","['Dice Rolling', 'Hand Management']",[]
