,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/8479/oddsr/credits'],"['Dice', 'Party Game', 'Trivia']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Voting']",[]
1,['https://boardgamegeek.com/boardgame/30281/geheime-welt-idhun/credits'],"['Dice', 'Fantasy']","['Card Drafting', 'Roll / Spin and Move']",[]
2,['https://boardgamegeek.com/boardgame/142303/railways-express/credits'],"['Dice', 'Racing', 'Trains']","['Dice Rolling', 'Network and Route Building']","['Crowdfunding: Kickstarter', 'Game: Railways of the World']"
3,['https://boardgamegeek.com/boardgame/2841/tennis/credits'],"['Card Game', 'Sports']",['Hand Management'],['Sports: Tennis']
4,['https://boardgamegeek.com/boardgame/26101/worst-case-scenario-game-surviving-life/credits'],"['Educational', 'Party Game', 'Trivia']",[],['Game: The Worst-Case Scenario']
5,['https://boardgamegeek.com/boardgame/1531/ritter-ohne-furcht-und-tadel/credits'],"['Dice', 'Fighting', 'Medieval']",['Betting and Bluffing'],[]
6,['https://boardgamegeek.com/boardgame/184159/elefun-friends-mouse-trap/credits'],"['Animals', ""Children's Game""]",['Roll / Spin and Move'],"['Animals: Elephants', 'Mouse Trap']"
7,['https://boardgamegeek.com/boardgame/30255/five-little-monkeys-jumping-bed/credits'],"['Action / Dexterity', ""Children's Game"", 'Educational', 'Number']","['Roll / Spin and Move', 'Set Collection']",['Animals: Apes / Monkeys']
8,['https://boardgamegeek.com/boardgame/4781/electronic-talking-battleship/credits'],"['Deduction', 'Electronic', 'Modern Warfare', 'Nautical', 'Wargame']",['Secret Unit Deployment'],['Game: Battleship']
9,['https://boardgamegeek.com/boardgame/28010/camp/credits'],"['Adventure', 'Educational']",['Roll / Spin and Move'],[]
10,['https://boardgamegeek.com/boardgame/7410/monty-python-and-holy-grail-ccg/credits'],"['Card Game', 'Collectible Components', 'Humor', 'Medieval']","['Card Drafting', 'Singing']","['CCGs (Collectible Card Games)', 'Celebrities: Monty Python']"
11,['https://boardgamegeek.com/boardgame/10613/race-roof/credits'],"['Animals', ""Children's Game"", 'Dice', 'Racing']","['Dice Rolling', 'Roll / Spin and Move']",[]
