,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/25144/dart-wars/credits'],"['Action / Dexterity', 'Fighting', 'Wargame']",['Tile Placement'],[]
1,['https://boardgamegeek.com/boardgame/39564/ego/credits'],['Party Game'],"['Betting and Bluffing', 'Voting']",['EGO']
2,['https://boardgamegeek.com/boardgame/13944/escape-mad-mummy/credits'],['Science Fiction'],['Roll / Spin and Move'],[]
3,['https://boardgamegeek.com/boardgame/8638/monopoly-junior-travel-edition/credits'],"[""Children's Game"", 'Economic', 'Negotiation']","['Roll / Spin and Move', 'Set Collection', 'Trading']","['Monopoly', 'Versions & Editions: Travel Versions of Non-Travel Games']"
4,['https://boardgamegeek.com/boardgame/145943/duel-betwixt-us/credits'],"['Card Game', 'Humor']","['Hand Management', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
5,['https://boardgamegeek.com/boardgame/127/princess-ryans-star-marines/credits'],"['Deduction', 'Science Fiction']","['Cooperative Game', 'Simultaneous Action Selection', 'Variable Player Powers']",[]
6,['https://boardgamegeek.com/boardgame/3686/yu-gi-oh-millennium-game/credits'],"['Adventure', ""Children's Game"", 'Fighting', 'Movies / TV / Radio theme']","['Rock-Paper-Scissors', 'Variable Player Powers']","['Comic Books: Yu-Gi-Oh!', 'Theme: Anime / Manga']"
7,['https://boardgamegeek.com/boardgame/14511/sharkpark/credits'],['Animals'],['Action Points'],"['Animals: Fish / Fishes', 'Animals: Sharks']"
8,['https://boardgamegeek.com/boardgame/7575/snowball-fight/credits'],"['Card Game', ""Children's Game"", 'Fighting']",['Dice Rolling'],['Sports: Winter Sports']
9,['https://boardgamegeek.com/boardgame/1934/down/credits'],['Card Game'],[],[]
10,['https://boardgamegeek.com/boardgame/2002/magical-maze/credits'],"[""Children's Game"", 'Fantasy', 'Maze', 'Memory']",[],[]
11,['https://boardgamegeek.com/boardgame/32743/black-stories-mystery-edition/credits'],"['Deduction', 'Fantasy', 'Horror', 'Humor', 'Murder/Mystery', 'Party Game']",['Storytelling'],['Game: Black Stories']
12,['https://boardgamegeek.com/boardgame/224212/red-scare/credits'],"['Deduction', 'Negotiation', 'Political', 'Spies/Secret Agents']","['Team-Based Game', 'Variable Player Powers']",['Country: USA']
13,['https://boardgamegeek.com/boardgame/13918/remagen-bridgehead-rhine-march-1945/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Cities: Remagen (Germany)', 'Country: Germany', 'Players: Games with Solitaire Rules']"
14,['https://boardgamegeek.com/boardgame/124160/strategy-game/credits'],"['Abstract Strategy', 'Territory Building']","['Enclosure', 'Hand Management', 'Tile Placement']","['Components: Polyominoes', 'Mechanic: Combinatorial', 'Players: Games with Solitaire Rules']"
