,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/88253/unconditional-surrender-case-blue/credits'],"['Print & Play', 'Wargame', 'World War II']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation']",['Magazine: C3i']
1,['https://boardgamegeek.com/boardgame/177702/warehouse-51/credits'],"['Card Game', 'Mythology']","['Auction/Bidding', 'Set Collection']",[]
2,['https://boardgamegeek.com/boardgame/27117/animalia/credits'],"['Animals', 'Card Game', 'Humor']","['Card Drafting', 'Set Collection']",[]
3,['https://boardgamegeek.com/boardgame/253379/cosmic-factory/credits'],"['Puzzle', 'Real-time', 'Space Exploration']","['Card Drafting', 'Pattern Building', 'Tile Placement']",[]
4,['https://boardgamegeek.com/boardgame/2447/world-war-ii-european-theater-operations/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']",['Continents: Europe']
5,['https://boardgamegeek.com/boardgame/191986/rhodes/credits'],"['Ancient', 'City Building', 'Economic', 'Nautical', 'Transportation']","['Variable Phase Order', 'Worker Placement']",[]
6,['https://boardgamegeek.com/boardgame/207951/tintas/credits'],['Abstract Strategy'],[],"['Maxit', 'Mechanic: Combinatorial']"
7,['https://boardgamegeek.com/boardgame/178209/adventure-time-fluxx/credits'],"['Card Game', 'Movies / TV / Radio theme']","['Hand Management', 'Set Collection']","['Game: Fluxx', 'TV Series: Adventure Time']"
8,['https://boardgamegeek.com/boardgame/3279/magi-nation-duel/credits'],"['Card Game', 'Collectible Components', 'Fantasy']","['Hand Management', 'Player Elimination', 'Variable Player Powers']",['CCGs (Collectible Card Games)']
9,['https://boardgamegeek.com/boardgame/17162/little-orchard/credits'],"[""Children's Game"", 'Deduction', 'Dice', 'Memory']","['Cooperative Game', 'Memory']","['Animals: Crows / Ravens / Magpies', 'Series: Mitbringspiele (HABA)', 'Series: Obstgarten (HABA)']"
10,['https://boardgamegeek.com/boardgame/99437/rumble-house/credits'],"['Bluffing', 'Deduction', 'Fighting', 'Humor', 'Party Game']","['Grid Movement', 'Modular Board', 'Secret Unit Deployment']",[]
11,['https://boardgamegeek.com/boardgame/156372/heart-crown-fairy-garden/credits'],"['Card Game', 'Fantasy']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']","['Heart of Crown', 'Theme: Anime / Manga']"
12,['https://boardgamegeek.com/boardgame/40432/stratego-revised-edition/credits'],"['Abstract Strategy', 'Bluffing', 'Deduction', 'Fantasy', 'Fighting', 'Memory']","['Grid Movement', 'Memory', 'Secret Unit Deployment']",['Game: Stratego']
13,['https://boardgamegeek.com/boardgame/251723/zombicide-dark-side/credits'],"['Miniatures', 'Science Fiction', 'Zombies']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Components: Miniatures', 'Creatures: Zombies', 'Crowdfunding: Kickstarter', 'Game: Zombicide']"
14,['https://boardgamegeek.com/boardgame/19765/deduce-or-die/credits'],"['Card Game', 'Deduction', 'Print & Play']",[],['Components: Traditional Playing Cards']
15,['https://boardgamegeek.com/boardgame/189869/butterfly-garden/credits'],"['Animals', 'Card Game']","['Auction/Bidding', 'Card Drafting', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']","['Animals: Butterflies', 'Animals: Insects', 'Crowdfunding: Kickstarter']"
16,['https://boardgamegeek.com/boardgame/3412/brandywine/credits'],"['Age of Reason', 'American Revolutionary War', 'Wargame']",['Hexagon Grid'],"['Country: USA', 'Series: Battles of the American Revolution (GMT)', 'States: Pennsylvania']"
17,['https://boardgamegeek.com/boardgame/185021/liguria/credits'],"['Fighting', 'Nautical', 'Renaissance']","['Card Drafting', 'Pick-up and Deliver', 'Set Collection']",['Country: Italy']
18,['https://boardgamegeek.com/boardgame/220827/planet-apocalypse/credits'],"['Fantasy', 'Fighting', 'Horror']","['Cooperative Game', 'Dice Rolling', 'Role Playing']","['Admin: Better Description Needed!', 'Crowdfunding: Kickstarter', 'Theme: Post-Apocalyptic']"
19,['https://boardgamegeek.com/boardgame/20195/six/credits'],['Abstract Strategy'],"['Pattern Building', 'Team-Based Game', 'Tile Placement']",['Mechanic: Combinatorial']
20,['https://boardgamegeek.com/boardgame/20646/1824-austria-hungary/credits'],"['Economic', 'Trains']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: Austria', 'Country: Hungary', 'Series: 18xx']"
21,['https://boardgamegeek.com/boardgame/235451/growl/credits'],"['Bluffing', 'Card Game', 'Deduction', 'Party Game']","['Hand Management', 'Player Elimination', 'Role Playing', 'Take That', 'Team-Based Game']","['Crowdfunding: Kickstarter', 'Game: Werewolf / Mafia']"
22,['https://boardgamegeek.com/boardgame/213670/munchkin-x-men/credits'],"['Card Game', 'Comic Book / Strip', 'Fighting']","['Card Drafting', 'Dice Rolling', 'Take That', 'Variable Player Powers']",['Game: Munchkin']
23,['https://boardgamegeek.com/boardgame/139147/romolo-o-remo/credits'],"['Ancient', 'City Building', 'Civilization', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Trading', 'Worker Placement']","['Ancient: Rome', 'Crowdfunding: Spieleschmiede', 'Mechanic: 4X']"
24,['https://boardgamegeek.com/boardgame/181290/kumo-hogosha/credits'],"['Abstract Strategy', 'Fighting']","['Action Points', 'Action Queue', 'Grid Movement']","['Continents: Asia', 'Country: Japan']"
25,['https://boardgamegeek.com/boardgame/160044/warhammer-40000-seventh-edition/credits'],"['Fighting', 'Miniatures', 'Science Fiction']","['Dice Rolling', 'Variable Player Powers']","['Warhammer 40,000 Wargames']"
26,['https://boardgamegeek.com/boardgame/23779/enemy-chocolatier/credits'],['Economic'],"['Area Majority / Influence', 'Modular Board']","['Admin: Better Description Needed!', 'Authors: Roald Dahl', 'Theme: Food / Cooking']"
27,['https://boardgamegeek.com/boardgame/344/members-only/credits'],"['Bluffing', 'Card Game', 'Deduction']","['Betting and Bluffing', 'Hand Management']",[]
28,['https://boardgamegeek.com/boardgame/184842/catan-junior/credits'],"[""Children's Game"", 'Pirates']","['Dice Rolling', 'Trading']","['Game: Catan', 'Versions & Editions: Junior Versions of Grown-Up Games']"
29,['https://boardgamegeek.com/boardgame/218126/whozit/credits'],"['Deduction', 'Negotiation', 'Party Game']",['Cooperative Game'],[]
30,['https://boardgamegeek.com/boardgame/284217/rush-md/credits'],"['Action / Dexterity', 'Medical', 'Real-time']","['Action Timer', 'Cooperative Game', 'Elapsed Real Time Ending', 'Real-Time', 'Worker Placement']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules']"
31,['https://boardgamegeek.com/boardgame/189294/yeti/credits'],"['Adventure', 'Dice']","['Dice Rolling', 'Push Your Luck']","['Components: 3-Dimensional (3D)', 'Creatures: Bigfoot / Yeti / Sasquatch', 'Sports: Mountain Climbing']"
32,['https://boardgamegeek.com/boardgame/90474/gold/credits'],['Card Game'],"['Hand Management', 'Set Collection']",[]
33,['https://boardgamegeek.com/boardgame/122943/scripts-and-scribes-dice-game/credits'],"['Bluffing', 'Dice', 'Medieval']","['Auction/Bidding', 'Dice Rolling', 'Push Your Luck', 'Set Collection']","['Theme: Art', 'Theme: Books / Libraries', 'Versions & Editions: Dice Versions of Non-Dice Games']"
34,['https://boardgamegeek.com/boardgame/426/battle-bulge/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']","['Country: Belgium', 'History: World War II (Battle of the Bulge)']"
35,['https://boardgamegeek.com/boardgame/13337/whist/credits'],['Card Game'],"['Team-Based Game', 'Trick-taking']","['Card Games: Outplay', 'Components: Traditional Playing Cards']"
36,['https://boardgamegeek.com/boardgame/269618/crystallo/credits'],"['Abstract Strategy', 'Card Game', 'Fantasy', 'Print & Play', 'Puzzle']","['Melding and Splaying', 'Pattern Building', 'Pattern Recognition', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']","['Contests: Solitaire Print & Play', 'Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']"
37,['https://boardgamegeek.com/boardgame/186904/champion-wild/credits'],"['Animals', 'Card Game', 'Humor', 'Party Game']",['Voting'],['Crowdfunding: Kickstarter']
38,['https://boardgamegeek.com/boardgame/212580/mega-man-pixel-tactics-mega-man-blue/credits'],"['Card Game', 'Video Game Theme']","['Hand Management', 'Variable Player Powers']",['Pixel Tactics']
39,['https://boardgamegeek.com/boardgame/127920/kanzume-goddess/credits'],"['Card Game', 'Mythology']","['Deck, Bag, and Pool Building', 'Hand Management', 'Variable Player Powers']",['Theme: Anime / Manga']
40,['https://boardgamegeek.com/boardgame/263155/one-key/credits'],"['Card Game', 'Deduction', 'Party Game']","['Betting and Bluffing', 'Communication Limits', 'Cooperative Game', 'Pattern Recognition']",['Mechanic: Image Interpretation']
41,['https://boardgamegeek.com/boardgame/204599/around-world-80-days/credits'],"['Adventure', 'Novel-based', 'Racing', 'Transportation']","['Hand Management', 'Resource to Move']",['Authors: Jules Verne']
42,['https://boardgamegeek.com/boardgame/57141/codeword-cromwell-german-invasion-england-8-june-1/credits'],"['Adventure', 'Dice', 'Wargame', 'World War II']",[],"['Country: England', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Wargames', 'Players: Wargames with Solitaire Rules']"
43,['https://boardgamegeek.com/boardgame/230265/chronicles-frost/credits'],"['Adventure', 'Card Game', 'Exploration', 'Fantasy']","['Deck, Bag, and Pool Building', 'Modular Board', 'Variable Player Powers']","['Crowdfunding: Kickstarter', 'Mistfall', 'Players: Games with Solitaire Rules']"
44,['https://boardgamegeek.com/boardgame/252402/kodama-duo/credits'],"['Abstract Strategy', 'Card Game']","['Set Collection', 'Tile Placement']","['Crowdfunding: Kickstarter', 'Game: Kodama', 'Organizations: Game Designers of North Carolina', 'Theme: Nature', 'Versions & Editions: Two-Player Versions of More-Player Games']"
45,['https://boardgamegeek.com/boardgame/15045/risk-star-wars-clone-wars-edition/credits'],"['Movies / TV / Radio theme', 'Science Fiction', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling']","['Game: Risk', 'Movies: Star Wars', 'Series: Risk (Official)']"
46,['https://boardgamegeek.com/boardgame/38429/cornerstone/credits'],['Action / Dexterity'],"['Dice Rolling', 'Network and Route Building', 'Team-Based Game']",['Mensa Select']
47,['https://boardgamegeek.com/boardgame/450/octi/credits'],['Abstract Strategy'],[],['Mechanic: Combinatorial']
48,['https://boardgamegeek.com/boardgame/12898/la-bataille-dauerstaedt/credits'],"['Napoleonic', 'Wargame']",['Hexagon Grid'],['Series: La Bataille (Clash of Arms Games)']
49,['https://boardgamegeek.com/boardgame/254976/skylands/credits'],"['Exploration', 'Fantasy']","['Enclosure', 'Tile Placement']",['Crowdfunding: Kickstarter']
50,['https://boardgamegeek.com/boardgame/3864/mechwarrior-dark-age/credits'],"['Collectible Components', 'Dice', 'Miniatures', 'Science Fiction', 'Wargame']","['Action Points', 'Variable Player Powers']","['Collectible Miniatures Games', 'Components: Clix', 'Game: BattleTech']"
51,['https://boardgamegeek.com/boardgame/163399/infinity-operation-icestorm/credits'],"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']","['Action Points', 'Dice Rolling', 'Point to Point Movement']",['Theme: Anime / Manga']
52,['https://boardgamegeek.com/boardgame/220738/topito/credits'],"[""Children's Game""]",['Pattern Building'],[]
53,['https://boardgamegeek.com/boardgame/221368/dc-comics-deck-building-game-confrontations/credits'],"['Card Game', 'Comic Book / Strip']","['Deck, Bag, and Pool Building', 'Team-Based Game', 'Variable Player Powers']","['Comic Books: DC Universe', 'Game: Cerberus Engine – Heroes', 'Theme: Superheroes']"
54,['https://boardgamegeek.com/boardgame/231639/harvest-island/credits'],"['Animals', 'Card Game']","['Hand Management', 'Set Collection']",['Country: Taiwan']
55,['https://boardgamegeek.com/boardgame/186302/die-fiesen-7/credits'],"['Card Game', 'Party Game']",[],[]
56,['https://boardgamegeek.com/boardgame/18723/aye-dark-overlord-red-box/credits'],"['Card Game', 'Fantasy', 'Humor', 'Party Game']","['Acting', 'Role Playing', 'Single Loser Game', 'Storytelling']",['Series: Fantasy Flight Silver Line']
57,['https://boardgamegeek.com/boardgame/41658/adios-amigos/credits'],"['Action / Dexterity', 'American West', 'Card Game', 'Real-time']",['Simultaneous Action Selection'],[]
58,['https://boardgamegeek.com/boardgame/282463/copenhagen-roll-write/credits'],['Puzzle'],"['Dice Rolling', 'Paper-and-Pencil', 'Pattern Building']","['Cities: Copenhagen (Denmark)', 'Components: Polyominoes', 'Country: Denmark', 'Crowdfunding: Kickstarter', 'Game: Copenhagen (Queen Games)', 'Mechanic: Roll-and-write', 'Versions & Editions: Dice Versions of Non-Dice Games']"
59,['https://boardgamegeek.com/boardgame/980/al-cabohne/credits'],"['Card Game', 'Farming', 'Mafia']",['Set Collection'],"['Game: Bohnanza', 'Players: Games with Solitaire Rules']"
60,['https://boardgamegeek.com/boardgame/11865/koi-koi/credits'],['Card Game'],"['Hand Management', 'Set Collection']","['Card Games: Fishing', 'Traditional Games: Hanafuda']"
61,['https://boardgamegeek.com/boardgame/255594/shipshape/credits'],"['Bluffing', 'Card Game', 'Pirates']",['Auction/Bidding'],['Series: The Titans of Gaming (Calliope Games)']
62,['https://boardgamegeek.com/boardgame/3044/air-assault-creteinvasion-malta-1942/credits'],"['Aviation / Flight', 'Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']","['Country: Greece', 'Country: Malta', 'Islands: Crete (Greece)']"
63,['https://boardgamegeek.com/boardgame/255990/nemeton/credits'],"['Animals', 'Exploration', 'Fantasy']","['Grid Movement', 'Modular Board', 'Set Collection', 'Tile Placement', 'Trading']","['Animals: Deer', 'Animals: Fish / Fishes', 'Animals: Owls', 'Animals: Snakes']"
64,['https://boardgamegeek.com/boardgame/155065/lifeform/credits'],"['Bluffing', 'Fighting', 'Horror', 'Science Fiction']","['Action Points', 'Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game', 'Variable Player Powers']","['Creatures: Aliens / Extraterrestrials', 'Crowdfunding: Kickstarter']"
65,['https://boardgamegeek.com/boardgame/30216/great-war-europe-deluxe-edition/credits'],"['Wargame', 'World War I']","['Chit-Pull System', 'Dice Rolling', 'Hexagon Grid', 'Simulation']",[]
66,['https://boardgamegeek.com/boardgame/182260/agent-decker/credits'],"['Card Game', 'Print & Play', 'Spies/Secret Agents']","['Deck, Bag, and Pool Building']","['Contests: Solitaire Print & Play', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']"
67,['https://boardgamegeek.com/boardgame/103368/epigo/credits'],"['Abstract Strategy', 'Ancient']","['Action Queue', 'Simultaneous Action Selection']",[]
68,['https://boardgamegeek.com/boardgame/4/tal-der-konige/credits'],['Ancient'],"['Action Points', 'Area Majority / Influence', 'Auction/Bidding', 'Set Collection']","['Country: Egypt', 'Promotional: Promo Board Games']"
69,['https://boardgamegeek.com/boardgame/31808/gubs-game-wit-and-luck/credits'],"['Card Game', 'Fantasy', 'Party Game']","['Hand Management', 'Set Collection', 'Take That']",[]
70,['https://boardgamegeek.com/boardgame/167828/roll-through-ages-iron-age-mediterranean-expansion/credits'],"['Ancient', 'Civilization', 'Dice']","['Dice Rolling', 'Paper-and-Pencil', 'Solo / Solitaire Game']","['Crowdfunding: Kickstarter', 'Mechanic: Roll-and-write', 'Players: Games with Solitaire Rules', 'Roll Through the Ages']"
71,['https://boardgamegeek.com/boardgame/129945/homestretch/credits'],"['Animals', 'Racing', 'Sports']","['Betting and Bluffing', 'Card Drafting', 'Dice Rolling', 'Roll / Spin and Move', 'Stock Holding']","['Animals: Horses', 'Sports: Horse Racing']"
72,['https://boardgamegeek.com/boardgame/2667/what-were-you-thinking/credits'],['Party Game'],['Voting'],[]
73,['https://boardgamegeek.com/boardgame/192334/vikings-board/credits'],['Nautical'],"['Action Queue', 'Betting and Bluffing', 'Worker Placement']","['Components: 3-Dimensional (3D)', 'Series: Europe Collection (Blue Orange Games)', 'Theme: Vikings']"
74,['https://boardgamegeek.com/boardgame/242740/magic-maze-kids/credits'],"[""Children's Game"", 'Fantasy', 'Maze', 'Real-time']","['Cooperative Game', 'Grid Movement', 'Set Collection', 'Variable Player Powers']","['Game: Magic Maze', 'Versions & Editions: Junior Versions of Grown-Up Games']"
75,['https://boardgamegeek.com/boardgame/12282/grand-illusion-mirage-glory-1914/credits'],"['Wargame', 'World War I']","['Action Points', 'Area-Impulse', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['History: 1914 Guns of August Campaign']
76,['https://boardgamegeek.com/boardgame/162041/ninja-taisen/credits'],"['Dice', 'Fighting']","['Dice Rolling', 'Rock-Paper-Scissors', 'Roll / Spin and Move']","['Continents: Asia', 'Players: Two Player Only Games', 'Series: Mini Games (IELLO)', 'Theme: Ninjas']"
77,['https://boardgamegeek.com/boardgame/241066/papillon/credits'],"['Abstract Strategy', 'Animals']","['Area Majority / Influence', 'Auction/Bidding', 'Card Drafting', 'Tile Placement']","['Animals: Butterflies', 'Theme: Flowers', 'Theme: Gardening']"
78,['https://boardgamegeek.com/boardgame/177697/bang-dice-game-walking-dead/credits'],"['Bluffing', 'Comic Book / Strip', 'Deduction', 'Dice', 'Fighting', 'Horror', 'Movies / TV / Radio theme', 'Novel-based', 'Party Game', 'Zombies']","['Dice Rolling', 'Player Elimination', 'Variable Player Powers']","['Admin: Better Description Needed!', 'Creatures: Zombies', 'Game: BANG!']"
79,['https://boardgamegeek.com/boardgame/178212/treasure-mountain/credits'],['Fantasy'],"['Tile Placement', 'Worker Placement']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter']"
80,['https://boardgamegeek.com/boardgame/5985/miscellaneous-game-accessory/credits'],[],[],['Admin: Miscellaneous Placeholder']
81,['https://boardgamegeek.com/boardgame/295486/my-city/credits'],['City Building'],"['Bingo', 'Enclosure', 'Grid Coverage', 'Legacy Game', 'Tile Placement', 'Victory Points as a Resource']",['Admin: Better Description Needed!']
82,['https://boardgamegeek.com/boardgame/257987/towers-arkhanos/credits'],"['Dice', 'Fantasy']",['Dice Rolling'],['Crowdfunding: Kickstarter']
83,['https://boardgamegeek.com/boardgame/1823/1829/credits'],"['Economic', 'Trains', 'Transportation']","['Commodity Speculation', 'Network and Route Building', 'Stock Holding']",['Series: 18xx']
84,['https://boardgamegeek.com/boardgame/1070/shadows-forest/credits'],"[""Children's Game"", 'Fantasy', 'Party Game']","['Area Majority / Influence', 'Cooperative Game', 'Roll / Spin and Move', 'Team-Based Game']",['Theme: Trees and Forests']
85,['https://boardgamegeek.com/boardgame/38986/18neb/credits'],"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: USA', 'Series: 18xx', 'States: Nebraska']"
86,['https://boardgamegeek.com/boardgame/69136/bloody-april-1917-air-war-over-arras-france/credits'],"['Aviation / Flight', 'Wargame', 'World War I']","['Dice Rolling', 'Hexagon Grid']",[]
