,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/285894/noch-mal-so-gut/credits'],['Dice'],['Dice Rolling'],"['Mechanic: Roll-and-write', 'Schmidt Spiele Klein & Fein']"
1,['https://boardgamegeek.com/boardgame/155460/hobbit-unexpected-journey-deck-building-game/credits'],"['Card Game', 'Movies / TV / Radio theme', 'Novel-based']","['Deck, Bag, and Pool Building']","['Authors: J.R.R. Tolkien', 'Game: Cerberus Engine – Middle Earth']"
2,['https://boardgamegeek.com/boardgame/21930/crazy-kick/credits'],"['Card Game', 'Real-time', 'Sports']","['Card Drafting', 'Team-Based Game']","['Ligretto', 'Sports: Football / Soccer']"
3,['https://boardgamegeek.com/boardgame/220155/groves/credits'],['Fantasy'],"['Deck, Bag, and Pool Building', 'Tile Placement', 'Worker Placement']","['Crowdfunding: Indiegogo', 'Crowdfunding: Kickstarter', 'Theme: Nature', 'Theme: Trees and Forests']"
4,['https://boardgamegeek.com/boardgame/711/elfenroads/credits'],"['Fantasy', 'Transportation']",['Auction/Bidding'],"['Admin: Better Description Needed!', 'Creatures: Fairies / Elves / Pixies', 'Elfen Travel']"
5,['https://boardgamegeek.com/boardgame/1982/black-spy/credits'],"['Card Game', 'Spies/Secret Agents']",['Trick-taking'],"['Components: Traditional Playing Cards', 'Creatures: Ghosts', 'Series: Deluxe card game (Z-Man / Filosofia)', 'Traditional Card Games: Hearts']"
6,['https://boardgamegeek.com/boardgame/166107/matcha/credits'],"['Bluffing', 'Card Game']","['Hand Management', 'Set Collection']","['Continents: Asia', 'Country: Japan', 'The Mike Line', 'Theme: Tea']"
7,['https://boardgamegeek.com/boardgame/1448/freight-train/credits'],"['Card Game', 'Trains']",['Set Collection'],[]
8,['https://boardgamegeek.com/boardgame/175334/undercity-iron-kingdoms-adventure-board-game/credits'],"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Role Playing', 'Variable Player Powers']","['Components: Miniatures', 'Iron Kingdoms', 'Mechanic: Campaign Games']"
9,['https://boardgamegeek.com/boardgame/64220/richard-scarrys-busytown-eye-found-it-game/credits'],"[""Children's Game"", 'Racing']","['Cooperative Game', 'Memory', 'Roll / Spin and Move']","['Authors: Richard Scarry', 'Eye Found It!']"
10,['https://boardgamegeek.com/boardgame/137900/jupiter-rescue/credits'],['Science Fiction'],"['Cooperative Game', 'Modular Board', 'Variable Player Powers']","['Space: Jupiter', 'Theme: Robots']"
11,['https://boardgamegeek.com/boardgame/200834/sola-fide-reformation/credits'],"['Card Game', 'Educational', 'Political', 'Religious']","['Area Majority / Influence', 'Card Drafting', 'Simulation']",['Series: The Great Designers (Stronghold Games)']
12,['https://boardgamegeek.com/boardgame/67917/colonialism/credits'],"['Bluffing', 'Political', 'World War I']","['Action Points', 'Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Hand Management']","['Crowdfunding: Kickstarter', 'Theme: Colonial']"
