,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/19484/wiochmen-rejser/credits'],"['Card Game', 'Humor', 'Racing']","['Card Drafting', 'Hand Management', 'Modular Board']",['Country: Poland']
1,['https://boardgamegeek.com/boardgame/2258/stock-market-game/credits'],"['Economic', 'Negotiation']",[],[]
2,['https://boardgamegeek.com/boardgame/226878/outpost-siberia/credits'],"['Card Game', 'Horror']","['Cooperative Game', 'Hand Management']",['Country: Russia']
3,['https://boardgamegeek.com/boardgame/5996/battle-cassino-assaulting-gustav-line-1944/credits'],"['Wargame', 'World War II']","['Hexagon Grid', 'Simulation']","['Country: Italy', 'Magazine: Strategy & Tactics']"
4,['https://boardgamegeek.com/boardgame/3719/british-square/credits'],['Abstract Strategy'],['Enclosure'],"['Components: 5 x 5 Grid', 'Mechanic: Combinatorial']"
5,['https://boardgamegeek.com/boardgame/232831/super-mario-bros-power-card-game/credits'],"['Card Game', 'Video Game Theme']","['Player Elimination', 'Take That', 'Trading']",['Video Game Theme: Super Mario Bros.']
6,['https://boardgamegeek.com/boardgame/130823/titten-arsche-sonnenschein/credits'],['Card Game'],[],[]
7,['https://boardgamegeek.com/boardgame/13039/digimon-digi-battle-card-game/credits'],"['Card Game', 'Collectible Components', 'Fighting', 'Science Fiction']","['Hand Management', 'Rock-Paper-Scissors']","['CCGs (Collectible Card Games)', 'Theme: Anime / Manga']"
8,['https://boardgamegeek.com/boardgame/140317/monopoly-adventure-time-collectors-edition/credits'],"['Economic', 'Movies / TV / Radio theme', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Monopoly', 'TV Series: Adventure Time']"
9,['https://boardgamegeek.com/boardgame/95893/impossible-machine/credits'],['Card Game'],"['Card Drafting', 'Network and Route Building', 'Pattern Building']",[]
10,['https://boardgamegeek.com/boardgame/9320/bottles-and-bins/credits'],"[""Children's Game"", 'Educational', 'Environmental']","['Card Drafting', 'Dice Rolling']",[]
11,['https://boardgamegeek.com/boardgame/4384/im-schatten-des-sonnenkonigs/credits'],"['Age of Reason', 'Card Game']","['Auction/Bidding', 'Card Drafting', 'Set Collection']",[]
