,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/20595/campaigns-king-david/credits'],"['Ancient', 'Wargame']","['Area Movement', 'Simulation']",[]
1,['https://boardgamegeek.com/boardgame/232827/rick-and-morty-100-dias/credits'],[],"['Action Queue', 'Card Drafting', 'Worker Placement']",['TV Series: Rick and Morty']
2,['https://boardgamegeek.com/boardgame/222798/pencil-park/credits'],"['City Building', 'Dice']","['Dice Rolling', 'Simultaneous Action Selection', 'Tile Placement']","['Mechanic: Roll-and-write', 'Organizations: Game Designers of North Carolina']"
3,['https://boardgamegeek.com/boardgame/7992/battle-cry-freedom/credits'],"['American Civil War', 'Card Game', 'Wargame']","['Campaign / Battle Card Driven', 'Card Drafting', 'Hand Management']",[]
4,['https://boardgamegeek.com/boardgame/75587/1858-railways-iberia/credits'],['Trains'],"['Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: Portugal', 'Country: Spain', 'Series: 18xx']"
5,['https://boardgamegeek.com/boardgame/25299/new-york-central/credits'],"['Card Game', 'Trains']",[],"['Admin: Better Description Needed!', 'Cities: New York (New York, USA)', 'Country: USA', 'Series: Winsome Essen Sets']"
6,['https://boardgamegeek.com/boardgame/9787/beer-money/credits'],"['Card Game', 'Fighting']",['Take That'],[]
7,['https://boardgamegeek.com/boardgame/18531/complete-book-wargames/credits'],"['Book', 'Wargame']",[],['Admin: Outside the Scope of BGG']
8,['https://boardgamegeek.com/boardgame/193122/stir-fry-eighteen/credits'],"['Bluffing', 'Card Game', 'Deduction', 'Math']","['Deck, Bag, and Pool Building', 'Hand Management', 'Memory', 'Set Collection']",[]
9,['https://boardgamegeek.com/boardgame/31516/phenomena/credits'],"['Adventure', 'Fantasy', 'Novel-based']","['Area Movement', 'Dice Rolling', 'Variable Player Powers']",[]
10,['https://boardgamegeek.com/boardgame/251083/pirate-tricks/credits'],['Card Game'],"['Hand Management', 'Trick-taking']",[]
11,['https://boardgamegeek.com/boardgame/198456/motion-pictures-movies-out-cardboard/credits'],"['Card Game', 'Movies / TV / Radio theme']","['Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection']",[]
12,['https://boardgamegeek.com/boardgame/290380/westphalia/credits'],"['Negotiation', 'Pike and Shot', 'Print & Play', 'Wargame']","['Area Movement', 'Dice Rolling', 'Negotiation', 'Simulation', 'Variable Player Powers']","['Country: Austria', 'Country: France', 'Country: Germany', 'Country: Spain', 'Country: Sweden', 'Country: The Netherlands', ""History: Eighty Years' War"", 'History: Thirty Years War']"
13,['https://boardgamegeek.com/boardgame/49391/battleground-fantasy-warfare-high-elves/credits'],"['Card Game', 'Dice', 'Fantasy', 'Wargame']",['Variable Phase Order'],"['Creatures: Fairies / Elves / Pixies', 'Game: Battleground Fantasy Warfare']"
14,['https://boardgamegeek.com/boardgame/38929/taurus/credits'],"['Abstract Strategy', 'Animals']",[],"['Animals: Cattle / Cows', 'Series: Dots and Boxes']"
15,['https://boardgamegeek.com/boardgame/3051/how-host-murder-last-train-paris/credits'],"['Murder/Mystery', 'Party Game', 'Trains', 'World War II']",['Role Playing'],"['Cities: Paris (France)', 'Series: How to Host ...']"
16,['https://boardgamegeek.com/boardgame/34185/cartagena-die-goldinsel/credits'],"['Adventure', 'Pirates', 'Racing']",[],['Game: Cartagena']
17,['https://boardgamegeek.com/boardgame/130043/fail-safe/credits'],"['Modern Warfare', 'Wargame']",['Area Movement'],['Magazine: Strategy & Tactics']
18,['https://boardgamegeek.com/boardgame/208023/justice-league-dawn-heroes/credits'],"['Adventure', 'Comic Book / Strip', 'Dice', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Comic Books: DC Universe', 'Components: Miniatures', 'Theme: Superheroes']"
19,['https://boardgamegeek.com/boardgame/217431/darien-apocalypse/credits'],"['Adventure', 'Exploration']","['Action Queue', 'Area Majority / Influence', 'Cooperative Game', 'Simultaneous Action Selection']","['Crowdfunding: Kickstarter', 'Ragnar Brothers Quantum Games']"
20,['https://boardgamegeek.com/boardgame/12211/ancients-ii/credits'],"['Ancient', 'Medieval', 'Wargame']","['Dice Rolling', 'Hexagon Grid']",['Admin: Better Description Needed!']
21,['https://boardgamegeek.com/boardgame/5483/kursk-historys-greatest-tank-battle-july-1943/credits'],"['Wargame', 'World War II']","['Hexagon Grid', 'Simulation']",[]
22,['https://boardgamegeek.com/boardgame/203265/cortex-challenge-kids/credits'],"['Card Game', 'Party Game']",[],"['Admin: Better Description Needed!', 'Versions & Editions: Junior Versions of Grown-Up Games']"
23,['https://boardgamegeek.com/boardgame/18330/dragon-noir-1-lexil/credits'],"['Fantasy', 'Wargame']","['Hexagon Grid', 'Modular Board']","['Creatures: Dragons', 'Game: Cry Havoc System']"
24,['https://boardgamegeek.com/boardgame/40446/indian-chief/credits'],"['Card Game', 'Print & Play']","['Hand Management', 'Set Collection', 'Simultaneous Action Selection']","['Components: Traditional Playing Cards', 'Traditional Card Games: Rummy']"
25,['https://boardgamegeek.com/boardgame/228373/1868/credits'],"['Economic', 'Trains', 'Transportation']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']","['Country: Uruguay', 'Series: 18xx', 'Series: 18xx Games (Winsome)', 'Series: Winsome Essen Sets']"
26,['https://boardgamegeek.com/boardgame/147884/ore-mining-game/credits'],"['Economic', 'Industry / Manufacturing']","['Commodity Speculation', 'Worker Placement']","['Crowdfunding: Kickstarter', 'Theme: Mining']"
27,['https://boardgamegeek.com/boardgame/153745/dungeon-scroll/credits'],"['Card Game', 'Fantasy', 'Fighting', 'Real-time', 'Video Game Theme', 'Word Game']",['Hand Management'],['Crowdfunding: Kickstarter']
28,['https://boardgamegeek.com/boardgame/257313/aliens-hadleys-hope/credits'],"['Bluffing', 'Horror', 'Movies / TV / Radio theme', 'Science Fiction']","['Action Points', 'Cooperative Game', 'Modular Board', 'Traitor Game', 'Variable Player Powers']","['Creatures: Aliens / Extraterrestrials', 'Movies: Alien / Aliens']"
29,['https://boardgamegeek.com/boardgame/2240/mad-magazine-card-game/credits'],"['Card Game', 'Comic Book / Strip', 'Humor']",[],[]
30,['https://boardgamegeek.com/boardgame/40819/cheese-chasers/credits'],[],[],[]
