,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/195373/boo/credits'],"['Abstract Strategy', 'Horror']","['Area Majority / Influence', 'Enclosure', 'Pattern Building']","['Creatures: Ghosts', 'Crowdfunding: Kickstarter', 'Pack O Game']"
1,['https://boardgamegeek.com/boardgame/195353/pacific-fury-guadalcanal-1942/credits'],"['Wargame', 'World War II']",['Area-Impulse'],['Country: Solomon Islands']
2,['https://boardgamegeek.com/boardgame/179627/tunhell/credits'],"['Card Game', 'Fantasy', 'Fighting', 'Humor']",[],"['Crowdfunding: Kickstarter', 'Crowdfunding: Spieleschmiede']"
3,['https://boardgamegeek.com/boardgame/232509/feelinks/credits'],"['Card Game', 'Educational', 'Party Game', 'Word Game']","['Betting and Bluffing', 'Storytelling', 'Team-Based Game']",['Crowdfunding: Kickstarter']
4,['https://boardgamegeek.com/boardgame/280203/poule-poule/credits'],"['Animals', 'Memory', 'Party Game']",['Memory'],"['Animals: Chickens', 'Animals: Foxes']"
5,['https://boardgamegeek.com/boardgame/230785/dream-catchers/credits'],"['Abstract Strategy', 'Card Game', 'Puzzle']","['Cooperative Game', 'Grid Movement', 'Hand Management']","['Crowdfunding: Kickstarter', 'Theme: Dreams / Nightmares']"
6,['https://boardgamegeek.com/boardgame/185262/edge-humanity/credits'],"['Card Game', 'Horror']","['Auction/Bidding', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management']",['Theme: Post-Apocalyptic']
7,['https://boardgamegeek.com/boardgame/5751/operation-mercury/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']","['Country: Greece', 'Islands: Crete (Greece)', 'Series: Operational System (GMT)', 'Space: Mercury']"
8,['https://boardgamegeek.com/boardgame/145042/puppet-wars-unstitched/credits'],['Miniatures'],[],['Puppet Wars']
9,['https://boardgamegeek.com/boardgame/166436/flanders-field/credits'],['World War I'],"['Card Drafting', 'Dice Rolling', 'Player Elimination', 'Push Your Luck']",['Country: Belgium']
10,['https://boardgamegeek.com/boardgame/12459/fortress-berlin/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation', 'Zone of Control']","['Cities: Berlin (Germany)', 'Country: Germany', 'Magazine: Against The Odds']"
11,['https://boardgamegeek.com/boardgame/251660/plunderbund/credits'],"['Economic', 'Fantasy', 'Mafia']","['Area Majority / Influence', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Simulation', 'Worker Placement']",[]
12,['https://boardgamegeek.com/boardgame/248761/bat-cup/credits'],"['Humor', 'Miniatures', 'Racing', 'Sports']","['Action Queue', 'Card Drafting', 'Variable Player Powers']",[]
13,['https://boardgamegeek.com/boardgame/184287/frantic/credits'],"['Card Game', 'Humor', 'Party Game']","['Card Drafting', 'Take That']",['Crowdfunding: Kickstarter']
14,['https://boardgamegeek.com/boardgame/31075/ming-dynasty/credits'],['Medieval'],"['Area Majority / Influence', 'Network and Route Building']","['Continents: Asia', 'Country: China', 'History: Ming Dynasty']"
15,['https://boardgamegeek.com/boardgame/397/diskwars/credits'],"['Collectible Components', 'Fantasy', 'Wargame']","['Action Points', 'Variable Player Powers']","['CTGs (Collectible Token Games)', 'Series: The Realms of Terrinoth']"
16,['https://boardgamegeek.com/boardgame/253396/miremarsh/credits'],"['Adventure', 'Dice', 'Exploration', 'Fantasy', 'Humor', 'Miniatures']","['Dice Rolling', 'Modular Board', 'Push Your Luck', 'Tile Placement', 'Trading']",['Crowdfunding: Kickstarter']
17,['https://boardgamegeek.com/boardgame/203312/infinity-operation-red-veil/credits'],"['Miniatures', 'Science Fiction', 'Wargame']","['Action Points', 'Dice Rolling', 'Point to Point Movement']",[]
18,['https://boardgamegeek.com/boardgame/214910/tiki/credits'],['Abstract Strategy'],"['Action Queue', 'Modular Board']",['Crowdfunding: Kickstarter']
19,['https://boardgamegeek.com/boardgame/180471/hoard/credits'],"['Card Game', 'Fantasy']","['Hand Management', 'Memory', 'Push Your Luck', 'Set Collection']","['Creatures: Dragons', 'Crowdfunding: Kickstarter']"
20,['https://boardgamegeek.com/boardgame/102881/trench/credits'],['Abstract Strategy'],['Grid Movement'],"['Crowdfunding: Kickstarter', 'Players: Two Player Only Games']"
21,['https://boardgamegeek.com/boardgame/2627/poisson-davril/credits'],['Fantasy'],[],[]
22,['https://boardgamegeek.com/boardgame/14701/price-freedom-american-civil-war-1861-1865/credits'],"['American Civil War', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation']",[]
23,['https://boardgamegeek.com/boardgame/3231/die-sieben-weisen/credits'],"['Card Game', 'Negotiation']","['Auction/Bidding', 'Team-Based Game']",['Series: Alea Small Box']
24,['https://boardgamegeek.com/boardgame/305/der-fliegende-hollander/credits'],"['Bluffing', 'Nautical']","['Stock Holding', 'Trading']",[]
25,['https://boardgamegeek.com/boardgame/41006/ordo/credits'],['Abstract Strategy'],['Grid Movement'],['Mechanic: Combinatorial']
26,['https://boardgamegeek.com/boardgame/186793/barnyard-roundup/credits'],"['Abstract Strategy', 'Bluffing', 'Party Game']","['Hand Management', 'Set Collection', 'Take That']",['Crowdfunding: Kickstarter']
27,['https://boardgamegeek.com/boardgame/91668/avanti/credits'],['Racing'],"['Point to Point Movement', 'Simultaneous Action Selection']",[]
28,['https://boardgamegeek.com/boardgame/246531/star-trek-fluxx/credits'],['Card Game'],"['Hand Management', 'Set Collection']","['Game: Fluxx', 'TV Series: Star Trek']"
29,['https://boardgamegeek.com/boardgame/247578/death-note-confrontation/credits'],"['Comic Book / Strip', 'Deduction', 'Movies / TV / Radio theme']","['Area Majority / Influence', 'Area Movement', 'Variable Player Powers']",['Theme: Anime / Manga']
30,['https://boardgamegeek.com/boardgame/154499/hot-tin-roof/credits'],['Animals'],"['Network and Route Building', 'Point to Point Movement']",['Animals: Cats']
31,['https://boardgamegeek.com/boardgame/3887/stock-market-game/credits'],['Economic'],"['Commodity Speculation', 'Roll / Spin and Move', 'Stock Holding', 'Trading']",[]
32,['https://boardgamegeek.com/boardgame/206780/vikingdoms/credits'],['Abstract Strategy'],"['Grid Movement', 'Set Collection']",['Theme: Vikings']
33,['https://boardgamegeek.com/boardgame/224830/chimera-more/credits'],['Card Game'],"['Auction/Bidding', 'Hand Management', 'Ladder Climbing', 'Team-Based Game', 'Trick-taking']","['Card Games: Climbing', 'Card Games: Shedding / Stops', 'Components: Traditional Playing Cards', 'Series: The E•G•G']"
34,['https://boardgamegeek.com/boardgame/217470/qwinto-das-kartenspiel/credits'],['Card Game'],['Hand Management'],['Series: NSV Middys (Nürnberger Spielkartenverlag)']
35,['https://boardgamegeek.com/boardgame/151450/bull-moose/credits'],['Political'],"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Point to Point Movement', 'Take That']","['Country: USA', 'Theme: Elections']"
36,['https://boardgamegeek.com/boardgame/165022/uro-crisis/credits'],['Economic'],"['Auction/Bidding', 'Simulation', 'Simultaneous Action Selection']",[]
37,['https://boardgamegeek.com/boardgame/280131/moon-base/credits'],"['Abstract Strategy', 'Space Exploration']",['Area Majority / Influence'],[]
38,['https://boardgamegeek.com/boardgame/29078/frontiers-liberty-or-death/credits'],"['Dice', 'Science Fiction', 'Wargame']","['Action Points', 'Card Drafting', 'Dice Rolling']",['Game: Frontiers: Liberty or Death!']
39,['https://boardgamegeek.com/boardgame/256568/adventure-island/credits'],"['Adventure', 'Exploration']","['Cooperative Game', 'Storytelling']",[]
40,['https://boardgamegeek.com/boardgame/172563/hemloch-midnight-edition/credits'],"['Card Game', 'Fantasy']","['Area Majority / Influence', 'Hand Management']",['Crowdfunding: Kickstarter']
41,['https://boardgamegeek.com/boardgame/264314/crave/credits'],"['Card Game', 'Fantasy', 'Fighting']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Take That', 'Team-Based Game', 'Variable Player Powers']","['Creatures: Vampires', 'Crowdfunding: Kickstarter']"
42,['https://boardgamegeek.com/boardgame/160524/soccer-blast-pro-soccer-game/credits'],['Sports'],"['Dice Rolling', 'Simulation']",['Sports: Football / Soccer']
43,['https://boardgamegeek.com/boardgame/41004/bulge-20/credits'],"['Wargame', 'World War II']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid', 'Point to Point Movement']",['History: World War II (Battle of the Bulge)']
