,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/13070/revolucion/credits'],['Card Game'],"['Hand Management', 'Variable Player Powers']",[]
1,['https://boardgamegeek.com/boardgame/1109/last-minute/credits'],['Card Game'],[],[]
2,['https://boardgamegeek.com/boardgame/9901/electric-jeopardy-game/credits'],"['Memory', 'Movies / TV / Radio theme', 'Trivia']","['Memory', 'Simultaneous Action Selection']",['TV Series: Jeopardy!']
3,['https://boardgamegeek.com/boardgame/9083/grunwald-1410/credits'],"['Medieval', 'Wargame']",['Hexagon Grid'],"['Country: Poland', 'History: Crusades', 'History: Polish-Teutonic Wars', 'Magazine: Command']"
4,['https://boardgamegeek.com/boardgame/10008/rifle-saber-tactical-combat-1850-1900/credits'],"['American Civil War', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",[]
5,['https://boardgamegeek.com/boardgame/177680/ninja-dojo-fight/credits'],"['Bluffing', 'Card Game', 'Print & Play']","['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection']",['Theme: Ninjas']
6,['https://boardgamegeek.com/boardgame/7186/weapons-warriors-cavalry-attack-set/credits'],"['Action / Dexterity', 'Medieval']",[],['Game: Weapons & Warriors']
7,['https://boardgamegeek.com/boardgame/14662/ne-spelet/credits'],['Trivia'],['Roll / Spin and Move'],[]
8,['https://boardgamegeek.com/boardgame/3554/rich-uncle/credits'],['Economic'],"['Commodity Speculation', 'Dice Rolling', 'Roll / Spin and Move', 'Simulation', 'Stock Holding']",[]
9,['https://boardgamegeek.com/boardgame/2911/point-blank/credits'],"['Abstract Strategy', 'Territory Building']","['Area Majority / Influence', 'Enclosure', 'Network and Route Building']",['Series: Hi-Q']
10,['https://boardgamegeek.com/boardgame/8950/bid-it/credits'],"['Bluffing', 'Card Game', 'Number']","['Auction/Bidding', 'Betting and Bluffing']",[]
11,['https://boardgamegeek.com/boardgame/77454/trivial-pursuit-tim-burtons-nightmare-christmas-qu/credits'],"['Fantasy', 'Movies / TV / Radio theme', 'Novel-based', 'Party Game', 'Trivia']",['Roll / Spin and Move'],"['Brands: Disney', 'Game: Trivial Pursuit', 'Holidays: Christmas', 'Movies: The Nightmare Before Christmas']"
12,['https://boardgamegeek.com/boardgame/215796/spank-yeti-adult-party-game-questionable-decisions/credits'],"['Card Game', 'Mature / Adult', 'Party Game']",['Voting'],['Crowdfunding: Kickstarter']
13,['https://boardgamegeek.com/boardgame/111426/terra-evolution-tree-life/credits'],"['Animals', 'Card Game', 'Educational', 'Prehistoric']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection']",['Theme: Evolution']
14,['https://boardgamegeek.com/boardgame/80972/meteor-strike/credits'],"['Action / Dexterity', ""Children's Game"", 'Dice']","['Dice Rolling', 'Enclosure']","['Series: LEGO Games', 'Toys: LEGO']"
15,['https://boardgamegeek.com/boardgame/38981/bobby-sitter/credits'],"['Action / Dexterity', 'Animals', ""Children's Game"", 'Party Game']",['Pattern Recognition'],"['Animals: Dogs', 'Animals: Sheep']"
16,['https://boardgamegeek.com/boardgame/245376/yu-ca-tan/credits'],['Dice'],"['Dice Rolling', 'Push Your Luck']",[]
17,['https://boardgamegeek.com/boardgame/99286/raiding-parties/credits'],"['Card Game', 'Pirates']","['Card Drafting', 'Hand Management']",['Crowdfunding: Kickstarter']
18,['https://boardgamegeek.com/boardgame/24325/toppling-reich-battles-westwall/credits'],"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Country: Belgium', 'Country: France', 'Country: Germany', 'Country: Luxembourg', 'Country: The Netherlands', 'Magazine: Against The Odds']"
19,['https://boardgamegeek.com/boardgame/203401/luther-das-spiel/credits'],"['Religious', 'Travel']","['Card Drafting', 'Point to Point Movement', 'Set Collection']",[]
