,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/5994/tsushima/credits'],"['Nautical', 'Post-Napoleonic', 'Wargame']",['Hexagon Grid'],"['History: Russo-Japanese War', 'Magazine: Strategy & Tactics']"
1,['https://boardgamegeek.com/boardgame/11525/successors/credits'],"['Ancient', 'Wargame']","['Area Movement', 'Dice Rolling']","['Country: Greece', 'History: Wars of the Diadochi and Syrian Wars', 'Magazine: Strategy & Tactics', 'Successors']"
2,['https://boardgamegeek.com/boardgame/139842/quinto-imperio/credits'],"['Educational', 'Exploration', 'Nautical', 'Negotiation', 'Trivia']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Set Collection']",['Country: Portugal']
3,['https://boardgamegeek.com/boardgame/139963/frogflip/credits'],['Action / Dexterity'],[],"['Animals: Frogs / Toads', 'Crowdfunding: Kickstarter']"
4,['https://boardgamegeek.com/boardgame/248421/sonic-hedgehog-crash-course/credits'],"['Animals', 'Miniatures', 'Racing', 'Video Game Theme']","['Action Points', 'Grid Movement', 'Modular Board', 'Network and Route Building', 'Take That', 'Tile Placement', 'Variable Player Powers']","['Animals: Foxes', 'Animals: Hedgehogs / Porcupines', 'Video Game Theme: SEGA', 'Video Game Theme: Sonic the Hedgehog']"
5,['https://boardgamegeek.com/boardgame/142584/moby-dick-or-card-game/credits'],"['Adventure', 'Card Game', 'Novel-based']","['Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Simulation', 'Trading', 'Variable Player Powers']","['Animals: Whales', 'Crowdfunding: Kickstarter', 'Sports: Hunting']"
6,['https://boardgamegeek.com/boardgame/4082/cant-stop-turtles/credits'],['Dice'],['Push Your Luck'],['Animals: Turtles']
7,['https://boardgamegeek.com/boardgame/11027/reich-iron-dream-german-unification/credits'],"['Economic', 'Wargame']","['Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Income', 'Player Elimination']",[]
8,['https://boardgamegeek.com/boardgame/145872/vici/credits'],"['Ancient', 'Wargame']",['Dice Rolling'],['Crowdfunding: Kickstarter']
9,['https://boardgamegeek.com/boardgame/168446/doggy-go/credits'],"['Puzzle', 'Real-time']","['Set Collection', 'Tile Placement']",['Animals: Dogs']
10,['https://boardgamegeek.com/boardgame/94633/conquest-tactics/credits'],"['Card Game', 'Fantasy', 'Wargame']","['Action Points', 'Hand Management']","['Crowdfunding: Kickstarter', 'Magazine: Command & Strategy']"
11,['https://boardgamegeek.com/boardgame/7920/snowstorm/credits'],"[""Children's Game""]",['Cooperative Game'],[]
12,['https://boardgamegeek.com/boardgame/3247/planet-busters/credits'],['Science Fiction'],"['Chit-Pull System', 'Dice Rolling']",['Magazine: Dragon']
13,['https://boardgamegeek.com/boardgame/202589/chromosome/credits'],['Science Fiction'],"['Area Majority / Influence', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",[]
14,['https://boardgamegeek.com/boardgame/9181/tacforce/credits'],"['Miniatures', 'Modern Warfare', 'Wargame']",['Simultaneous Action Selection'],[]
15,['https://boardgamegeek.com/boardgame/120801/nizam/credits'],"['Arabian', 'Card Game', 'Puzzle']","['Card Drafting', 'Hand Management', 'Modular Board', 'Pattern Building', 'Set Collection']",[]
16,['https://boardgamegeek.com/boardgame/284862/beasty-borders/credits'],"['Animals', 'Territory Building']","['Dice Rolling', 'Modular Board', 'Network and Route Building']",['Admin: Unreleased Games']
17,['https://boardgamegeek.com/boardgame/2863/great-downhill-ski-game/credits'],['Sports'],['Tile Placement'],['Sports: Winter Sports']
18,['https://boardgamegeek.com/boardgame/1581/london-cabbie-game/credits'],['Transportation'],['Pick-up and Deliver'],"['Cities: London (England)', 'Country: England']"
