,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/5966/sequence-dice/credits'],['Dice'],"['Dice Rolling', 'Tile Placement']",['Game: Sequence']
1,['https://boardgamegeek.com/boardgame/15009/humm-bug/credits'],"['Music', 'Party Game', 'Trivia']",['Singing'],[]
2,['https://boardgamegeek.com/boardgame/11511/savage-station/credits'],"['American Civil War', 'Wargame']",['Hexagon Grid'],"['Admin: Better Description Needed!', 'Magazine: Strategy & Tactics', 'Series: Blue & Gray']"
3,['https://boardgamegeek.com/boardgame/157083/dragon-valley/credits'],"['Action / Dexterity', ""Children's Game""]",['Cooperative Game'],"['Creatures: Dragons', 'Series: Queen Kids']"
4,['https://boardgamegeek.com/boardgame/8847/jargon/credits'],['Word Game'],['Tile Placement'],[]
5,['https://boardgamegeek.com/boardgame/6766/top-gun-game-modern-fighter-combat/credits'],"['Aviation / Flight', 'Modern Warfare', 'Movies / TV / Radio theme', 'Wargame']","['Hexagon Grid', 'Simultaneous Action Selection']",['Movies: Top Gun']
6,['https://boardgamegeek.com/boardgame/234623/penguin-brawl-heroes-pentarctica/credits'],"['Animals', 'Card Game', 'Fantasy', 'Fighting', 'Humor', 'Party Game']","['Hand Management', 'Memory', 'Player Elimination', 'Push Your Luck', 'Variable Player Powers']","['Animals: Penguins', 'Crowdfunding: Kickstarter']"
7,['https://boardgamegeek.com/boardgame/1654/double-crossing/credits'],"['Economic', 'Trains']","['Pick-up and Deliver', 'Roll / Spin and Move']",[]
8,['https://boardgamegeek.com/boardgame/10104/take-5/credits'],['Abstract Strategy'],['Pattern Building'],"['n in a row', 'Series: Hi-Q']"
9,['https://boardgamegeek.com/boardgame/22571/spit/credits'],"['Card Game', 'Number']","['Pattern Recognition', 'Simultaneous Action Selection']","['Card Games: Shedding / Stops', 'Series: Big Deal (Patch)']"
10,['https://boardgamegeek.com/boardgame/116975/diams/credits'],['Card Game'],"['Hand Management', 'Set Collection', 'Trading']",[]
11,['https://boardgamegeek.com/boardgame/94346/galapa-go/credits'],"['Animals', 'Card Game']","['Pattern Recognition', 'Simultaneous Action Selection']",[]
12,['https://boardgamegeek.com/boardgame/4260/odyssey-gods-clash/credits'],['Ancient'],[],[]
13,['https://boardgamegeek.com/boardgame/14953/backpacker/credits'],"['Card Game', 'Travel']",[],[]
14,['https://boardgamegeek.com/boardgame/37267/i-drank-what/credits'],"['Bluffing', 'Card Game', 'Deduction', 'Party Game']",['Memory'],[]
15,['https://boardgamegeek.com/boardgame/3434/golden-deuce/credits'],['Card Game'],"['Hand Management', 'Ladder Climbing']",['Card Games: Climbing']
16,['https://boardgamegeek.com/boardgame/653/shit/credits'],['Card Game'],"['Auction/Bidding', 'Simultaneous Action Selection']",[]
17,['https://boardgamegeek.com/boardgame/53279/wo-wars/credits'],"[""Children's Game"", 'Deduction', 'Electronic', 'Fantasy']",[],[]
18,['https://boardgamegeek.com/boardgame/39549/destination-hogwarts/credits'],"['Fantasy', 'Movies / TV / Radio theme', 'Travel']",['Area Movement'],"['Books: Harry Potter', 'Destination...']"
19,['https://boardgamegeek.com/boardgame/19120/high-stakes-drifter/credits'],"['American West', 'Bluffing', 'Card Game', 'Collectible Components']",['Betting and Bluffing'],['CCGs (Collectible Card Games)']
