,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/942/gastero-speed-les-gros-bourgognes/credits'],"['Card Game', 'Racing']",['Simultaneous Action Selection'],['Animals: Snails']
1,['https://boardgamegeek.com/boardgame/165470/100/credits'],"['Action / Dexterity', 'Card Game', 'Math']",['Set Collection'],[]
2,['https://boardgamegeek.com/boardgame/7837/drago-mago/credits'],"['Card Game', 'Exploration', 'Fantasy', 'Maze']","['Modular Board', 'Pattern Building', 'Rock-Paper-Scissors', 'Tile Placement']",['Creatures: Dragons']
3,['https://boardgamegeek.com/boardgame/147112/monopoly-my-little-pony/credits'],"['Economic', 'Movies / TV / Radio theme', 'Negotiation']","['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Animals: Horses', 'Monopoly', 'Toys: My Little Pony']"
4,['https://boardgamegeek.com/boardgame/999/panda-monium/credits'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Movies / TV / Radio theme', 'Real-time']",['Acting'],"['Animals: Bears', 'Animals: Pandas', 'Animals: Rabbits']"
5,['https://boardgamegeek.com/boardgame/137669/gearworld-borderlands/credits'],"['Industry / Manufacturing', 'Negotiation', 'Political', 'Science Fiction', 'Territory Building', 'Transportation', 'Wargame']","['Area Movement', 'Trading']","['Components: Miniatures', 'Theme: Steampunk']"
6,['https://boardgamegeek.com/boardgame/9621/battle-galaxy-zylatron/credits'],['Science Fiction'],['Simulation'],[]
7,['https://boardgamegeek.com/boardgame/124395/chipleader/credits'],['Card Game'],"['Hand Management', 'Pattern Building', 'Set Collection', 'Take That']",['Odynauts']
8,['https://boardgamegeek.com/boardgame/10033/monopoly-las-vegas/credits'],"['Economic', 'Negotiation']","['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']","['Cities: Las Vegas (Nevada, USA)', 'Monopoly', 'States: Nevada']"
9,['https://boardgamegeek.com/boardgame/2771/maginor/credits'],['Fantasy'],"['Dice Rolling', 'Rock-Paper-Scissors']",[]
10,['https://boardgamegeek.com/boardgame/18498/zimbbos/credits'],"['Action / Dexterity', 'Animals', ""Children's Game"", 'Puzzle']",[],['Animals: Elephants']
11,['https://boardgamegeek.com/boardgame/97287/great-western/credits'],['Trains'],['Dice Rolling'],"['Country: England', 'Spielbox']"
