,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/155494/game-developerz/credits'],"['Card Game', 'Humor', 'Video Game Theme']","['Take That', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
1,['https://boardgamegeek.com/boardgame/3571/spitfire-tactical-aerial-combat-europe-1939-42/credits'],"['Aviation / Flight', 'Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid', 'Scenario / Mission / Campaign Game', 'Simulation']",['Jim Dunnigan Tactical Air Combat System']
2,['https://boardgamegeek.com/boardgame/2927/slasher-final-cut/credits'],"['Card Game', 'Fighting', 'Horror']",['Storytelling'],"['Containers: Video Tape Boxes', 'Movies: Horror Movies']"
3,['https://boardgamegeek.com/boardgame/101239/ponder/credits'],"['Animals', ""Children's Game"", 'Racing']",['Hand Management'],['Animals: Frogs / Toads']
4,['https://boardgamegeek.com/boardgame/5382/oil-war-american-intervention-persian-gulf/credits'],"['Modern Warfare', 'Wargame']",['Hexagon Grid'],"['Country: Iran', 'Country: Qatar', 'Magazine: Strategy & Tactics', 'Region: Middle East']"
5,['https://boardgamegeek.com/boardgame/218842/yukon-salon/credits'],"['Card Game', 'Dice', 'Humor']","['Dice Rolling', 'Push Your Luck', 'Role Playing', 'Set Collection']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter']"
6,['https://boardgamegeek.com/boardgame/8446/campaigns-valley/credits'],"['American Civil War', 'Civil War', 'Wargame']","['Dice Rolling', 'Hexagon Grid']","['Magazine: Strategy & Tactics', 'Series: Campaigns In The Valley (Robert G. Markham)']"
7,['https://boardgamegeek.com/boardgame/9610/travspelet-med-v65/credits'],"['Animals', 'Dice', 'Racing', 'Sports']","['Auction/Bidding', 'Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Variable Phase Order']","['Admin: Better Description Needed!', 'Sports: Horse Racing']"
8,['https://boardgamegeek.com/boardgame/131182/swintus-junior/credits'],"['Animals', 'Card Game', ""Children's Game"", 'Humor']",['Hand Management'],['Animals: Pigs']
9,['https://boardgamegeek.com/boardgame/1560/hero-game-adventure-catacombs/credits'],"['Adventure', 'Fantasy', 'Fighting', 'Maze']",[],['Series: Album Games (Yaquinto)']
10,['https://boardgamegeek.com/boardgame/22080/brain-trainer/credits'],['Abstract Strategy'],"['Pattern Building', 'Point to Point Movement']",['Mechanic: Combinatorial']
