,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/284949/orchard-ocean/credits'],['Farming'],['Tile Placement'],[]
1,['https://boardgamegeek.com/boardgame/20441/battleground-world-war-ii/credits'],"['Miniatures', 'Wargame', 'World War II']","['Action Points', 'Chit-Pull System', 'Simulation', 'Variable Phase Order']",[]
2,['https://boardgamegeek.com/boardgame/13980/bear-trap-battle-grozny-january-1995/credits'],"['Modern Warfare', 'Wargame']","['Chit-Pull System', 'Hexagon Grid']","['History: Russo-Chechen Wars', 'Magazine: Against The Odds']"
3,['https://boardgamegeek.com/boardgame/32820/strut/credits'],"['Animals', 'Card Game', 'Dice']",['Dice Rolling'],"['Animals: Chickens', 'Crowdfunding: Kickstarter']"
4,['https://boardgamegeek.com/boardgame/25190/pink-godzilla-dev-kit/credits'],"['Card Game', 'Humor', 'Video Game Theme']","['Auction/Bidding', 'Hand Management', 'Set Collection']","['Creatures: Monsters', 'Theme: Kaiju']"
5,['https://boardgamegeek.com/boardgame/194976/ni-ju/credits'],['Abstract Strategy'],"['Pattern Building', 'Tile Placement']",['Mechanic: Combinatorial']
6,['https://boardgamegeek.com/boardgame/244966/futboard/credits'],['Sports'],"['Area Movement', 'Dice Rolling', 'Roll / Spin and Move', 'Simultaneous Action Selection', 'Tile Placement']",['Crowdfunding: Catarse']
7,['https://boardgamegeek.com/boardgame/21915/le-vol-de-laigle/credits'],"['Napoleonic', 'Wargame']","['Paper-and-Pencil', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']","[""Le Vol de l'Aigle""]"
8,['https://boardgamegeek.com/boardgame/7487/flutter/credits'],"['Dice', 'Economic']","['Commodity Speculation', 'Dice Rolling', 'Stock Holding']",[]
9,['https://boardgamegeek.com/boardgame/5694/highly-suspect/credits'],"[""Children's Game"", 'Puzzle']",[],[]
10,['https://boardgamegeek.com/boardgame/177921/death-wish/credits'],['Card Game'],"['Hand Management', 'Set Collection', 'Storytelling', 'Take That']",['Crowdfunding: Kickstarter']
11,['https://boardgamegeek.com/boardgame/8818/gopher-it/credits'],"['Animals', 'Card Game', ""Children's Game""]","['Pattern Building', 'Push Your Luck', 'Set Collection']",['Animals: Gophers']
12,['https://boardgamegeek.com/boardgame/6826/campaigns-robert-e-lee/credits'],"['American Civil War', 'Wargame']",['Hexagon Grid'],['John Prados American Civil War Campaigns']
13,['https://boardgamegeek.com/boardgame/3826/unlur/credits'],"['Abstract Strategy', 'Print & Play']",['Pattern Building'],"['Mechanic: Combinatorial', 'Mechanic: Connection']"
14,['https://boardgamegeek.com/boardgame/26132/midgard-das-brettspiel/credits'],"['Adventure', 'Fantasy']","['Action Points', 'Dice Rolling', 'Modular Board', 'Role Playing', 'Team-Based Game']",[]
15,['https://boardgamegeek.com/boardgame/157528/dauphin-and-sword/credits'],"['Medieval', 'Wargame']","['Dice Rolling', 'Hexagon Grid']","['Country: France', 'History: Hundred Years Wars', ""Series: Au Fil de l'Épée (Frédéric Bey)""]"
16,['https://boardgamegeek.com/boardgame/1305/ulysses/credits'],"['Card Game', 'Exploration', 'Racing']","['Auction/Bidding', 'Pick-up and Deliver']",[]
17,['https://boardgamegeek.com/boardgame/10971/board-and-table-games-many-civilizations/credits'],"['Book', 'Educational']",[],[]
18,['https://boardgamegeek.com/boardgame/194387/dreist/credits'],['Card Game'],['Hand Management'],[]
19,['https://boardgamegeek.com/boardgame/93733/volle-scholle/credits'],"['Animals', 'Card Game']","['Auction/Bidding', 'Memory', 'Set Collection']",['Animals: Penguins']
