,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/85572/last-success-quadrigame-war-against-austria-april/credits'],"['Napoleonic', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid', 'Simulation']","['Cities: Vienna (Austria)', 'Country: Austria', 'Series: The Library of Napoleonic Battles (OSG)']"
1,['https://boardgamegeek.com/boardgame/204175/batman-animated-series-dice-game/credits'],"['Comic Book / Strip', 'Dice', 'Movies / TV / Radio theme']","['Dice Rolling', 'Push Your Luck', 'Variable Player Powers']","['Comic Books: Batman', 'Comic Books: DC Universe', 'Game: Zombie Dice', 'TV Series: Batman – The Animated Series']"
2,['https://boardgamegeek.com/boardgame/4980/cityscape/credits'],"['Abstract Strategy', 'City Building']",[],"['Components: 3-Dimensional (3D)', 'Mensa Select']"
3,['https://boardgamegeek.com/boardgame/127134/baobab/credits'],"['Action / Dexterity', 'Animals', ""Children's Game""]",['Hand Management'],"['Animals: Apes / Monkeys', 'Animals: Bees', 'Animals: Snakes', 'Theme: Trees and Forests']"
4,['https://boardgamegeek.com/boardgame/52/mighty-empires/credits'],"['Fantasy', 'Territory Building', 'Wargame']",[],['Warhammer Fantasy Wargames']
5,['https://boardgamegeek.com/boardgame/36596/ancient-battles-deluxe-guts-gunpowder/credits'],"['Ancient', 'Medieval', 'Renaissance', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']","['Country: Greece', 'History: Greek & Persian conflicts of the 4th century BC', 'History: Wars of Alexander the Great', 'Players: Two Player Only Games', 'Series: Ancient Battles Deluxe']"
6,['https://boardgamegeek.com/boardgame/267609/guards-atlantis-ii-tabletop-moba/credits'],"['Fantasy', 'Video Game Theme']","['Campaign / Battle Card Driven', 'Grid Movement', 'Hand Management', 'Simultaneous Action Selection', 'Team-Based Game', 'Variable Player Powers']","['Admin: Unreleased Games', 'Crowdfunding: Kickstarter', 'MOBA']"
7,['https://boardgamegeek.com/boardgame/125493/drunkquest/credits'],"['Card Game', 'Fantasy', 'Humor', 'Party Game']","['Campaign / Battle Card Driven', 'Card Drafting', 'Pick-up and Deliver']","['Crowdfunding: Kickstarter', 'Game: DrunkQuest']"
8,['https://boardgamegeek.com/boardgame/220547/sparklekitty/credits'],"['Animals', 'Card Game', ""Children's Game"", 'Humor', 'Party Game']","['Hand Management', 'Pattern Recognition']",['Animals: Cats']
9,['https://boardgamegeek.com/boardgame/144468/jungle-speed-safari/credits'],"['Action / Dexterity', 'Card Game', ""Children's Game"", 'Party Game']",['Pattern Recognition'],"['Game: Jungle Speed', 'Theme: Safaris']"
10,['https://boardgamegeek.com/boardgame/146880/train-heist/credits'],"['American West', 'Trains']","['Action Points', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Pick-up and Deliver', 'Trading', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
11,['https://boardgamegeek.com/boardgame/195454/nut/credits'],"['Abstract Strategy', 'Animals', 'Card Game']","['Pattern Building', 'Set Collection', 'Tile Placement']","['Admin: Better Description Needed!', 'Animals: Squirrels', 'Crowdfunding: Kickstarter', 'Pack O Game']"
12,['https://boardgamegeek.com/boardgame/249233/filler/credits'],['Card Game'],"['Deck, Bag, and Pool Building', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection']","['Crowdfunding: Kickstarter', 'Self-Referential Games', 'Theme: Food / Cooking']"
13,['https://boardgamegeek.com/boardgame/18975/hunting-party/credits'],"['Adventure', 'Deduction', 'Exploration', 'Fantasy']","['Auction/Bidding', 'Variable Player Powers']",[]
