,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/191681/lagoonies/credits'],"['Action / Dexterity', ""Children's Game""]",['Pattern Recognition'],[]
1,['https://boardgamegeek.com/boardgame/1716/knights-air/credits'],"['Aviation / Flight', 'Wargame', 'World War I']","['Action Points', 'Hexagon Grid']",[]
2,['https://boardgamegeek.com/boardgame/13960/pirates-plunder/credits'],"['Exploration', 'Nautical', 'Pirates', 'Print & Play']",['Tile Placement'],[]
3,['https://boardgamegeek.com/boardgame/6885/rebels-redcoats-volume-i/credits'],"['Age of Reason', 'American Revolutionary War', 'Wargame']",['Hexagon Grid'],['Rebels & Redcoats']
4,['https://boardgamegeek.com/boardgame/221982/animagicians/credits'],"['Card Game', 'Fantasy', 'Fighting']","['Hand Management', 'Push Your Luck', 'Take That', 'Variable Player Powers']",['Crowdfunding: Kickstarter']
5,['https://boardgamegeek.com/boardgame/6924/shot-and-shell-naval-combat-civil-war/credits'],"['American Civil War', 'Civil War', 'Nautical', 'Post-Napoleonic', 'Wargame']","['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Simulation']","['Country: USA', 'Series: The Ironclads (Yaquinto)']"
6,['https://boardgamegeek.com/boardgame/174975/take-chord/credits'],"['Card Game', 'Music']",['Trick-taking'],['Music Genres: Jazz']
7,['https://boardgamegeek.com/boardgame/17209/cineplexity/credits'],"['Movies / TV / Radio theme', 'Party Game', 'Real-time', 'Trivia']",[],[]
8,['https://boardgamegeek.com/boardgame/268952/crazy-tower-construction-sabotage/credits'],"['Action / Dexterity', ""Children's Game"", 'Party Game']","['Hand Management', 'Team-Based Game']","['Components: 3-Dimensional (3D)', 'Mechanic: Tower Stacking']"
9,['https://boardgamegeek.com/boardgame/200593/quest-stories/credits'],"['Fantasy', 'Humor', 'Medieval']","['Acting', 'Role Playing', 'Storytelling']",[]
10,['https://boardgamegeek.com/boardgame/6448/murder-mystery-party-taste-wine-and-murder/credits'],"['Adventure', 'Bluffing', 'Deduction', 'Murder/Mystery', 'Party Game', 'Puzzle', 'Real-time']","['Acting', 'Cooperative Game', 'Role Playing', 'Storytelling']","['Murder à la carte', 'Series: Murder Mystery Party (University Games)']"
11,['https://boardgamegeek.com/boardgame/220541/museum-heist/credits'],['Bluffing'],['Point to Point Movement'],[]
12,['https://boardgamegeek.com/boardgame/6742/dungeons-dragons-chainmail/credits'],"['Dice', 'Fantasy', 'Fighting', 'Miniatures', 'Wargame']","['Dice Rolling', 'Role Playing']",['Dungeons & Dragons']
13,['https://boardgamegeek.com/boardgame/251399/doxie-dash/credits'],"['Animals', 'Card Game', ""Children's Game"", 'Party Game']","['Card Drafting', 'Push Your Luck', 'Set Collection', 'Simultaneous Action Selection', 'Variable Player Powers']","['Admin: Better Description Needed!', 'Animals: Badgers', 'Animals: Dogs', 'Crowdfunding: Kickstarter']"
14,['https://boardgamegeek.com/boardgame/43168/scrappers/credits'],"['Fantasy', 'Puzzle']","['Hand Management', 'Set Collection']",['Series: Bodgers']
15,['https://boardgamegeek.com/boardgame/184460/back-future-adventure-through-time/credits'],['Movies / TV / Radio theme'],['Hand Management'],"['Admin: Better Description Needed!', 'Movies: Back to the Future', 'Theme: Time Travel']"
