,url,category,mechanic,family
0,['https://boardgamegeek.com/boardgame/130626/hobbit-unexpected-journey-das-kartenspiel/credits'],"['Card Game', 'Fantasy', 'Movies / TV / Radio theme', 'Novel-based']","['Area Majority / Influence', 'Hand Management']","['Admin: Better Description Needed!', 'Authors: J.R.R. Tolkien']"
1,['https://boardgamegeek.com/boardgame/216072/top-gun-plot-twist-party-game/credits'],"['Aviation / Flight', 'Card Game', 'Humor', 'Movies / TV / Radio theme', 'Party Game']","['Hand Management', 'Take That', 'Trick-taking']",['Movies: Top Gun']
2,['https://boardgamegeek.com/boardgame/194040/star-wars-rule-galaxy/credits'],"['Card Game', 'Science Fiction']",['Tile Placement'],['Movies: Star Wars']
3,['https://boardgamegeek.com/boardgame/2545/contigo/credits'],['Abstract Strategy'],"['Pattern Building', 'Pattern Recognition']",['Series: 3M Bookshelf Series']
4,['https://boardgamegeek.com/boardgame/15880/hollywood-card-game/credits'],['Card Game'],[],[]
5,['https://boardgamegeek.com/boardgame/8267/bunker-hill/credits'],"['Age of Reason', 'American Revolutionary War', 'Wargame']","['Dice Rolling', 'Hexagon Grid']",['Magazine: Command']
6,['https://boardgamegeek.com/boardgame/8178/constellation/credits'],['Abstract Strategy'],['Pattern Building'],['Admin: Better Description Needed!']
7,['https://boardgamegeek.com/boardgame/147445/we-didnt-playtest-pasted-theme-all/credits'],"['Card Game', 'Party Game']",[],"['Crowdfunding: Kickstarter', ""Game: We Didn't Playtest This At All""]"
8,['https://boardgamegeek.com/boardgame/93041/guilty-gods/credits'],['Card Game'],[],['Series: Anima Universe']
9,['https://boardgamegeek.com/boardgame/154477/canopy-walk/credits'],"['Abstract Strategy', 'Adventure']",['Tile Placement'],['Crowdfunding: Kickstarter']
10,['https://boardgamegeek.com/boardgame/3465/black-hole/credits'],"['Science Fiction', 'Wargame']",['Hexagon Grid'],"['Admin: Better Description Needed!', 'Series: Microgames (Metagaming)']"
11,['https://boardgamegeek.com/boardgame/153168/karten-kniffel/credits'],"['Card Game', 'Dice']","['Hand Management', 'Set Collection']","['Kniffel', 'Mechanic: Roll-and-write', 'Traditional Dice Games: Yacht']"
12,['https://boardgamegeek.com/boardgame/146309/kronen-fur-den-konig/credits'],"['Fantasy', 'Medieval']",['Worker Placement'],[]
13,['https://boardgamegeek.com/boardgame/26976/kingdom-hearts-tcg/credits'],"['Card Game', 'Collectible Components', 'Movies / TV / Radio theme', 'Video Game Theme']",['Hand Management'],"['Brands: Disney', 'CCGs (Collectible Card Games)', 'Theme: Anime / Manga']"
14,['https://boardgamegeek.com/boardgame/2385/sold-antique-dealer-game/credits'],"['Bluffing', 'Negotiation']","['Auction/Bidding', 'Trading']",['Theme: Art']
15,['https://boardgamegeek.com/boardgame/5077/chaos/credits'],"['Abstract Strategy', 'Memory']","['Memory', 'Secret Unit Deployment']",['Series: Spiele-Bar (Schmidt-Spiele)']
16,['https://boardgamegeek.com/boardgame/29491/dipole/credits'],['Abstract Strategy'],['Grid Movement'],['Mechanic: Combinatorial']
17,['https://boardgamegeek.com/boardgame/21677/scene-it-music/credits'],"['Electronic', 'Music', 'Party Game', 'Trivia']",['Roll / Spin and Move'],"['Components: DVDs', 'Scene It?']"
18,['https://boardgamegeek.com/boardgame/126206/dragon-whisperer/credits'],"['Card Game', 'Fantasy']",['Trick-taking'],"['Creatures: Dragons', 'Crowdfunding: Kickstarter']"
19,['https://boardgamegeek.com/boardgame/5002/pro-golf/credits'],"['Dice', 'Sports']",['Dice Rolling'],['Sports: Golf']
20,['https://boardgamegeek.com/boardgame/160545/crazier-eights/credits'],"['Card Game', 'Fantasy']",[],"['Crowdfunding: Kickstarter', 'Game: Crazier Eights (Recoculous)']"
21,['https://boardgamegeek.com/boardgame/159536/hungry-bear/credits'],"['Action / Dexterity', ""Children's Game""]",['Memory'],"['Animals: Bears', 'Series: My Very First Games (HABA)']"
22,['https://boardgamegeek.com/boardgame/761/great-brain-robbery/credits'],"['American West', 'Card Game', 'Fantasy', 'Fighting', 'Horror', 'Trains', 'Zombies']","['Campaign / Battle Card Driven', 'Roll / Spin and Move']",['Series: Cheapass Zombie']
23,['https://boardgamegeek.com/boardgame/252555/bad-maps/credits'],['Pirates'],"['Action Queue', 'Betting and Bluffing']",['Admin: Better Description Needed!']
24,['https://boardgamegeek.com/boardgame/48867/bourre/credits'],['Card Game'],['Trick-taking'],['Components: Traditional Playing Cards']
25,['https://boardgamegeek.com/boardgame/12737/goofy-golf-machine/credits'],['Action / Dexterity'],['Modular Board'],"['Animals: Dogs', 'Sports: Golf']"
26,['https://boardgamegeek.com/boardgame/13091/megaman-nt-warrior-trading-card-game/credits'],"['Card Game', 'Collectible Components']","['Hand Management', 'Variable Phase Order', 'Variable Player Powers']",['CCGs (Collectible Card Games)']
27,['https://boardgamegeek.com/boardgame/4147/spellbinder/credits'],"['Fantasy', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Series: Pocket Games (Task Force Games)']
28,['https://boardgamegeek.com/boardgame/5057/never-call-retreat/credits'],"['American Civil War', 'Wargame']","['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Magazine: Wargamer']
29,['https://boardgamegeek.com/boardgame/12956/futurisiko/credits'],"['Modern Warfare', 'Wargame']","['Area Movement', 'Dice Rolling', 'Hand Management']","['Game: RisiKo!', 'Game: Risk']"
30,['https://boardgamegeek.com/boardgame/204138/women-vs-men-alias/credits'],"['Party Game', 'Racing', 'Trivia', 'Word Game']","['Acting', 'Point to Point Movement', 'Storytelling', 'Team-Based Game']",['Game: Alias']
31,['https://boardgamegeek.com/boardgame/3788/american-goldrush-1849/credits'],"['American West', 'Economic']","['Dice Rolling', 'Pick-up and Deliver', 'Push Your Luck', 'Roll / Spin and Move']",['Containers: Tubes']
