age,max_play_time,max_players,min_play_time,min_players,url,weight
"minage"":""12","maxplaytime"":""60","maxplayers"":""1","minplaytime"":""60","minplayers"":""1",https://boardgamegeek.com/boardgame/105024/israeli-air-force-leader/credits,"""averageweight"":2.2000000000000002"
"minage"":""15","maxplaytime"":""60","maxplayers"":""33","minplaytime"":""60","minplayers"":""6",https://boardgamegeek.com/boardgame/59335/wherewolf/credits,"""averageweight"":1.9285714285714286"
"minage"":""12","maxplaytime"":""180","maxplayers"":""2","minplaytime"":""180","minplayers"":""1",https://boardgamegeek.com/boardgame/11436/la-bataille-dorthez/credits,"""averageweight"":3.8235294117647061"
"minage"":""12","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/1449/kings-cribbage/credits,"""averageweight"":1.7826086956521738"
"minage"":""14","maxplaytime"":""120","maxplayers"":""4","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/66665/recicle-tempos-de-crise/credits,"""averageweight"":3.0416666666666665"
"minage"":""10","maxplaytime"":""30","maxplayers"":""2","minplaytime"":""30","minplayers"":""1",https://boardgamegeek.com/boardgame/2613/intruder/credits,"""averageweight"":1.8857142857142857"
"minage"":""12","maxplaytime"":""360","maxplayers"":""2","minplaytime"":""360","minplayers"":""2",https://boardgamegeek.com/boardgame/4201/gd-40/credits,"""averageweight"":3.5"
"minage"":""12","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""1",https://boardgamegeek.com/boardgame/2298/kasserine-rommels-battle-tunisia-1943/credits,"""averageweight"":3.4333333333333331"
"minage"":""0","maxplaytime"":""1500","maxplayers"":""2","minplaytime"":""900","minplayers"":""2",https://boardgamegeek.com/boardgame/207230/thunder-ozarks-battle-pea-ridge-march-1862/credits,"""averageweight"":3.5"
"minage"":""14","maxplaytime"":""600","maxplayers"":""6","minplaytime"":""600","minplayers"":""2",https://boardgamegeek.com/boardgame/9132/18c2c-manifest-destiny/credits,"""averageweight"":4.1818181818181817"
"minage"":""12","maxplaytime"":""60","maxplayers"":""8","minplaytime"":""30","minplayers"":""4",https://boardgamegeek.com/boardgame/10559/why-did-chicken/credits,"""averageweight"":1.2162162162162162"
"minage"":""14","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/112381/abaddon/credits,"""averageweight"":2.1666666666666665"
"minage"":""8","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/183264/spookies/credits,"""averageweight"":1.2307692307692308"
"minage"":""13","maxplaytime"":""15","maxplayers"":""4","minplaytime"":""15","minplayers"":""1",https://boardgamegeek.com/boardgame/140997/romans-go-home/credits,"""averageweight"":1.2608695652173914"
"minage"":""10","maxplaytime"":""100","maxplayers"":""6","minplaytime"":""100","minplayers"":""2",https://boardgamegeek.com/boardgame/1965/mertwigs-maze/credits,"""averageweight"":1.9310344827586208"
"minage"":""14","maxplaytime"":""480","maxplayers"":""8","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/18606/birds-prey-air-combat-jet-age/credits,"""averageweight"":4.4897959183673466"
"minage"":""14","maxplaytime"":""10","maxplayers"":""5","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/129946/attraction/credits,"""averageweight"":1.1666666666666667"
"minage"":""5","maxplaytime"":""20","maxplayers"":""5","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/7483/schatz-der-drachen/credits,"""averageweight"":1.2222222222222223"
"minage"":""7","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/988/zapp-zerapp/credits,"""averageweight"":1.3103448275862069"
"minage"":""8","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/23935/oshi/credits,"""averageweight"":2.1400000000000001"
"minage"":""8","maxplaytime"":""15","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/262388/qwantum/credits,
"minage"":""8","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""10","minplayers"":""3",https://boardgamegeek.com/boardgame/224907/super-mario-level-board-game/credits,"""averageweight"":1.2857142857142858"
"minage"":""0","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/2794/spinball/credits,"""averageweight"":1.1875"
