age,max_play_time,max_players,min_play_time,min_players,url,weight
"minage"":""0","maxplaytime"":""15","maxplayers"":""7","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/155465/peasant-buffet/credits,"""averageweight"":1.3333333333333333"
"minage"":""4","maxplaytime"":""10","maxplayers"":""5","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/98371/jolly-octopus/credits,"""averageweight"":1"
"minage"":""8","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/82449/kings-vineyard/credits,"""averageweight"":1.8461538461538463"
"minage"":""7","maxplaytime"":""35","maxplayers"":""20","minplaytime"":""35","minplayers"":""2",https://boardgamegeek.com/boardgame/32794/disney-pictionary-dvd-game/credits,"""averageweight"":0"
"minage"":""8","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/1184/zug-nach-westen/credits,"""averageweight"":2"
"minage"":""8","maxplaytime"":""180","maxplayers"":""8","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/3020/monopoly-looney-tunes/credits,"""averageweight"":1.6666666666666667"
"minage"":""7","maxplaytime"":""30","maxplayers"":""2","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/2581/kismet/credits,"""averageweight"":1.3999999999999999"
"minage"":""10","maxplaytime"":""30","maxplayers"":""8","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/1259/pivot/credits,"""averageweight"":1"
"minage"":""14","maxplaytime"":""45","maxplayers"":""6","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/228501/60-seconds-save-world/credits,"""averageweight"":2"
"minage"":""8","maxplaytime"":""5","maxplayers"":""0","minplaytime"":""5","minplayers"":""2",https://boardgamegeek.com/boardgame/144790/angry-dice/credits,"""averageweight"":1"
"minage"":""10","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/101718/terra-evolution/credits,"""averageweight"":2.0476190476190474"
"minage"":""8","maxplaytime"":""15","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/64706/monopoly-free-parking-mini-game/credits,"""averageweight"":1"
"minage"":""10","maxplaytime"":""40","maxplayers"":""4","minplaytime"":""40","minplayers"":""2",https://boardgamegeek.com/boardgame/4267/jaunty-jalopies/credits,"""averageweight"":1.6000000000000001"
"minage"":""0","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/31421/skrall/credits,"""averageweight"":1.75"
"minage"":""8","maxplaytime"":""90","maxplayers"":""6","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/29924/monopoly-transformers/credits,"""averageweight"":2.3333333333333335"
"minage"":""10","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/4353/vector-3/credits,"""averageweight"":2.3999999999999999"
"minage"":""12","maxplaytime"":""180","maxplayers"":""6","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/3168/alexanders-generals-diadochian-wars-323-281-bc/credits,"""averageweight"":2.4444444444444446"
"minage"":""10","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""3",https://boardgamegeek.com/boardgame/25469/schrecklicht/credits,"""averageweight"":1.75"
"minage"":""8","maxplaytime"":""10","maxplayers"":""6","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/9541/addams-family-family-reunion-game/credits,"""averageweight"":1"
"minage"":""6","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/98203/redakai/credits,"""averageweight"":1.6666666666666667"
"minage"":""10","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/1105/titus/credits,"""averageweight"":1.75"
"minage"":""12","maxplaytime"":""45","maxplayers"":""12","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/5841/quick-wit/credits,"""averageweight"":1.75"
"minage"":""12","maxplaytime"":""30","maxplayers"":""12","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/1714/moonstar/credits,"""averageweight"":2"
"minage"":""8","maxplaytime"":""5","maxplayers"":""9","minplaytime"":""5","minplayers"":""3",https://boardgamegeek.com/boardgame/29010/walk-plank/credits,"""averageweight"":1.3999999999999999"
"minage"":""12","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/8806/trivial-pursuit-all-american-edition/credits,"""averageweight"":2"
"minage"":""14","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/32922/camper-tour/credits,"""averageweight"":1.3333333333333333"
"minage"":""8","maxplaytime"":""30","maxplayers"":""16","minplaytime"":""30","minplayers"":""5",https://boardgamegeek.com/boardgame/17159/survivor-game/credits,"""averageweight"":1.5"
"minage"":""8","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""3",https://boardgamegeek.com/boardgame/2075/restaurant/credits,"""averageweight"":1.8"
"minage"":""10","maxplaytime"":""90","maxplayers"":""16","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/8448/bible-challenge/credits,"""averageweight"":1.8"
"minage"":""8","maxplaytime"":""90","maxplayers"":""8","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/37382/monopoly-wonder-world/credits,"""averageweight"":1.3333333333333333"
"minage"":""0","maxplaytime"":""0","maxplayers"":""4","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/167465/laser-cat-attack/credits,"""averageweight"":1.6000000000000001"
"minage"":""7","maxplaytime"":""45","maxplayers"":""6","minplaytime"":""45","minplayers"":""1",https://boardgamegeek.com/boardgame/9581/forest/credits,"""averageweight"":1"
"minage"":""12","maxplaytime"":""60","maxplayers"":""8","minplaytime"":""60","minplayers"":""3",https://boardgamegeek.com/boardgame/4596/ein-nilpferd-kommt-selten-allein/credits,"""averageweight"":1.6666666666666667"
"minage"":""16","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/195545/oppai-go/credits,"""averageweight"":2.1666666666666665"
"minage"":""10","maxplaytime"":""10","maxplayers"":""6","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/4736/armor-supremacy/credits,"""averageweight"":1.2"
"minage"":""10","maxplaytime"":""40","maxplayers"":""5","minplaytime"":""30","minplayers"":""3",https://boardgamegeek.com/boardgame/36380/fatal/credits,"""averageweight"":1.6666666666666667"
"minage"":""5","maxplaytime"":""10","maxplayers"":""4","minplaytime"":""10","minplayers"":""1",https://boardgamegeek.com/boardgame/9912/stacrobats/credits,"""averageweight"":1"
"minage"":""7","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/4519/yum/credits,"""averageweight"":1.1666666666666667"
"minage"":""12","maxplaytime"":""45","maxplayers"":""16","minplaytime"":""45","minplayers"":""4",https://boardgamegeek.com/boardgame/8618/vs/credits,"""averageweight"":1.5"
"minage"":""0","maxplaytime"":""45","maxplayers"":""6","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/34655/serendipity/credits,"""averageweight"":2"
"minage"":""10","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/144735/seas-iron/credits,"""averageweight"":1.5"
"minage"":""8","maxplaytime"":""20","maxplayers"":""5","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/137014/professor-tempus/credits,"""averageweight"":1.1666666666666667"
"minage"":""5","maxplaytime"":""1","maxplayers"":""8","minplaytime"":""1","minplayers"":""4",https://boardgamegeek.com/boardgame/11530/dont-be-dork-ultimate-party-adventure-game/credits,"""averageweight"":1.5"
"minage"":""0","maxplaytime"":""90","maxplayers"":""6","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/11037/el-capitan-alatriste/credits,"""averageweight"":2"
"minage"":""10","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/23025/shoot-out/credits,"""averageweight"":1.1333333333333333"
"minage"":""8","maxplaytime"":""120","maxplayers"":""4","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/23257/antarctica/credits,"""averageweight"":2.375"
"minage"":""13","maxplaytime"":""60","maxplayers"":""5","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/131982/we-are-dead-zombie-mall-massacre/credits,"""averageweight"":1.6000000000000001"
"minage"":""8","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/11641/lemony-snickets-series-unfortunate-events-catastro/credits,"""averageweight"":1.5714285714285714"
"minage"":""3","maxplaytime"":""0","maxplayers"":""4","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/27981/candy-land-castle/credits,"""averageweight"":1"
"minage"":""10","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/7999/airlines-united-states-set-2/credits,"""averageweight"":2.3333333333333335"
"minage"":""12","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/253048/legends-signum-battle-vallor/credits,"""averageweight"":0"
"minage"":""6","maxplaytime"":""40","maxplayers"":""8","minplaytime"":""5","minplayers"":""2",https://boardgamegeek.com/boardgame/175879/ruddy-vikings/credits,"""averageweight"":1"
"minage"":""12","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/3650/twilight-war/credits,"""averageweight"":2.5454545454545454"
"minage"":""10","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/5208/six-cubes/credits,"""averageweight"":1"
"minage"":""8","maxplaytime"":""5","maxplayers"":""2","minplaytime"":""5","minplayers"":""1",https://boardgamegeek.com/boardgame/13126/tetris-tower-3d/credits,"""averageweight"":1.6666666666666667"
"minage"":""8","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""60","minplayers"":""1",https://boardgamegeek.com/boardgame/39552/golong-football-dice-game/credits,"""averageweight"":1.2222222222222223"
