age,max_play_time,max_players,min_play_time,min_players,url,weight
"minage"":""8","maxplaytime"":""40","maxplayers"":""5","minplaytime"":""20","minplayers"":""1",https://boardgamegeek.com/boardgame/290982/roll-estate/credits,"""averageweight"":1.6666666666666667"
"minage"":""12","maxplaytime"":""360","maxplayers"":""7","minplaytime"":""360","minplayers"":""4",https://boardgamegeek.com/boardgame/11284/1862/credits,"""averageweight"":3.7142857142857144"
"minage"":""12","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/143701/romance-nine-empires/credits,"""averageweight"":3.1000000000000001"
"minage"":""10","maxplaytime"":""45","maxplayers"":""9","minplaytime"":""45","minplayers"":""3",https://boardgamegeek.com/boardgame/1974/das-grosse-und-das-kleine/credits,"""averageweight"":1.25"
"minage"":""8","maxplaytime"":""40","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/263351/abstratus/credits,
"minage"":""12","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/16972/alexandria-1801/credits,"""averageweight"":3.2000000000000002"
"minage"":""12","maxplaytime"":""90","maxplayers"":""2","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/5864/flight-goeben/credits,"""averageweight"":2.8333333333333335"
"minage"":""13","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""30","minplayers"":""1",https://boardgamegeek.com/boardgame/252484/meeple-party/credits,
"minage"":""12","maxplaytime"":""0","maxplayers"":""4","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/23733/great-war-sea-second-world-war-sea-cone-fire/credits,"""averageweight"":2.8888888888888888"
"minage"":""14","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""60","minplayers"":""3",https://boardgamegeek.com/boardgame/284949/orchard-ocean/credits,
"minage"":""12","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/20441/battleground-world-war-ii/credits,"""averageweight"":3.6363636363636362"
"minage"":""12","maxplaytime"":""360","maxplayers"":""2","minplaytime"":""360","minplayers"":""1",https://boardgamegeek.com/boardgame/13980/bear-trap-battle-grozny-january-1995/credits,"""averageweight"":2.9166666666666665"
"minage"":""0","maxplaytime"":""20","maxplayers"":""5","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/32820/strut/credits,"""averageweight"":2.0833333333333335"
"minage"":""10","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/25190/pink-godzilla-dev-kit/credits,"""averageweight"":1.95"
"minage"":""10","maxplaytime"":""45","maxplayers"":""2","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/194976/ni-ju/credits,
"minage"":""12","maxplaytime"":""45","maxplayers"":""0","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/244966/futboard/credits,"""averageweight"":1.25"
"minage"":""12","maxplaytime"":""600","maxplayers"":""10","minplaytime"":""600","minplayers"":""3",https://boardgamegeek.com/boardgame/21915/le-vol-de-laigle/credits,"""averageweight"":2.9166666666666665"
"minage"":""8","maxplaytime"":""60","maxplayers"":""10","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/7487/flutter/credits,"""averageweight"":1.6666666666666667"
"minage"":""6","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/5694/highly-suspect/credits,"""averageweight"":1.3333333333333333"
"minage"":""15","maxplaytime"":""45","maxplayers"":""8","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/177921/death-wish/credits,
"minage"":""5","maxplaytime"":""10","maxplayers"":""4","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/8818/gopher-it/credits,"""averageweight"":1.0476190476190477"
"minage"":""0","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/6826/campaigns-robert-e-lee/credits,"""averageweight"":3.8571428571428572"
"minage"":""0","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/3826/unlur/credits,
"minage"":""12","maxplaytime"":""90","maxplayers"":""5","minplaytime"":""90","minplayers"":""3",https://boardgamegeek.com/boardgame/26132/midgard-das-brettspiel/credits,"""averageweight"":3.0909090909090908"
"minage"":""0","maxplaytime"":""0","maxplayers"":""2","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/157528/dauphin-and-sword/credits,"""averageweight"":2.5384615384615383"
"minage"":""8","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""45","minplayers"":""3",https://boardgamegeek.com/boardgame/1305/ulysses/credits,"""averageweight"":2.0833333333333335"
"minage"":""12","maxplaytime"":""0","maxplayers"":""0","minplaytime"":""0","minplayers"":""0",https://boardgamegeek.com/boardgame/10971/board-and-table-games-many-civilizations/credits,"""averageweight"":2.3333333333333335"
"minage"":""8","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""10","minplayers"":""1",https://boardgamegeek.com/boardgame/194387/dreist/credits,"""averageweight"":1.6666666666666667"
"minage"":""8","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""20","minplayers"":""3",https://boardgamegeek.com/boardgame/93733/volle-scholle/credits,"""averageweight"":1.5555555555555556"
"minage"":""0","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/176936/halo-fleet-battles-fall-reach/credits,"""averageweight"":3.1428571428571428"
"minage"":""7","maxplaytime"":""20","maxplayers"":""8","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/271036/pigasus/credits,
"minage"":""10","maxplaytime"":""15","maxplayers"":""2","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/223322/clash-steel-tactical-card-game-medieval-duels/credits,
"minage"":""12","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""30","minplayers"":""3",https://boardgamegeek.com/boardgame/148074/masquerade/credits,
"minage"":""8","maxplaytime"":""60","maxplayers"":""12","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/255291/bilder/credits,
"minage"":""12","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/49050/battleground-fantasy-warfare-monsters-mercenaries/credits,"""averageweight"":2.6666666666666665"
"minage"":""12","maxplaytime"":""360","maxplayers"":""3","minplaytime"":""360","minplayers"":""1",https://boardgamegeek.com/boardgame/9143/war-europe-second-edition/credits,"""averageweight"":4.1111111111111107"
"minage"":""12","maxplaytime"":""180","maxplayers"":""2","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/7243/8th-army/credits,
"minage"":""8","maxplaytime"":""60","maxplayers"":""4","minplaytime"":""40","minplayers"":""2",https://boardgamegeek.com/boardgame/212969/summoners-isle/credits,"""averageweight"":2.25"
"minage"":""8","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/231878/polite-society-jane-austen-board-game/credits,"""averageweight"":1.5"
"minage"":""0","maxplaytime"":""15","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/25617/korona/credits,"""averageweight"":1.1818181818181819"
"minage"":""8","maxplaytime"":""30","maxplayers"":""1","minplaytime"":""15","minplayers"":""1",https://boardgamegeek.com/boardgame/262770/twin-stars-adventure-series-ii/credits,"""averageweight"":3.5"
"minage"":""8","maxplaytime"":""10","maxplayers"":""11","minplaytime"":""5","minplayers"":""2",https://boardgamegeek.com/boardgame/241245/get-macguffin/credits,"""averageweight"":1.3999999999999999"
"minage"":""10","maxplaytime"":""45","maxplayers"":""8","minplaytime"":""45","minplayers"":""4",https://boardgamegeek.com/boardgame/162777/doppelganger/credits,
"minage"":""6","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/199690/squirrel-rush/credits,"""averageweight"":1.75"
"minage"":""12","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/177698/karnivore-koala/credits,"""averageweight"":1.375"
"minage"":""10","maxplaytime"":""180","maxplayers"":""2","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/7228/victory-waterloo/credits,"""averageweight"":1.6666666666666667"
"minage"":""10","maxplaytime"":""180","maxplayers"":""8","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/7623/brikwars/credits,"""averageweight"":2.6923076923076925"
"minage"":""8","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/85243/loch-ness/credits,"""averageweight"":1.5185185185185186"
"minage"":""10","maxplaytime"":""0","maxplayers"":""4","minplaytime"":""35","minplayers"":""2",https://boardgamegeek.com/boardgame/283795/wurfel-wg/credits,"""averageweight"":1.6666666666666667"
"minage"":""12","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""15","minplayers"":""1",https://boardgamegeek.com/boardgame/181889/midnight-legion-operation-deep-sleep/credits,
"minage"":""12","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/282954/paris/credits,"""averageweight"":2.3333333333333335"
