age,max_play_time,max_players,min_play_time,min_players,url,weight
"minage"":""12","maxplaytime"":""30","maxplayers"":""8","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/121987/crimebox-investigation/credits,"""averageweight"":1.75"
"minage"":""13","maxplaytime"":""0","maxplayers"":""2","minplaytime"":""0","minplayers"":""1",https://boardgamegeek.com/boardgame/209774/100-swords-silver-queens-dungeon/credits,"""averageweight"":1.5"
"minage"":""8","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/2205/lost-world-jurassic-park-game/credits,"""averageweight"":1.5555555555555556"
"minage"":""12","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/4683/prochorovka-armor-kursk/credits,"""averageweight"":2.2857142857142856"
"minage"":""12","maxplaytime"":""90","maxplayers"":""5","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/179606/mafia-cosa-di-capo/credits,"""averageweight"":1.4166666666666667"
"minage"":""10","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/82397/genesis/credits,"""averageweight"":2.347826086956522"
"minage"":""14","maxplaytime"":""45","maxplayers"":""5","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/1130/halali/credits,"""averageweight"":1.2"
"minage"":""10","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/7003/battle-britain/credits,
"minage"":""8","maxplaytime"":""30","maxplayers"":""2","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/7203/ophidian-2350/credits,
"minage"":""14","maxplaytime"":""180","maxplayers"":""3","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/69815/arnhem-44-operation-market-garden-boardgame/credits,"""averageweight"":2.875"
"minage"":""6","maxplaytime"":""15","maxplayers"":""2","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/61477/my-kind-town/credits,"""averageweight"":1.6666666666666667"
"minage"":""0","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/5692/flintloque/credits,"""averageweight"":2.4444444444444446"
"minage"":""10","maxplaytime"":""120","maxplayers"":""4","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/19676/escrete/credits,"""averageweight"":1.875"
"minage"":""14","maxplaytime"":""15","maxplayers"":""5","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/277903/7-sins/credits,"""averageweight"":1.6666666666666667"
"minage"":""14","maxplaytime"":""300","maxplayers"":""2","minplaytime"":""300","minplayers"":""2",https://boardgamegeek.com/boardgame/707/when-tigers-fight/credits,"""averageweight"":3.1333333333333333"
"minage"":""8","maxplaytime"":""60","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/287895/grund/credits,"""averageweight"":2.5"
"minage"":""14","maxplaytime"":""120","maxplayers"":""4","minplaytime"":""30","minplayers"":""1",https://boardgamegeek.com/boardgame/292126/excavation-earth/credits,"""averageweight"":3.5"
"minage"":""11","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/28096/de-bellis-magistrorum-militum-wargame-rules-ancien/credits,
"minage"":""0","maxplaytime"":""45","maxplayers"":""99","minplaytime"":""15","minplayers"":""1",https://boardgamegeek.com/boardgame/308565/roll-n-cook/credits,"""averageweight"":1.875"
"minage"":""8","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""15","minplayers"":""1",https://boardgamegeek.com/boardgame/244305/coral-islands/credits,
"minage"":""8","maxplaytime"":""40","maxplayers"":""8","minplaytime"":""40","minplayers"":""2",https://boardgamegeek.com/boardgame/512/holiday/credits,
"minage"":""10","maxplaytime"":""40","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/265019/mamey/credits,
"minage"":""9","maxplaytime"":""30","maxplayers"":""2","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/27687/star-system/credits,"""averageweight"":2.0769230769230771"
"minage"":""6","maxplaytime"":""15","maxplayers"":""12","minplaytime"":""10","minplayers"":""3",https://boardgamegeek.com/boardgame/234512/our-ponkotsu-paint/credits,
"minage"":""8","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/8128/atta-ants/credits,"""averageweight"":1.8947368421052631"
"minage"":""6","maxplaytime"":""15","maxplayers"":""2","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/260322/potions-class/credits,
"minage"":""12","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/18966/marvin-marvels-marvelous-marble-machine/credits,"""averageweight"":1.8"
"minage"":""12","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/9192/justinian/credits,"""averageweight"":2.7000000000000002"
"minage"":""8","maxplaytime"":""15","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/218637/dr-beaker/credits,
"minage"":""12","maxplaytime"":""180","maxplayers"":""6","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/3892/star-blazers-fleet-battle-system/credits,"""averageweight"":3.7142857142857144"
"minage"":""10","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""60","minplayers"":""1",https://boardgamegeek.com/boardgame/20617/battles-ancient-world-volume-ii/credits,"""averageweight"":1.7857142857142858"
"minage"":""7","maxplaytime"":""10","maxplayers"":""4","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/76920/orient-bazaar/credits,"""averageweight"":1.3999999999999999"
"minage"":""0","maxplaytime"":""0","maxplayers"":""0","minplaytime"":""0","minplayers"":""4",https://boardgamegeek.com/boardgame/97747/electronic-taboo/credits,
"minage"":""10","maxplaytime"":""60","maxplayers"":""5","minplaytime"":""45","minplayers"":""3",https://boardgamegeek.com/boardgame/226616/argoat/credits,
"minage"":""12","maxplaytime"":""240","maxplayers"":""4","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/10822/seven-years-world-war/credits,"""averageweight"":3.125"
"minage"":""14","maxplaytime"":""45","maxplayers"":""12","minplaytime"":""5","minplayers"":""1",https://boardgamegeek.com/boardgame/236365/tokyo-jidohanbaiki/credits,
"minage"":""8","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/457/jumbo-grand-prix/credits,"""averageweight"":1.4375"
"minage"":""12","maxplaytime"":""60","maxplayers"":""2","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/9835/paris-vaut-bien-une-messe-les-guerres-de-religion/credits,
"minage"":""6","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/171665/scotland-yard-junior/credits,
"minage"":""8","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/204141/cat-town/credits,"""averageweight"":1.5"
"minage"":""9","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/557/laguna/credits,
"minage"":""12","maxplaytime"":""90","maxplayers"":""7","minplaytime"":""60","minplayers"":""3",https://boardgamegeek.com/boardgame/181083/european-union-board-game/credits,"""averageweight"":2.6000000000000001"
"minage"":""13","maxplaytime"":""60","maxplayers"":""5","minplaytime"":""60","minplayers"":""1",https://boardgamegeek.com/boardgame/158487/dragon-tides/credits,"""averageweight"":2.25"
"minage"":""10","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/194505/tallinn/credits,"""averageweight"":1.3333333333333333"
"minage"":""8","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/50560/sherwood-showdown/credits,"""averageweight"":1.5714285714285714"
"minage"":""12","maxplaytime"":""60","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/228742/bushido-breaker/credits,
"minage"":""12","maxplaytime"":""60","maxplayers"":""4","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/257994/trappist-one/credits,"""averageweight"":2.7142857142857144"
"minage"":""12","maxplaytime"":""240","maxplayers"":""2","minplaytime"":""240","minplayers"":""2",https://boardgamegeek.com/boardgame/2605/tri-tactics/credits,"""averageweight"":2.5"
"minage"":""12","maxplaytime"":""30","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/1252/pyramidis/credits,"""averageweight"":1.8571428571428572"
"minage"":""10","maxplaytime"":""30","maxplayers"":""8","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/258457/anno-domini-kuriositaten/credits,
"minage"":""12","maxplaytime"":""240","maxplayers"":""5","minplaytime"":""30","minplayers"":""1",https://boardgamegeek.com/boardgame/226237/rpgquest-jornada-do-heroi/credits,"""averageweight"":2.5"
"minage"":""8","maxplaytime"":""60","maxplayers"":""5","minplaytime"":""45","minplayers"":""3",https://boardgamegeek.com/boardgame/136954/road-rally-usa/credits,"""averageweight"":1.8333333333333333"
"minage"":""12","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""1",https://boardgamegeek.com/boardgame/16323/panzer-korps/credits,
"minage"":""10","maxplaytime"":""45","maxplayers"":""2","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/220630/boufbowl/credits,"""averageweight"":2.3333333333333335"
"minage"":""5","maxplaytime"":""15","maxplayers"":""5","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/52332/sherlock-deluxe/credits,
"minage"":""8","maxplaytime"":""30","maxplayers"":""6","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/446/avalanche/credits,"""averageweight"":1.2"
"minage"":""7","maxplaytime"":""10","maxplayers"":""10","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/168834/rocca-rails/credits,
"minage"":""12","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/8245/bloody-buna/credits,"""averageweight"":3.2999999999999998"
"minage"":""0","maxplaytime"":""120","maxplayers"":""5","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/33581/mwahahaha/credits,"""averageweight"":2.5600000000000001"
"minage"":""12","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/15548/trivial-pursuit-dvd-lord-rings-trilogy-edition/credits,"""averageweight"":1.5714285714285714"
"minage"":""0","maxplaytime"":""40","maxplayers"":""2","minplaytime"":""40","minplayers"":""2",https://boardgamegeek.com/boardgame/31975/retsami/credits,"""averageweight"":2.625"
"minage"":""8","maxplaytime"":""10","maxplayers"":""2","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/11930/renju/credits,"""averageweight"":2.7999999999999998"
"minage"":""12","maxplaytime"":""90","maxplayers"":""4","minplaytime"":""90","minplayers"":""2",https://boardgamegeek.com/boardgame/790/terra-turrium/credits,"""averageweight"":2.25"
"minage"":""14","maxplaytime"":""120","maxplayers"":""2","minplaytime"":""120","minplayers"":""2",https://boardgamegeek.com/boardgame/160494/war-wind-battle-attu-island-1943/credits,
"minage"":""0","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""60","minplayers"":""2",https://boardgamegeek.com/boardgame/37351/trivial-pursuit-genus-edicion-iii-spain/credits,
"minage"":""12","maxplaytime"":""90","maxplayers"":""5","minplaytime"":""90","minplayers"":""3",https://boardgamegeek.com/boardgame/133421/bankraub/credits,"""averageweight"":1.6000000000000001"
"minage"":""8","maxplaytime"":""20","maxplayers"":""5","minplaytime"":""10","minplayers"":""1",https://boardgamegeek.com/boardgame/125028/colorpop/credits,"""averageweight"":1.2250000000000001"
"minage"":""12","maxplaytime"":""45","maxplayers"":""4","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/192605/iliad-heroes-troy/credits,"""averageweight"":1.6666666666666667"
"minage"":""7","maxplaytime"":""30","maxplayers"":""15","minplaytime"":""30","minplayers"":""3",https://boardgamegeek.com/boardgame/69582/buzz-it/credits,"""averageweight"":1.1333333333333333"
"minage"":""0","maxplaytime"":""180","maxplayers"":""4","minplaytime"":""180","minplayers"":""2",https://boardgamegeek.com/boardgame/10236/byzantium/credits,"""averageweight"":3.1000000000000001"
"minage"":""10","maxplaytime"":""60","maxplayers"":""6","minplaytime"":""45","minplayers"":""2",https://boardgamegeek.com/boardgame/136086/die-welt-singapur-wo-liegt-das-nur/credits,
"minage"":""8","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/92777/ragnarok-aesir-and-jotunn/credits,"""averageweight"":1.625"
"minage"":""10","maxplaytime"":""30","maxplayers"":""12","minplaytime"":""30","minplayers"":""1",https://boardgamegeek.com/boardgame/3330/peloton/credits,"""averageweight"":2.3999999999999999"
"minage"":""10","maxplaytime"":""60","maxplayers"":""8","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/182581/super-hazard-quest/credits,"""averageweight"":1.6666666666666667"
"minage"":""12","maxplaytime"":""60","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/117986/card-goblins/credits,"""averageweight"":1.5"
"minage"":""5","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""15","minplayers"":""3",https://boardgamegeek.com/boardgame/237212/hearmees/credits,"""averageweight"":1.8571428571428572"
"minage"":""8","maxplaytime"":""15","maxplayers"":""2","minplaytime"":""15","minplayers"":""2",https://boardgamegeek.com/boardgame/28389/mini-shogi/credits,"""averageweight"":3.75"
"minage"":""0","maxplaytime"":""20","maxplayers"":""2","minplaytime"":""20","minplayers"":""2",https://boardgamegeek.com/boardgame/36737/army-ants/credits,"""averageweight"":1.7272727272727273"
"minage"":""12","maxplaytime"":""30","maxplayers"":""5","minplaytime"":""30","minplayers"":""2",https://boardgamegeek.com/boardgame/3772/mystick-companion/credits,
"minage"":""12","maxplaytime"":""0","maxplayers"":""2","minplaytime"":""0","minplayers"":""2",https://boardgamegeek.com/boardgame/25302/austerlitz-1805-le-choc-des-cavaleries/credits,"""averageweight"":2.8333333333333335"
"minage"":""8","maxplaytime"":""10","maxplayers"":""2","minplaytime"":""10","minplayers"":""2",https://boardgamegeek.com/boardgame/5668/mini-mastermind/credits,"""averageweight"":1.868421052631579"
"minage"":""8","maxplaytime"":""45","maxplayers"":""36","minplaytime"":""10","minplayers"":""4",https://boardgamegeek.com/boardgame/191432/town-salem-card-game/credits,"""averageweight"":1.5"
"minage"":""10","maxplaytime"":""40","maxplayers"":""2","minplaytime"":""40","minplayers"":""2",https://boardgamegeek.com/boardgame/28102/sakkara/credits,"""averageweight"":2.0666666666666669"
"minage"":""8","maxplaytime"":""20","maxplayers"":""4","minplaytime"":""10","minplayers"":""3",https://boardgamegeek.com/boardgame/209748/find-your-seats/credits,
