,full_game_url,rank
13315,https://boardgamegeek.com/boardgame/124598/maya/credits,13316
13316,https://boardgamegeek.com/boardgame/101685/dead-fellas/credits,13317
13317,https://boardgamegeek.com/boardgame/168436/pieces-montees/credits,13318
13318,https://boardgamegeek.com/boardgame/8067/royalists-roundheads-iii/credits,13319
13319,https://boardgamegeek.com/boardgame/31556/russo-swedish-war/credits,13320
13320,https://boardgamegeek.com/boardgame/965/ben-hurt/credits,13321
13321,https://boardgamegeek.com/boardgame/20710/tiger-malaya/credits,13322
13322,https://boardgamegeek.com/boardgame/3535/nightmare-house/credits,13323
13323,https://boardgamegeek.com/boardgame/30951/nanu/credits,13324
13324,https://boardgamegeek.com/boardgame/35618/gi-joe-commando-attack/credits,13325
13325,https://boardgamegeek.com/boardgame/611/ironman-football/credits,13326
13326,https://boardgamegeek.com/boardgame/10188/sale-century-quizzard/credits,13327
13327,https://boardgamegeek.com/boardgame/500/mark/credits,13328
13328,https://boardgamegeek.com/boardgame/9018/trafalgar/credits,13329
13329,https://boardgamegeek.com/boardgame/5897/lie-detector/credits,13330
13330,https://boardgamegeek.com/boardgame/34713/desert-duel-first-alamein/credits,13331
13331,https://boardgamegeek.com/boardgame/15430/marignan-1515/credits,13332
13332,https://boardgamegeek.com/boardgame/9233/royalists-roundheads/credits,13333
13333,https://boardgamegeek.com/boardgame/285166/bear-down/credits,13334
13334,https://boardgamegeek.com/boardgame/144378/help-wanted/credits,13335
13335,https://boardgamegeek.com/boardgame/5858/clue-ii-murder-disguise-vcr-mystery-game/credits,13336
13336,https://boardgamegeek.com/boardgame/14377/windschatten/credits,13337
13337,https://boardgamegeek.com/boardgame/13363/cav-combat-assault-vehicle/credits,13338
13338,https://boardgamegeek.com/boardgame/160470/ice-cream-combo/credits,13339
13339,https://boardgamegeek.com/boardgame/284684/evidence/credits,13340
13340,https://boardgamegeek.com/boardgame/76447/five-fingered-severance/credits,13341
13341,https://boardgamegeek.com/boardgame/13715/surakarta/credits,13342
13342,https://boardgamegeek.com/boardgame/168728/hen-commandments/credits,13343
13343,https://boardgamegeek.com/boardgame/36599/level/credits,13344
13344,https://boardgamegeek.com/boardgame/218612/face-de-bouc/credits,13345
13345,https://boardgamegeek.com/boardgame/69721/scrabble-trickster/credits,13346
13346,https://boardgamegeek.com/boardgame/126471/nowhere-go/credits,13347
13347,https://boardgamegeek.com/boardgame/231196/laurel-crown/credits,13348
13348,https://boardgamegeek.com/boardgame/132261/cosmic-empires/credits,13349
13349,https://boardgamegeek.com/boardgame/208360/venture-party/credits,13350
13350,https://boardgamegeek.com/boardgame/160608/dungeon-bazar/credits,13351
13351,https://boardgamegeek.com/boardgame/233144/manipulate/credits,13352
13352,https://boardgamegeek.com/boardgame/185769/remember-when/credits,13353
13353,https://boardgamegeek.com/boardgame/10836/moguli/credits,13354
13354,https://boardgamegeek.com/boardgame/5707/cuckoo-zoo/credits,13355
13355,https://boardgamegeek.com/boardgame/198886/warage-extended-edition/credits,13356
13356,https://boardgamegeek.com/boardgame/25204/uno-cars/credits,13357
13357,https://boardgamegeek.com/boardgame/124647/top-pizza-flicking-game/credits,13358
13358,https://boardgamegeek.com/boardgame/63497/pochspiel/credits,13359
13359,https://boardgamegeek.com/boardgame/196234/clash-dardeche/credits,13360
13360,https://boardgamegeek.com/boardgame/259638/10-latidos/credits,13361
13361,https://boardgamegeek.com/boardgame/264858/moonshine-empire/credits,13362
13362,https://boardgamegeek.com/boardgame/140244/chains-champions/credits,13363
13363,https://boardgamegeek.com/boardgame/193029/tiffin/credits,13364
13364,https://boardgamegeek.com/boardgame/16272/little-round-top/credits,13365
13365,https://boardgamegeek.com/boardgame/181928/last-front-strategy-card-game/credits,13366
13366,https://boardgamegeek.com/boardgame/217538/docteur-pilule/credits,13367
13367,https://boardgamegeek.com/boardgame/7386/wake-island/credits,13368
13368,https://boardgamegeek.com/boardgame/42275/black-prince-crecy-navarette/credits,13369
13369,https://boardgamegeek.com/boardgame/88960/godzilla-stomp/credits,13370
13370,https://boardgamegeek.com/boardgame/38524/kimaloe/credits,13371
13371,https://boardgamegeek.com/boardgame/3540/tic-tac-chec/credits,13372
13372,https://boardgamegeek.com/boardgame/191923/roadkill/credits,13373
13373,https://boardgamegeek.com/boardgame/259525/mystical-seeds/credits,13374
13374,https://boardgamegeek.com/boardgame/16403/catch-me/credits,13375
13375,https://boardgamegeek.com/boardgame/1875/isolation/credits,13376
13376,https://boardgamegeek.com/boardgame/183197/serengeti-race-life/credits,13377
13377,https://boardgamegeek.com/boardgame/32969/innsmouth-escape/credits,13378
