,full_game_url,rank
15217,https://boardgamegeek.com/boardgame/235867/unicorn-glitterluck-party-rosalie/credits,15218
15218,https://boardgamegeek.com/boardgame/235251/forest/credits,15219
15219,https://boardgamegeek.com/boardgame/274056/hel-last-saga/credits,15220
15220,https://boardgamegeek.com/boardgame/165743/love-and-war/credits,15221
15221,https://boardgamegeek.com/boardgame/245528/grimslingers-advanced-duels/credits,15222
15222,https://boardgamegeek.com/boardgame/20057/phantom-rummy/credits,15223
15223,https://boardgamegeek.com/boardgame/38141/bitwy-ii-wojny-swiatowej/credits,15224
15224,https://boardgamegeek.com/boardgame/3946/pyramid/credits,15225
15225,https://boardgamegeek.com/boardgame/177572/monkey-road/credits,15226
15226,https://boardgamegeek.com/boardgame/8700/empire-third-edition/credits,15227
15227,https://boardgamegeek.com/boardgame/192237/specific/credits,15228
15228,https://boardgamegeek.com/boardgame/1427/gro-battle-petri-dish/credits,15229
15229,https://boardgamegeek.com/boardgame/8503/arkansas-bluff/credits,15230
15230,https://boardgamegeek.com/boardgame/148660/clumsy-thief/credits,15231
15231,https://boardgamegeek.com/boardgame/179227/3-seeds-reap-where-you-sow/credits,15232
15232,https://boardgamegeek.com/boardgame/155494/game-developerz/credits,15233
15233,https://boardgamegeek.com/boardgame/3571/spitfire-tactical-aerial-combat-europe-1939-42/credits,15234
15234,https://boardgamegeek.com/boardgame/2927/slasher-final-cut/credits,15235
15235,https://boardgamegeek.com/boardgame/101239/ponder/credits,15236
15236,https://boardgamegeek.com/boardgame/5382/oil-war-american-intervention-persian-gulf/credits,15237
15237,https://boardgamegeek.com/boardgame/218842/yukon-salon/credits,15238
15238,https://boardgamegeek.com/boardgame/8446/campaigns-valley/credits,15239
15239,https://boardgamegeek.com/boardgame/9610/travspelet-med-v65/credits,15240
15240,https://boardgamegeek.com/boardgame/131182/swintus-junior/credits,15241
15241,https://boardgamegeek.com/boardgame/1560/hero-game-adventure-catacombs/credits,15242
15242,https://boardgamegeek.com/boardgame/22080/brain-trainer/credits,15243
15243,https://boardgamegeek.com/boardgame/1215/monkey-memory/credits,15244
15244,https://boardgamegeek.com/boardgame/21986/ramba-samba/credits,15245
15245,https://boardgamegeek.com/boardgame/165208/aruba-battle-race/credits,15246
15246,https://boardgamegeek.com/boardgame/26157/top-oder-flop/credits,15247
15247,https://boardgamegeek.com/boardgame/140859/maccabees/credits,15248
15248,https://boardgamegeek.com/boardgame/85123/joan-arcs-victory-1429-ad/credits,15249
15249,https://boardgamegeek.com/boardgame/73574/rainbow/credits,15250
15250,https://boardgamegeek.com/boardgame/1162/burp/credits,15251
15251,https://boardgamegeek.com/boardgame/206082/eye-sea/credits,15252
15252,https://boardgamegeek.com/boardgame/21382/in10sity/credits,15253
15253,https://boardgamegeek.com/boardgame/30852/transformers-battling-card-game/credits,15254
15254,https://boardgamegeek.com/boardgame/203997/locos-crononautas/credits,15255
15255,https://boardgamegeek.com/boardgame/157696/what-fake/credits,15256
15256,https://boardgamegeek.com/boardgame/15112/subbuteo-rugby/credits,15257
15257,https://boardgamegeek.com/boardgame/172555/loaded-questions-party/credits,15258
15258,https://boardgamegeek.com/boardgame/183665/squishem-fantasy/credits,15259
15259,https://boardgamegeek.com/boardgame/7418/winning-ticket/credits,15260
15260,https://boardgamegeek.com/boardgame/7040/asia-crossroads/credits,15261
15261,https://boardgamegeek.com/boardgame/6705/batman-gotham-city-mystery/credits,15262
15262,https://boardgamegeek.com/boardgame/165828/truths-too-terrible/credits,15263
15263,https://boardgamegeek.com/boardgame/13475/schatzbold/credits,15264
15264,https://boardgamegeek.com/boardgame/12568/obsession/credits,15265
15265,https://boardgamegeek.com/boardgame/77344/atlantis-treasure/credits,15266
15266,https://boardgamegeek.com/boardgame/12675/simpsons-group-photo/credits,15267
15267,https://boardgamegeek.com/boardgame/34014/ruin/credits,15268
