,full_game_url,rank
11413,https://boardgamegeek.com/boardgame/247199/fanhunter-assault/credits,11414
11414,https://boardgamegeek.com/boardgame/176478/no-mans-land-trench-warfare-1914-1918/credits,11415
11415,https://boardgamegeek.com/boardgame/1401/crash/credits,11416
11416,https://boardgamegeek.com/boardgame/207905/magic-gathering-duel-decks-speed-vs-cunning/credits,11417
11417,https://boardgamegeek.com/boardgame/17054/pegs-and-jokers/credits,11418
11418,https://boardgamegeek.com/boardgame/213301/murder-blood-mansion/credits,11419
11419,https://boardgamegeek.com/boardgame/6672/seven-seas-victory/credits,11420
11420,https://boardgamegeek.com/boardgame/255962/no-swap-no-pay/credits,11421
11421,https://boardgamegeek.com/boardgame/112102/schuhbidu/credits,11422
11422,https://boardgamegeek.com/boardgame/187032/lettow-vorbeck-east-africa-1914-1918/credits,11423
11423,https://boardgamegeek.com/boardgame/7754/smithereens-end-world-war-ii-europe/credits,11424
11424,https://boardgamegeek.com/boardgame/3036/kung-fu-2100/credits,11425
11425,https://boardgamegeek.com/boardgame/88147/adaman/credits,11426
11426,https://boardgamegeek.com/boardgame/17765/blam/credits,11427
11427,https://boardgamegeek.com/boardgame/264797/kushi-express/credits,11428
11428,https://boardgamegeek.com/boardgame/36604/basic-impetus/credits,11429
11429,https://boardgamegeek.com/boardgame/294233/fafnir/credits,11430
11430,https://boardgamegeek.com/boardgame/223573/supervillain-galaxy-mine/credits,11431
11431,https://boardgamegeek.com/boardgame/116402/sheep-dogs-and-wolves/credits,11432
11432,https://boardgamegeek.com/boardgame/22227/no-prisoners-campaigns-lawrence-arabia-1915-1918/credits,11433
11433,https://boardgamegeek.com/boardgame/182198/superfight-anime-deck/credits,11434
11434,https://boardgamegeek.com/boardgame/215155/space-infantry-resurgence/credits,11435
11435,https://boardgamegeek.com/boardgame/179912/gladiator-quest-rudis/credits,11436
11436,https://boardgamegeek.com/boardgame/37633/lightning-poland/credits,11437
11437,https://boardgamegeek.com/boardgame/71889/third-and-long-football-card-game/credits,11438
11438,https://boardgamegeek.com/boardgame/158267/double-feature/credits,11439
11439,https://boardgamegeek.com/boardgame/247029/sojourn/credits,11440
11440,https://boardgamegeek.com/boardgame/249166/zoned-out/credits,11441
11441,https://boardgamegeek.com/boardgame/37718/games-war-treasury-rules-battles-toy-soldiers-ship/credits,11442
11442,https://boardgamegeek.com/boardgame/111802/8-bit-invaders/credits,11443
11443,https://boardgamegeek.com/boardgame/7708/hisss/credits,11444
11444,https://boardgamegeek.com/boardgame/181866/privacy-quickie/credits,11445
11445,https://boardgamegeek.com/boardgame/229408/death-show-tv/credits,11446
11446,https://boardgamegeek.com/boardgame/179930/avalanche-yeti-mountain/credits,11447
11447,https://boardgamegeek.com/boardgame/182101/dark-matter/credits,11448
11448,https://boardgamegeek.com/boardgame/223763/ataris-centipede/credits,11449
11449,https://boardgamegeek.com/boardgame/51199/epic-solitaire-notebook-adventures/credits,11450
11450,https://boardgamegeek.com/boardgame/1210/cults-across-america/credits,11451
11451,https://boardgamegeek.com/boardgame/92186/aether-captains-pirates-and-traders/credits,11452
11452,https://boardgamegeek.com/boardgame/213834/four-elements/credits,11453
11453,https://boardgamegeek.com/boardgame/2567/who-stole-eds-pants/credits,11454
11454,https://boardgamegeek.com/boardgame/208073/xybrid/credits,11455
11455,https://boardgamegeek.com/boardgame/231457/bitskrieg/credits,11456
11456,https://boardgamegeek.com/boardgame/238510/farkle/credits,11457
11457,https://boardgamegeek.com/boardgame/30111/ludus-gladiatorius-2/credits,11458
11458,https://boardgamegeek.com/boardgame/39279/somosierra-1808/credits,11459
11459,https://boardgamegeek.com/boardgame/251445/perfect-moment/credits,11460
11460,https://boardgamegeek.com/boardgame/69543/lemonade-stall/credits,11461
11461,https://boardgamegeek.com/boardgame/94371/battle-blenheim-1704/credits,11462
11462,https://boardgamegeek.com/boardgame/123386/baden-wurttemberg-catan/credits,11463
11463,https://boardgamegeek.com/boardgame/178939/dalek-dice/credits,11464
11464,https://boardgamegeek.com/boardgame/121987/crimebox-investigation/credits,11465
11465,https://boardgamegeek.com/boardgame/209774/100-swords-silver-queens-dungeon/credits,11466
11466,https://boardgamegeek.com/boardgame/2205/lost-world-jurassic-park-game/credits,11467
11467,https://boardgamegeek.com/boardgame/4683/prochorovka-armor-kursk/credits,11468
11468,https://boardgamegeek.com/boardgame/179606/mafia-cosa-di-capo/credits,11469
11469,https://boardgamegeek.com/boardgame/82397/genesis/credits,11470
11470,https://boardgamegeek.com/boardgame/1130/halali/credits,11471
11471,https://boardgamegeek.com/boardgame/7003/battle-britain/credits,11472
11472,https://boardgamegeek.com/boardgame/7203/ophidian-2350/credits,11473
11473,https://boardgamegeek.com/boardgame/69815/arnhem-44-operation-market-garden-boardgame/credits,11474
11474,https://boardgamegeek.com/boardgame/61477/my-kind-town/credits,11475
11475,https://boardgamegeek.com/boardgame/5692/flintloque/credits,11476
11476,https://boardgamegeek.com/boardgame/19676/escrete/credits,11477
11477,https://boardgamegeek.com/boardgame/277903/7-sins/credits,11478
11478,https://boardgamegeek.com/boardgame/707/when-tigers-fight/credits,11479
11479,https://boardgamegeek.com/boardgame/287895/grund/credits,11480
11480,https://boardgamegeek.com/boardgame/292126/excavation-earth/credits,11481
11481,https://boardgamegeek.com/boardgame/28096/de-bellis-magistrorum-militum-wargame-rules-ancien/credits,11482
11482,https://boardgamegeek.com/boardgame/308565/roll-n-cook/credits,11483
11483,https://boardgamegeek.com/boardgame/244305/coral-islands/credits,11484
